match_id,row,pts,pts_won,first_in,aces,svc_winners,rally_winners,rally_forced,unforced,dfs
20140315-M-Indian_Wells_Masters-SF-John_Isner-Novak_Djokovic,BP1,11,6,8,2,2,1,1,3,1
20140315-M-Indian_Wells_Masters-SF-John_Isner-Novak_Djokovic,BP2,6,4,4,0,1,0,0,1,0
20140315-M-Indian_Wells_Masters-SF-John_Isner-Novak_Djokovic,GP1,18,10,11,2,3,1,2,5,0
20140315-M-Indian_Wells_Masters-SF-John_Isner-Novak_Djokovic,GP2,18,14,14,2,4,2,3,2,0
20140315-M-Indian_Wells_Masters-SF-John_Isner-Novak_Djokovic,Deuce1,20,16,13,2,5,4,2,3,1
20140315-M-Indian_Wells_Masters-SF-John_Isner-Novak_Djokovic,Deuce2,8,7,6,1,1,3,1,0,0
20140315-M-Indian_Wells_Masters-SF-John_Isner-Novak_Djokovic,STotal1,49,32,32,6,10,6,5,11,2
20140315-M-Indian_Wells_Masters-SF-John_Isner-Novak_Djokovic,STotal2,32,25,24,3,6,5,4,3,0
20140310-M-Indian_Wells_Masters-R32-Jiri_Vesely-Andy_Murray,BP1,20,12,13,0,4,3,5,5,1
20140310-M-Indian_Wells_Masters-R32-Jiri_Vesely-Andy_Murray,BP2,12,6,6,1,1,2,0,3,0
20140310-M-Indian_Wells_Masters-R32-Jiri_Vesely-Andy_Murray,GP1,17,8,8,2,2,0,1,3,2
20140310-M-Indian_Wells_Masters-R32-Jiri_Vesely-Andy_Murray,GP2,14,10,7,1,2,3,1,2,1
20140310-M-Indian_Wells_Masters-R32-Jiri_Vesely-Andy_Murray,Deuce1,15,5,7,1,1,1,1,7,2
20140310-M-Indian_Wells_Masters-R32-Jiri_Vesely-Andy_Murray,Deuce2,11,7,5,1,3,2,0,2,2
20140310-M-Indian_Wells_Masters-R32-Jiri_Vesely-Andy_Murray,STotal1,52,25,28,3,7,4,7,15,5
20140310-M-Indian_Wells_Masters-R32-Jiri_Vesely-Andy_Murray,STotal2,37,23,18,3,6,7,1,7,3
20140310-M-Indian_Wells_Masters-R32-Alexandr_Dolgopolov-Rafael_Nadal,BP1,6,2,1,0,0,1,0,3,1
20140310-M-Indian_Wells_Masters-R32-Alexandr_Dolgopolov-Rafael_Nadal,BP2,5,1,5,1,0,0,0,0,0
20140310-M-Indian_Wells_Masters-R32-Alexandr_Dolgopolov-Rafael_Nadal,GP1,18,11,9,2,1,2,4,3,1
20140310-M-Indian_Wells_Masters-R32-Alexandr_Dolgopolov-Rafael_Nadal,GP2,17,11,10,0,2,2,0,3,0
20140310-M-Indian_Wells_Masters-R32-Alexandr_Dolgopolov-Rafael_Nadal,Deuce1,10,6,5,2,0,2,1,3,0
20140310-M-Indian_Wells_Masters-R32-Alexandr_Dolgopolov-Rafael_Nadal,Deuce2,3,1,2,0,0,0,1,2,0
20140310-M-Indian_Wells_Masters-R32-Alexandr_Dolgopolov-Rafael_Nadal,STotal1,34,19,15,4,1,5,5,9,2
20140310-M-Indian_Wells_Masters-R32-Alexandr_Dolgopolov-Rafael_Nadal,STotal2,25,13,17,1,2,2,1,5,0
20140308-M-Indian_Wells_Masters-R64-Radek_Stepanek-Rafael_Nadal,BP1,10,7,4,0,2,2,2,2,0
20140308-M-Indian_Wells_Masters-R64-Radek_Stepanek-Rafael_Nadal,BP2,8,5,6,1,2,1,0,1,0
20140308-M-Indian_Wells_Masters-R64-Radek_Stepanek-Rafael_Nadal,GP1,15,12,9,3,2,5,1,0,1
20140308-M-Indian_Wells_Masters-R64-Radek_Stepanek-Rafael_Nadal,GP2,16,12,9,0,3,2,4,2,2
20140308-M-Indian_Wells_Masters-R64-Radek_Stepanek-Rafael_Nadal,Deuce1,17,11,10,2,3,2,3,3,0
20140308-M-Indian_Wells_Masters-R64-Radek_Stepanek-Rafael_Nadal,Deuce2,5,4,3,0,2,0,0,1,0
20140308-M-Indian_Wells_Masters-R64-Radek_Stepanek-Rafael_Nadal,STotal1,42,30,23,5,7,9,6,5,1
20140308-M-Indian_Wells_Masters-R64-Radek_Stepanek-Rafael_Nadal,STotal2,29,21,18,1,7,3,4,4,2
20140308-M-Indian_Wells_Masters-R64-Stanislas_Wawrinka-Ivo_Karlovic,BP1,0,0,0,0,0,0,0,0,0
20140308-M-Indian_Wells_Masters-R64-Stanislas_Wawrinka-Ivo_Karlovic,BP2,2,0,1,0,0,0,0,0,1
20140308-M-Indian_Wells_Masters-R64-Stanislas_Wawrinka-Ivo_Karlovic,GP1,13,11,3,3,2,1,1,1,0
20140308-M-Indian_Wells_Masters-R64-Stanislas_Wawrinka-Ivo_Karlovic,GP2,9,8,7,3,2,2,0,0,0
20140308-M-Indian_Wells_Masters-R64-Stanislas_Wawrinka-Ivo_Karlovic,Deuce1,3,3,3,0,2,1,0,0,0
20140308-M-Indian_Wells_Masters-R64-Stanislas_Wawrinka-Ivo_Karlovic,Deuce2,1,1,1,0,0,1,0,0,0
20140308-M-Indian_Wells_Masters-R64-Stanislas_Wawrinka-Ivo_Karlovic,STotal1,16,14,6,3,4,2,1,1,0
20140308-M-Indian_Wells_Masters-R64-Stanislas_Wawrinka-Ivo_Karlovic,STotal2,12,9,9,3,2,3,0,0,1
20130312-M-Indian_Wells-R32-Ernests_Gulbis-Andreas_Seppi,BP1,5,2,1,0,0,1,0,1,1
20130312-M-Indian_Wells-R32-Ernests_Gulbis-Andreas_Seppi,BP2,11,7,7,0,2,0,0,3,0
20130312-M-Indian_Wells-R32-Ernests_Gulbis-Andreas_Seppi,GP1,17,13,13,2,4,2,1,3,0
20130312-M-Indian_Wells-R32-Ernests_Gulbis-Andreas_Seppi,GP2,20,11,9,1,1,2,0,6,0
20130312-M-Indian_Wells-R32-Ernests_Gulbis-Andreas_Seppi,Deuce1,7,6,3,0,2,2,0,1,0
20130312-M-Indian_Wells-R32-Ernests_Gulbis-Andreas_Seppi,Deuce2,9,5,4,0,0,1,0,3,1
20130312-M-Indian_Wells-R32-Ernests_Gulbis-Andreas_Seppi,STotal1,29,21,17,2,6,5,1,5,1
20130312-M-Indian_Wells-R32-Ernests_Gulbis-Andreas_Seppi,STotal2,40,23,20,1,3,3,0,12,1
20130907-M-US_Open-SF-Novak_Djokovic-Stanislas_Wawrinka,BP1,9,4,7,0,1,1,0,3,1
20130907-M-US_Open-SF-Novak_Djokovic-Stanislas_Wawrinka,BP2,19,15,7,1,4,3,1,3,1
20130907-M-US_Open-SF-Novak_Djokovic-Stanislas_Wawrinka,GP1,26,19,17,6,4,0,5,5,1
20130907-M-US_Open-SF-Novak_Djokovic-Stanislas_Wawrinka,GP2,41,20,21,3,6,5,2,13,1
20130907-M-US_Open-SF-Novak_Djokovic-Stanislas_Wawrinka,Deuce1,12,7,8,0,2,0,1,1,1
20130907-M-US_Open-SF-Novak_Djokovic-Stanislas_Wawrinka,Deuce2,35,23,22,1,7,5,6,7,2
20130907-M-US_Open-SF-Novak_Djokovic-Stanislas_Wawrinka,STotal1,47,30,32,6,7,1,6,9,3
20130907-M-US_Open-SF-Novak_Djokovic-Stanislas_Wawrinka,STotal2,95,58,50,5,17,13,9,23,4
20130929-M-Kuala_Lumpur-F-Julien_Benneteau-Joao_Sousa,BP1,6,4,3,0,1,1,0,1,0
20130929-M-Kuala_Lumpur-F-Julien_Benneteau-Joao_Sousa,BP2,8,6,4,0,2,1,1,1,0
20130929-M-Kuala_Lumpur-F-Julien_Benneteau-Joao_Sousa,GP1,18,13,12,1,0,5,4,2,0
20130929-M-Kuala_Lumpur-F-Julien_Benneteau-Joao_Sousa,GP2,24,13,18,0,1,3,2,2,0
20130929-M-Kuala_Lumpur-F-Julien_Benneteau-Joao_Sousa,Deuce1,3,3,2,0,1,0,2,0,0
20130929-M-Kuala_Lumpur-F-Julien_Benneteau-Joao_Sousa,Deuce2,25,19,16,3,4,4,4,1,0
20130929-M-Kuala_Lumpur-F-Julien_Benneteau-Joao_Sousa,STotal1,27,20,17,1,2,6,6,3,0
20130929-M-Kuala_Lumpur-F-Julien_Benneteau-Joao_Sousa,STotal2,57,38,38,3,7,8,7,4,0
20130724-M-Lexington_CH-R16-James_Ward-Mitchell_Krueger,BP1,2,2,2,1,1,0,0,0,0
20130724-M-Lexington_CH-R16-James_Ward-Mitchell_Krueger,BP2,6,1,5,0,0,0,1,4,0
20130724-M-Lexington_CH-R16-James_Ward-Mitchell_Krueger,GP1,13,7,11,2,1,4,0,4,1
20130724-M-Lexington_CH-R16-James_Ward-Mitchell_Krueger,GP2,7,1,1,0,0,0,1,1,2
20130724-M-Lexington_CH-R16-James_Ward-Mitchell_Krueger,Deuce1,10,8,8,2,4,0,1,2,0
20130724-M-Lexington_CH-R16-James_Ward-Mitchell_Krueger,Deuce2,10,5,6,0,1,1,1,3,0
20130724-M-Lexington_CH-R16-James_Ward-Mitchell_Krueger,STotal1,25,17,21,5,6,4,1,6,1
20130724-M-Lexington_CH-R16-James_Ward-Mitchell_Krueger,STotal2,23,7,12,0,1,1,3,8,2
20140507-M-Madrid_Masters-R32-Paul_Henri_Mathieu-Marin_Cilic,BP1,6,3,6,0,1,1,0,3,0
20140507-M-Madrid_Masters-R32-Paul_Henri_Mathieu-Marin_Cilic,BP2,3,1,1,0,0,1,0,0,1
20140507-M-Madrid_Masters-R32-Paul_Henri_Mathieu-Marin_Cilic,GP1,14,10,11,0,3,3,0,3,0
20140507-M-Madrid_Masters-R32-Paul_Henri_Mathieu-Marin_Cilic,GP2,13,9,7,4,2,2,1,2,0
20140507-M-Madrid_Masters-R32-Paul_Henri_Mathieu-Marin_Cilic,Deuce1,6,4,4,0,1,1,1,2,0
20140507-M-Madrid_Masters-R32-Paul_Henri_Mathieu-Marin_Cilic,Deuce2,9,8,5,4,0,4,0,1,0
20140507-M-Madrid_Masters-R32-Paul_Henri_Mathieu-Marin_Cilic,STotal1,26,17,21,0,5,5,1,8,0
20140507-M-Madrid_Masters-R32-Paul_Henri_Mathieu-Marin_Cilic,STotal2,25,18,13,8,2,7,1,3,1
20130508-M-Madrid_Masters-R16-Roger_Federer-Kei_Nishikori,BP1,4,1,2,0,1,0,0,1,0
20130508-M-Madrid_Masters-R16-Roger_Federer-Kei_Nishikori,BP2,7,5,7,0,3,1,0,2,0
20130508-M-Madrid_Masters-R16-Roger_Federer-Kei_Nishikori,GP1,12,10,11,3,5,2,0,0,0
20130508-M-Madrid_Masters-R16-Roger_Federer-Kei_Nishikori,GP2,15,10,12,1,1,1,3,3,0
20130508-M-Madrid_Masters-R16-Roger_Federer-Kei_Nishikori,Deuce1,2,1,1,0,0,0,1,1,0
20130508-M-Madrid_Masters-R16-Roger_Federer-Kei_Nishikori,Deuce2,12,8,11,0,4,2,1,3,0
20130508-M-Madrid_Masters-R16-Roger_Federer-Kei_Nishikori,STotal1,18,12,14,3,6,2,1,2,0
20130508-M-Madrid_Masters-R16-Roger_Federer-Kei_Nishikori,STotal2,34,23,30,1,8,4,4,8,0
20140506-M-Madrid_Masters-R64-Nicolas_Almagro-Andrey_Golubev,BP1,3,2,2,0,1,0,1,0,0
20140506-M-Madrid_Masters-R64-Nicolas_Almagro-Andrey_Golubev,BP2,9,7,7,0,2,5,0,1,0
20140506-M-Madrid_Masters-R64-Nicolas_Almagro-Andrey_Golubev,GP1,24,16,14,2,9,3,1,2,1
20140506-M-Madrid_Masters-R64-Nicolas_Almagro-Andrey_Golubev,GP2,21,14,14,3,4,2,0,3,1
20140506-M-Madrid_Masters-R64-Nicolas_Almagro-Andrey_Golubev,Deuce1,15,12,7,2,3,0,0,2,0
20140506-M-Madrid_Masters-R64-Nicolas_Almagro-Andrey_Golubev,Deuce2,19,13,13,0,4,2,2,3,0
20140506-M-Madrid_Masters-R64-Nicolas_Almagro-Andrey_Golubev,STotal1,42,30,23,4,13,3,2,4,1
20140506-M-Madrid_Masters-R64-Nicolas_Almagro-Andrey_Golubev,STotal2,49,34,34,3,10,9,2,7,1
20140509-M-Madrid_Masters-QF-Tomas_Berdych-Rafael_Nadal,BP1,5,2,3,0,1,0,0,0,0
20140509-M-Madrid_Masters-QF-Tomas_Berdych-Rafael_Nadal,BP2,1,1,1,0,0,0,1,0,0
20140509-M-Madrid_Masters-QF-Tomas_Berdych-Rafael_Nadal,GP1,8,6,6,0,4,1,0,1,0
20140509-M-Madrid_Masters-QF-Tomas_Berdych-Rafael_Nadal,GP2,13,9,9,1,5,2,0,3,0
20140509-M-Madrid_Masters-QF-Tomas_Berdych-Rafael_Nadal,Deuce1,6,3,5,0,1,0,2,3,0
20140509-M-Madrid_Masters-QF-Tomas_Berdych-Rafael_Nadal,Deuce2,7,6,6,1,1,3,1,0,0
20140509-M-Madrid_Masters-QF-Tomas_Berdych-Rafael_Nadal,STotal1,19,11,14,0,6,1,2,4,0
20140509-M-Madrid_Masters-QF-Tomas_Berdych-Rafael_Nadal,STotal2,21,16,16,2,6,5,2,3,0
20140508-M-Madrid_Masters-R16-Jarkko_Nieminen-Rafael_Nadal,BP1,11,6,9,0,2,1,2,2,0
20140508-M-Madrid_Masters-R16-Jarkko_Nieminen-Rafael_Nadal,BP2,4,3,4,0,1,2,0,1,0
20140508-M-Madrid_Masters-R16-Jarkko_Nieminen-Rafael_Nadal,GP1,5,4,4,1,1,0,1,1,0
20140508-M-Madrid_Masters-R16-Jarkko_Nieminen-Rafael_Nadal,GP2,10,7,7,0,4,0,1,2,0
20140508-M-Madrid_Masters-R16-Jarkko_Nieminen-Rafael_Nadal,Deuce1,3,2,3,1,0,0,1,0,0
20140508-M-Madrid_Masters-R16-Jarkko_Nieminen-Rafael_Nadal,Deuce2,8,6,7,0,2,0,1,1,0
20140508-M-Madrid_Masters-R16-Jarkko_Nieminen-Rafael_Nadal,STotal1,19,12,16,2,3,1,4,3,0
20140508-M-Madrid_Masters-R16-Jarkko_Nieminen-Rafael_Nadal,STotal2,22,16,18,0,7,2,2,4,0
20140511-M-Madrid_Masters-F-Rafael_Nadal-Kei_Nishikori,BP1,6,3,5,0,2,0,1,0,0
20140511-M-Madrid_Masters-F-Rafael_Nadal-Kei_Nishikori,BP2,9,6,4,1,2,1,1,3,0
20140511-M-Madrid_Masters-F-Rafael_Nadal-Kei_Nishikori,GP1,8,8,7,1,3,2,2,0,0
20140511-M-Madrid_Masters-F-Rafael_Nadal-Kei_Nishikori,GP2,13,7,7,1,2,1,2,3,2
20140511-M-Madrid_Masters-F-Rafael_Nadal-Kei_Nishikori,Deuce1,3,1,2,0,0,0,0,1,1
20140511-M-Madrid_Masters-F-Rafael_Nadal-Kei_Nishikori,Deuce2,6,4,6,0,0,2,2,1,0
20140511-M-Madrid_Masters-F-Rafael_Nadal-Kei_Nishikori,STotal1,17,12,14,1,5,2,3,1,1
20140511-M-Madrid_Masters-F-Rafael_Nadal-Kei_Nishikori,STotal2,28,17,17,2,4,4,5,7,2
20140507-M-Madrid_Masters-R32-Rafael_Nadal-Juan_Monaco,BP1,2,1,2,1,0,0,0,0,0
20140507-M-Madrid_Masters-R32-Rafael_Nadal-Juan_Monaco,BP2,10,4,8,0,0,1,0,3,1
20140507-M-Madrid_Masters-R32-Rafael_Nadal-Juan_Monaco,GP1,9,6,7,1,2,0,2,2,0
20140507-M-Madrid_Masters-R32-Rafael_Nadal-Juan_Monaco,GP2,1,0,0,0,0,0,0,1,0
20140507-M-Madrid_Masters-R32-Rafael_Nadal-Juan_Monaco,Deuce1,6,4,3,0,2,0,0,2,0
20140507-M-Madrid_Masters-R32-Rafael_Nadal-Juan_Monaco,Deuce2,5,1,2,0,0,0,0,1,0
20140507-M-Madrid_Masters-R32-Rafael_Nadal-Juan_Monaco,STotal1,17,11,12,2,4,0,2,4,0
20140507-M-Madrid_Masters-R32-Rafael_Nadal-Juan_Monaco,STotal2,16,5,10,0,0,1,0,5,1
20140510-M-Madrid_Masters-SF-Roberto_Bautista_Agut-Rafael_Nadal,BP1,13,8,10,0,1,1,4,3,0
20140510-M-Madrid_Masters-SF-Roberto_Bautista_Agut-Rafael_Nadal,BP2,4,2,2,0,1,0,0,2,0
20140510-M-Madrid_Masters-SF-Roberto_Bautista_Agut-Rafael_Nadal,GP1,11,5,10,0,2,2,0,3,0
20140510-M-Madrid_Masters-SF-Roberto_Bautista_Agut-Rafael_Nadal,GP2,10,7,6,0,2,3,1,0,2
20140510-M-Madrid_Masters-SF-Roberto_Bautista_Agut-Rafael_Nadal,Deuce1,14,8,11,0,1,3,3,2,0
20140510-M-Madrid_Masters-SF-Roberto_Bautista_Agut-Rafael_Nadal,Deuce2,4,2,3,0,0,0,0,1,0
20140510-M-Madrid_Masters-SF-Roberto_Bautista_Agut-Rafael_Nadal,STotal1,38,21,31,0,4,6,7,8,0
20140510-M-Madrid_Masters-SF-Roberto_Bautista_Agut-Rafael_Nadal,STotal2,18,11,11,0,3,3,1,3,2
20130512-M-Madrid_Masters-F-Stanislas_Wawrinka-Rafael_Nadal,BP1,11,8,5,1,0,2,0,0,2
20130512-M-Madrid_Masters-F-Stanislas_Wawrinka-Rafael_Nadal,BP2,0,0,0,0,0,0,0,0,0
20130512-M-Madrid_Masters-F-Stanislas_Wawrinka-Rafael_Nadal,GP1,7,6,4,1,0,2,0,0,0
20130512-M-Madrid_Masters-F-Stanislas_Wawrinka-Rafael_Nadal,GP2,12,9,8,2,2,3,0,2,0
20130512-M-Madrid_Masters-F-Stanislas_Wawrinka-Rafael_Nadal,Deuce1,4,1,1,1,0,0,0,1,0
20130512-M-Madrid_Masters-F-Stanislas_Wawrinka-Rafael_Nadal,Deuce2,1,1,0,0,0,0,0,0,0
20130512-M-Madrid_Masters-F-Stanislas_Wawrinka-Rafael_Nadal,STotal1,22,15,10,3,0,4,0,1,2
20130512-M-Madrid_Masters-F-Stanislas_Wawrinka-Rafael_Nadal,STotal2,13,10,8,2,2,3,0,2,0
20130507-M-Madrid_Masters-R32-Jo_Wilfried_Tsonga-Robin_Haase,BP1,2,1,2,0,1,0,0,1,0
20130507-M-Madrid_Masters-R32-Jo_Wilfried_Tsonga-Robin_Haase,BP2,7,6,5,0,1,2,2,0,0
20130507-M-Madrid_Masters-R32-Jo_Wilfried_Tsonga-Robin_Haase,GP1,23,11,14,1,3,4,2,6,1
20130507-M-Madrid_Masters-R32-Jo_Wilfried_Tsonga-Robin_Haase,GP2,21,11,10,0,3,2,2,3,3
20130507-M-Madrid_Masters-R32-Jo_Wilfried_Tsonga-Robin_Haase,Deuce1,7,6,4,1,1,2,1,1,0
20130507-M-Madrid_Masters-R32-Jo_Wilfried_Tsonga-Robin_Haase,Deuce2,15,9,14,0,2,1,1,2,0
20130507-M-Madrid_Masters-R32-Jo_Wilfried_Tsonga-Robin_Haase,STotal1,32,18,20,2,5,6,3,8,1
20130507-M-Madrid_Masters-R32-Jo_Wilfried_Tsonga-Robin_Haase,STotal2,43,26,29,0,6,5,5,5,3
20140124-M-Maui_CH-QF-Takanyi_Garanganga-Tsung_Hua_Yang,BP1,10,6,9,0,4,1,0,4,0
20140124-M-Maui_CH-QF-Takanyi_Garanganga-Tsung_Hua_Yang,BP2,11,8,7,1,1,1,1,2,0
20140124-M-Maui_CH-QF-Takanyi_Garanganga-Tsung_Hua_Yang,GP1,22,10,11,2,5,1,2,6,2
20140124-M-Maui_CH-QF-Takanyi_Garanganga-Tsung_Hua_Yang,GP2,17,11,14,3,4,1,0,2,1
20140124-M-Maui_CH-QF-Takanyi_Garanganga-Tsung_Hua_Yang,Deuce1,18,12,9,2,1,3,1,3,3
20140124-M-Maui_CH-QF-Takanyi_Garanganga-Tsung_Hua_Yang,Deuce2,7,5,4,1,2,0,1,1,0
20140124-M-Maui_CH-QF-Takanyi_Garanganga-Tsung_Hua_Yang,STotal1,50,28,29,4,10,5,3,13,5
20140124-M-Maui_CH-QF-Takanyi_Garanganga-Tsung_Hua_Yang,STotal2,35,24,25,5,7,2,2,5,1
20130419-M-Monte_Carlo_Masters-QF-Richard_Gasquet-Fabio_Fognini,BP1,9,5,2,0,0,1,1,1,0
20130419-M-Monte_Carlo_Masters-QF-Richard_Gasquet-Fabio_Fognini,BP2,6,4,2,0,0,2,1,2,0
20130419-M-Monte_Carlo_Masters-QF-Richard_Gasquet-Fabio_Fognini,GP1,14,6,8,3,1,1,1,4,2
20130419-M-Monte_Carlo_Masters-QF-Richard_Gasquet-Fabio_Fognini,GP2,12,8,5,0,2,2,0,3,0
20130419-M-Monte_Carlo_Masters-QF-Richard_Gasquet-Fabio_Fognini,Deuce1,11,6,9,0,1,2,0,2,0
20130419-M-Monte_Carlo_Masters-QF-Richard_Gasquet-Fabio_Fognini,Deuce2,7,6,5,1,2,3,0,0,1
20130419-M-Monte_Carlo_Masters-QF-Richard_Gasquet-Fabio_Fognini,STotal1,34,17,19,3,2,4,2,7,2
20130419-M-Monte_Carlo_Masters-QF-Richard_Gasquet-Fabio_Fognini,STotal2,25,18,12,1,4,7,1,5,1
20130417-M-Monte_Carlo_Masters-R32-Nicolas_Almagro-Jurgen_Melzer,BP1,7,4,4,0,2,0,1,1,1
20130417-M-Monte_Carlo_Masters-R32-Nicolas_Almagro-Jurgen_Melzer,BP2,3,3,1,0,0,1,1,0,0
20130417-M-Monte_Carlo_Masters-R32-Nicolas_Almagro-Jurgen_Melzer,GP1,8,6,5,1,1,1,2,1,0
20130417-M-Monte_Carlo_Masters-R32-Nicolas_Almagro-Jurgen_Melzer,GP2,11,9,5,0,3,1,1,1,0
20130417-M-Monte_Carlo_Masters-R32-Nicolas_Almagro-Jurgen_Melzer,Deuce1,7,3,2,0,2,0,1,4,0
20130417-M-Monte_Carlo_Masters-R32-Nicolas_Almagro-Jurgen_Melzer,Deuce2,9,8,6,0,1,4,2,0,0
20130417-M-Monte_Carlo_Masters-R32-Nicolas_Almagro-Jurgen_Melzer,STotal1,22,13,11,1,5,1,4,6,1
20130417-M-Monte_Carlo_Masters-R32-Nicolas_Almagro-Jurgen_Melzer,STotal2,23,20,12,0,4,6,4,1,0
20140418-M-Monte_Carlo_Masters-QF-David_Ferrer-Rafael_Nadal,BP1,10,7,4,0,2,2,2,0,0
20140418-M-Monte_Carlo_Masters-QF-David_Ferrer-Rafael_Nadal,BP2,10,6,6,1,0,3,1,2,1
20140418-M-Monte_Carlo_Masters-QF-David_Ferrer-Rafael_Nadal,GP1,18,8,8,1,2,1,0,5,0
20140418-M-Monte_Carlo_Masters-QF-David_Ferrer-Rafael_Nadal,GP2,14,7,9,0,4,1,1,5,0
20140418-M-Monte_Carlo_Masters-QF-David_Ferrer-Rafael_Nadal,Deuce1,16,9,10,0,0,5,3,2,0
20140418-M-Monte_Carlo_Masters-QF-David_Ferrer-Rafael_Nadal,Deuce2,10,5,5,0,2,1,0,0,1
20140418-M-Monte_Carlo_Masters-QF-David_Ferrer-Rafael_Nadal,STotal1,44,24,22,1,4,8,5,7,0
20140418-M-Monte_Carlo_Masters-QF-David_Ferrer-Rafael_Nadal,STotal2,34,18,20,1,6,5,2,7,2
20140416-M-Monte_Carlo_Masters-R32-Rafael_Nadal-Teymuraz_Gabashvili,BP1,4,2,3,0,0,2,0,1,0
20140416-M-Monte_Carlo_Masters-R32-Rafael_Nadal-Teymuraz_Gabashvili,BP2,5,0,3,0,0,0,0,1,0
20140416-M-Monte_Carlo_Masters-R32-Rafael_Nadal-Teymuraz_Gabashvili,GP1,8,7,6,2,2,1,0,0,0
20140416-M-Monte_Carlo_Masters-R32-Rafael_Nadal-Teymuraz_Gabashvili,GP2,7,3,3,0,1,1,0,2,0
20140416-M-Monte_Carlo_Masters-R32-Rafael_Nadal-Teymuraz_Gabashvili,Deuce1,6,2,4,0,1,0,1,2,0
20140416-M-Monte_Carlo_Masters-R32-Rafael_Nadal-Teymuraz_Gabashvili,Deuce2,1,1,1,0,1,0,0,0,0
20140416-M-Monte_Carlo_Masters-R32-Rafael_Nadal-Teymuraz_Gabashvili,STotal1,18,11,13,2,3,3,1,3,0
20140416-M-Monte_Carlo_Masters-R32-Rafael_Nadal-Teymuraz_Gabashvili,STotal2,13,4,7,0,2,1,0,3,0
20140210-M-Memphis-R32-Nick_Kyrgios-Tim_Smyczek,BP1,10,5,8,1,0,1,0,5,0
20140210-M-Memphis-R32-Nick_Kyrgios-Tim_Smyczek,BP2,4,1,3,0,0,1,0,3,0
20140210-M-Memphis-R32-Nick_Kyrgios-Tim_Smyczek,GP1,15,10,8,0,1,0,1,5,0
20140210-M-Memphis-R32-Nick_Kyrgios-Tim_Smyczek,GP2,21,13,11,2,1,3,0,3,2
20140210-M-Memphis-R32-Nick_Kyrgios-Tim_Smyczek,Deuce1,12,6,6,0,2,1,0,3,3
20140210-M-Memphis-R32-Nick_Kyrgios-Tim_Smyczek,Deuce2,12,10,7,2,0,2,0,1,1
20140210-M-Memphis-R32-Nick_Kyrgios-Tim_Smyczek,STotal1,37,21,22,1,3,2,1,13,3
20140210-M-Memphis-R32-Nick_Kyrgios-Tim_Smyczek,STotal2,37,24,21,4,1,6,0,7,3
20130325-M-Miami_Masters-R32-Grigor_Dimitrov-Andy_Murray,BP1,9,6,1,0,0,2,0,2,1
20130325-M-Miami_Masters-R32-Grigor_Dimitrov-Andy_Murray,BP2,6,4,3,1,0,2,0,0,0
20130325-M-Miami_Masters-R32-Grigor_Dimitrov-Andy_Murray,GP1,14,7,9,1,4,0,2,4,1
20130325-M-Miami_Masters-R32-Grigor_Dimitrov-Andy_Murray,GP2,20,9,12,2,2,0,2,4,2
20130325-M-Miami_Masters-R32-Grigor_Dimitrov-Andy_Murray,Deuce1,11,4,4,0,1,1,1,4,2
20130325-M-Miami_Masters-R32-Grigor_Dimitrov-Andy_Murray,Deuce2,15,10,10,3,3,1,1,2,1
20130325-M-Miami_Masters-R32-Grigor_Dimitrov-Andy_Murray,STotal1,34,17,14,1,5,3,3,10,4
20130325-M-Miami_Masters-R32-Grigor_Dimitrov-Andy_Murray,STotal2,41,23,25,6,5,3,3,6,3
20140324-M-Miami_Masters-R32-Dusan_Lajovic-Alexandr_Dolgopolov,BP1,11,6,6,1,0,1,1,3,1
20140324-M-Miami_Masters-R32-Dusan_Lajovic-Alexandr_Dolgopolov,BP2,4,1,1,0,0,0,1,1,2
20140324-M-Miami_Masters-R32-Dusan_Lajovic-Alexandr_Dolgopolov,GP1,17,9,11,0,4,3,0,3,1
20140324-M-Miami_Masters-R32-Dusan_Lajovic-Alexandr_Dolgopolov,GP2,18,10,5,0,3,0,2,5,1
20140324-M-Miami_Masters-R32-Dusan_Lajovic-Alexandr_Dolgopolov,Deuce1,15,6,10,0,1,1,2,4,1
20140324-M-Miami_Masters-R32-Dusan_Lajovic-Alexandr_Dolgopolov,Deuce2,10,6,5,1,2,2,0,1,1
20140324-M-Miami_Masters-R32-Dusan_Lajovic-Alexandr_Dolgopolov,STotal1,43,21,27,1,5,5,3,10,3
20140324-M-Miami_Masters-R32-Dusan_Lajovic-Alexandr_Dolgopolov,STotal2,32,17,11,1,5,2,3,7,4
20140322-M-Miami_Masters-R64-Donald_Young-John_Isner,BP1,6,2,3,0,0,0,0,3,1
20140322-M-Miami_Masters-R64-Donald_Young-John_Isner,BP2,2,0,1,0,0,0,0,1,0
20140322-M-Miami_Masters-R64-Donald_Young-John_Isner,GP1,18,11,11,4,2,2,2,2,2
20140322-M-Miami_Masters-R64-Donald_Young-John_Isner,GP2,15,14,14,3,6,3,2,1,0
20140322-M-Miami_Masters-R64-Donald_Young-John_Isner,Deuce1,10,8,7,0,3,0,0,1,0
20140322-M-Miami_Masters-R64-Donald_Young-John_Isner,Deuce2,6,5,1,0,2,1,1,1,0
20140322-M-Miami_Masters-R64-Donald_Young-John_Isner,STotal1,34,21,21,4,5,2,2,6,3
20140322-M-Miami_Masters-R64-Donald_Young-John_Isner,STotal2,23,19,16,3,8,4,3,3,0
