match_id,row,pts,pl1_won,pl1_winners,pl1_forced,pl1_unforced,pl2_won,pl2_winners,pl2_forced,pl2_unforced
20041107-M-Paris_Masters-F-Marat_Safin-Radek_Stepanek,Total,204,110,28,37,20,94,28,43,41
20041107-M-Paris_Masters-F-Marat_Safin-Radek_Stepanek,1-3,130,74,19,31,9,56,14,30,20
20041107-M-Paris_Masters-F-Marat_Safin-Radek_Stepanek,1-3-1,61,52,18,23,3,9,1,2,11
20041107-M-Paris_Masters-F-Marat_Safin-Radek_Stepanek,1-3-2,69,22,1,8,6,47,13,28,9
20041107-M-Paris_Masters-F-Marat_Safin-Radek_Stepanek,4-6,49,21,6,4,7,28,11,10,11
20041107-M-Paris_Masters-F-Marat_Safin-Radek_Stepanek,4-6-1,22,8,1,1,6,14,2,6,6
20041107-M-Paris_Masters-F-Marat_Safin-Radek_Stepanek,4-6-2,27,13,5,3,1,14,9,4,5
20041107-M-Paris_Masters-F-Marat_Safin-Radek_Stepanek,7-9,16,11,2,1,2,5,2,1,8
20041107-M-Paris_Masters-F-Marat_Safin-Radek_Stepanek,7-9-1,11,9,1,1,1,2,1,0,7
20041107-M-Paris_Masters-F-Marat_Safin-Radek_Stepanek,7-9-2,5,2,1,0,1,3,1,1,1
20041107-M-Paris_Masters-F-Marat_Safin-Radek_Stepanek,10,9,4,1,1,2,5,1,2,2
20041107-M-Paris_Masters-F-Marat_Safin-Radek_Stepanek,10-1,7,2,1,0,2,5,1,2,1
20041107-M-Paris_Masters-F-Marat_Safin-Radek_Stepanek,10-2,2,2,0,1,0,0,0,0,1
20060627-M-Wimbledon-R128-Roger_Federer-Richard_Gasquet,Total,139,86,33,34,21,53,7,24,18
20060627-M-Wimbledon-R128-Roger_Federer-Richard_Gasquet,1-3,84,49,12,27,10,35,3,21,9
20060627-M-Wimbledon-R128-Roger_Federer-Richard_Gasquet,1-3-1,46,39,12,25,5,7,0,1,2
20060627-M-Wimbledon-R128-Roger_Federer-Richard_Gasquet,1-3-2,38,10,0,2,5,28,3,20,7
20060627-M-Wimbledon-R128-Roger_Federer-Richard_Gasquet,4-6,32,22,13,3,6,10,2,2,6
20060627-M-Wimbledon-R128-Roger_Federer-Richard_Gasquet,4-6-1,15,9,7,1,4,6,1,1,1
20060627-M-Wimbledon-R128-Roger_Federer-Richard_Gasquet,4-6-2,17,13,6,2,2,4,1,1,5
20060627-M-Wimbledon-R128-Roger_Federer-Richard_Gasquet,7-9,14,9,4,2,3,5,2,0,3
20060627-M-Wimbledon-R128-Roger_Federer-Richard_Gasquet,7-9-1,8,7,3,2,0,1,1,0,2
20060627-M-Wimbledon-R128-Roger_Federer-Richard_Gasquet,7-9-2,6,2,1,0,3,4,1,0,1
20060627-M-Wimbledon-R128-Roger_Federer-Richard_Gasquet,10,9,6,4,2,2,3,0,1,0
20060627-M-Wimbledon-R128-Roger_Federer-Richard_Gasquet,10-1,1,0,0,0,0,1,0,1,0
20060627-M-Wimbledon-R128-Roger_Federer-Richard_Gasquet,10-2,8,6,4,2,2,2,0,0,0
20091110-M-Paris_Masters-R32-Marat_Safin-Juan_Martin_Del_Potro,Total,183,86,33,40,39,97,22,35,12
20091110-M-Paris_Masters-R32-Marat_Safin-Juan_Martin_Del_Potro,1-3,128,59,19,33,21,69,17,30,6
20091110-M-Paris_Masters-R32-Marat_Safin-Juan_Martin_Del_Potro,1-3-1,68,50,19,28,15,18,1,1,3
20091110-M-Paris_Masters-R32-Marat_Safin-Juan_Martin_Del_Potro,1-3-2,60,9,0,5,6,51,16,29,3
20091110-M-Paris_Masters-R32-Marat_Safin-Juan_Martin_Del_Potro,4-6,34,15,9,3,11,19,5,3,3
20091110-M-Paris_Masters-R32-Marat_Safin-Juan_Martin_Del_Potro,4-6-1,19,8,5,2,7,11,3,1,1
20091110-M-Paris_Masters-R32-Marat_Safin-Juan_Martin_Del_Potro,4-6-2,15,7,4,1,4,8,2,2,2
20091110-M-Paris_Masters-R32-Marat_Safin-Juan_Martin_Del_Potro,7-9,9,6,2,3,2,3,0,1,1
20091110-M-Paris_Masters-R32-Marat_Safin-Juan_Martin_Del_Potro,7-9-1,6,6,2,3,0,0,0,0,1
20091110-M-Paris_Masters-R32-Marat_Safin-Juan_Martin_Del_Potro,7-9-2,3,0,0,0,2,3,0,1,0
20091110-M-Paris_Masters-R32-Marat_Safin-Juan_Martin_Del_Potro,10,12,6,3,1,5,6,0,1,2
20091110-M-Paris_Masters-R32-Marat_Safin-Juan_Martin_Del_Potro,10-1,9,3,2,0,5,6,0,1,1
20091110-M-Paris_Masters-R32-Marat_Safin-Juan_Martin_Del_Potro,10-2,3,3,1,1,0,0,0,0,1
20090531-M-French_Open-R16-Robin_Soderling-Rafael_Nadal,Total,271,143,57,47,71,128,32,25,37
20090531-M-French_Open-R16-Robin_Soderling-Rafael_Nadal,1-3,120,59,24,21,33,61,11,17,12
20090531-M-French_Open-R16-Robin_Soderling-Rafael_Nadal,1-3-1,68,51,24,18,16,17,0,1,9
20090531-M-French_Open-R16-Robin_Soderling-Rafael_Nadal,1-3-2,52,8,0,3,17,44,11,16,3
20090531-M-French_Open-R16-Robin_Soderling-Rafael_Nadal,4-6,77,45,21,11,20,32,8,4,13
20090531-M-French_Open-R16-Robin_Soderling-Rafael_Nadal,4-6-1,49,26,18,4,17,23,4,2,4
20090531-M-French_Open-R16-Robin_Soderling-Rafael_Nadal,4-6-2,28,19,3,7,3,9,4,2,9
20090531-M-French_Open-R16-Robin_Soderling-Rafael_Nadal,7-9,36,21,8,7,10,15,4,1,6
20090531-M-French_Open-R16-Robin_Soderling-Rafael_Nadal,7-9-1,15,12,6,4,2,3,1,0,2
20090531-M-French_Open-R16-Robin_Soderling-Rafael_Nadal,7-9-2,21,9,2,3,8,12,3,1,4
20090531-M-French_Open-R16-Robin_Soderling-Rafael_Nadal,10,38,18,4,8,8,20,9,3,6
20090531-M-French_Open-R16-Robin_Soderling-Rafael_Nadal,10-1,11,5,2,1,2,6,1,3,2
20090531-M-French_Open-R16-Robin_Soderling-Rafael_Nadal,10-2,27,13,2,7,6,14,8,0,4
20091018-M-Shanghai_Masters-F-Rafael_Nadal-Nikolay_Davydenko,Total,137,63,8,14,24,74,35,15,40
20091018-M-Shanghai_Masters-F-Rafael_Nadal-Nikolay_Davydenko,1-3,53,26,2,11,6,27,14,7,12
20091018-M-Shanghai_Masters-F-Rafael_Nadal-Nikolay_Davydenko,1-3-1,22,18,2,11,3,4,1,0,5
20091018-M-Shanghai_Masters-F-Rafael_Nadal-Nikolay_Davydenko,1-3-2,31,8,0,0,3,23,13,7,7
20091018-M-Shanghai_Masters-F-Rafael_Nadal-Nikolay_Davydenko,4-6,27,16,2,1,5,11,6,0,13
20091018-M-Shanghai_Masters-F-Rafael_Nadal-Nikolay_Davydenko,4-6-1,9,6,0,1,2,3,1,0,5
20091018-M-Shanghai_Masters-F-Rafael_Nadal-Nikolay_Davydenko,4-6-2,18,10,2,0,3,8,5,0,8
20091018-M-Shanghai_Masters-F-Rafael_Nadal-Nikolay_Davydenko,7-9,20,7,2,0,7,13,4,2,5
20091018-M-Shanghai_Masters-F-Rafael_Nadal-Nikolay_Davydenko,7-9-1,11,7,2,0,2,4,1,1,5
20091018-M-Shanghai_Masters-F-Rafael_Nadal-Nikolay_Davydenko,7-9-2,9,0,0,0,5,9,3,1,0
20091018-M-Shanghai_Masters-F-Rafael_Nadal-Nikolay_Davydenko,10,37,14,2,2,6,23,11,6,10
20091018-M-Shanghai_Masters-F-Rafael_Nadal-Nikolay_Davydenko,10-1,19,7,2,1,3,12,4,5,4
20091018-M-Shanghai_Masters-F-Rafael_Nadal-Nikolay_Davydenko,10-2,18,7,0,1,3,11,7,1,6
20100131-M-Australian_Open-F-Roger_Federer-Andy_Murray,Total,216,116,44,27,47,100,27,24,40
20100131-M-Australian_Open-F-Roger_Federer-Andy_Murray,1-3,106,61,26,17,18,45,12,13,13
20100131-M-Australian_Open-F-Roger_Federer-Andy_Murray,1-3-1,60,50,25,17,7,10,1,0,8
20100131-M-Australian_Open-F-Roger_Federer-Andy_Murray,1-3-2,46,11,1,0,11,35,11,13,5
20100131-M-Australian_Open-F-Roger_Federer-Andy_Murray,4-6,48,26,8,5,11,22,6,5,13
20100131-M-Australian_Open-F-Roger_Federer-Andy_Murray,4-6-1,20,7,2,2,7,13,4,2,3
20100131-M-Australian_Open-F-Roger_Federer-Andy_Murray,4-6-2,28,19,6,3,4,9,2,3,10
20100131-M-Australian_Open-F-Roger_Federer-Andy_Murray,7-9,26,7,2,1,11,19,4,4,4
20100131-M-Australian_Open-F-Roger_Federer-Andy_Murray,7-9-1,13,7,2,1,4,6,2,0,4
20100131-M-Australian_Open-F-Roger_Federer-Andy_Murray,7-9-2,13,0,0,0,7,13,2,4,0
20100131-M-Australian_Open-F-Roger_Federer-Andy_Murray,10,36,22,8,4,7,14,5,2,10
20100131-M-Australian_Open-F-Roger_Federer-Andy_Murray,10-1,19,12,3,1,4,7,3,0,8
20100131-M-Australian_Open-F-Roger_Federer-Andy_Murray,10-2,17,10,5,3,3,7,2,2,2
20110603-M-Roland_Garros-SF-Novak_Djokovic-Roger_Federer,Total,309,147,44,46,54,162,48,58,55
20110603-M-Roland_Garros-SF-Novak_Djokovic-Roger_Federer,1-3,169,75,18,26,29,94,24,39,29
20110603-M-Roland_Garros-SF-Novak_Djokovic-Roger_Federer,1-3-1,78,58,17,23,14,20,1,3,18
20110603-M-Roland_Garros-SF-Novak_Djokovic-Roger_Federer,1-3-2,91,17,1,3,15,74,23,36,11
20110603-M-Roland_Garros-SF-Novak_Djokovic-Roger_Federer,4-6,68,31,14,8,17,37,10,10,9
20110603-M-Roland_Garros-SF-Novak_Djokovic-Roger_Federer,4-6-1,48,16,8,5,15,32,9,8,3
20110603-M-Roland_Garros-SF-Novak_Djokovic-Roger_Federer,4-6-2,20,15,6,3,2,5,1,2,6
20110603-M-Roland_Garros-SF-Novak_Djokovic-Roger_Federer,7-9,29,16,4,7,4,13,7,2,5
20110603-M-Roland_Garros-SF-Novak_Djokovic-Roger_Federer,7-9-1,15,12,3,6,1,3,2,0,3
20110603-M-Roland_Garros-SF-Novak_Djokovic-Roger_Federer,7-9-2,14,4,1,1,3,10,5,2,2
20110603-M-Roland_Garros-SF-Novak_Djokovic-Roger_Federer,10,43,25,8,5,4,18,7,7,12
20110603-M-Roland_Garros-SF-Novak_Djokovic-Roger_Federer,10-1,27,15,5,3,3,12,4,5,7
20110603-M-Roland_Garros-SF-Novak_Djokovic-Roger_Federer,10-2,16,10,3,2,1,6,3,2,5
20111122-M-Tour_Finals-RR-Roger_Federer-Rafael_Nadal,Total,81,54,26,13,11,27,4,11,15
20111122-M-Tour_Finals-RR-Roger_Federer-Rafael_Nadal,1-3,47,31,14,10,5,16,3,7,7
20111122-M-Tour_Finals-RR-Roger_Federer-Rafael_Nadal,1-3-1,32,27,12,10,4,5,0,0,5
20111122-M-Tour_Finals-RR-Roger_Federer-Rafael_Nadal,1-3-2,15,4,2,0,1,11,3,7,2
20111122-M-Tour_Finals-RR-Roger_Federer-Rafael_Nadal,4-6,13,9,5,3,2,4,0,2,1
20111122-M-Tour_Finals-RR-Roger_Federer-Rafael_Nadal,4-6-1,6,3,2,1,1,3,0,2,0
20111122-M-Tour_Finals-RR-Roger_Federer-Rafael_Nadal,4-6-2,7,6,3,2,1,1,0,0,1
20111122-M-Tour_Finals-RR-Roger_Federer-Rafael_Nadal,7-9,11,6,4,0,2,5,1,2,2
20111122-M-Tour_Finals-RR-Roger_Federer-Rafael_Nadal,7-9-1,1,1,0,0,0,0,0,0,1
20111122-M-Tour_Finals-RR-Roger_Federer-Rafael_Nadal,7-9-2,10,5,4,0,2,5,1,2,1
20111122-M-Tour_Finals-RR-Roger_Federer-Rafael_Nadal,10,10,8,3,0,2,2,0,0,5
20111122-M-Tour_Finals-RR-Roger_Federer-Rafael_Nadal,10-1,1,1,1,0,0,0,0,0,0
20111122-M-Tour_Finals-RR-Roger_Federer-Rafael_Nadal,10-2,9,7,2,0,2,2,0,0,5
20120129-M-Australian_Open-F-Novak_Djokovic-Rafael_Nadal,Total,365,190,52,75,62,175,42,69,59
20120129-M-Australian_Open-F-Novak_Djokovic-Rafael_Nadal,1-3,182,91,24,46,20,91,16,53,17
20120129-M-Australian_Open-F-Novak_Djokovic-Rafael_Nadal,1-3-1,75,60,19,31,11,15,0,2,10
20120129-M-Australian_Open-F-Novak_Djokovic-Rafael_Nadal,1-3-2,107,31,5,15,9,76,16,51,7
20120129-M-Australian_Open-F-Novak_Djokovic-Rafael_Nadal,4-6,67,37,10,11,18,30,8,4,16
20120129-M-Australian_Open-F-Novak_Djokovic-Rafael_Nadal,4-6-1,31,9,2,4,14,22,5,3,3
20120129-M-Australian_Open-F-Novak_Djokovic-Rafael_Nadal,4-6-2,36,28,8,7,4,8,3,1,13
20120129-M-Australian_Open-F-Novak_Djokovic-Rafael_Nadal,7-9,48,29,9,10,10,19,6,3,10
20120129-M-Australian_Open-F-Novak_Djokovic-Rafael_Nadal,7-9-1,27,23,7,7,2,4,0,2,9
20120129-M-Australian_Open-F-Novak_Djokovic-Rafael_Nadal,7-9-2,21,6,2,3,8,15,6,1,1
20120129-M-Australian_Open-F-Novak_Djokovic-Rafael_Nadal,10,68,33,9,8,14,35,12,9,16
20120129-M-Australian_Open-F-Novak_Djokovic-Rafael_Nadal,10-1,30,16,5,5,6,14,4,4,6
20120129-M-Australian_Open-F-Novak_Djokovic-Rafael_Nadal,10-2,38,17,4,3,8,21,8,5,10
20120505-M-Belgrade-SF-Benoit_Paire-Pablo_Andujar,Total,166,86,43,20,47,80,10,18,17
20120505-M-Belgrade-SF-Benoit_Paire-Pablo_Andujar,1-3,101,53,26,16,26,48,4,13,5
20120505-M-Belgrade-SF-Benoit_Paire-Pablo_Andujar,1-3-1,57,39,23,13,12,18,0,1,3
20120505-M-Belgrade-SF-Benoit_Paire-Pablo_Andujar,1-3-2,44,14,3,3,14,30,4,12,2
20120505-M-Belgrade-SF-Benoit_Paire-Pablo_Andujar,4-6,40,24,12,3,11,16,4,1,9
20120505-M-Belgrade-SF-Benoit_Paire-Pablo_Andujar,4-6-1,17,10,6,2,5,7,2,0,2
20120505-M-Belgrade-SF-Benoit_Paire-Pablo_Andujar,4-6-2,23,14,6,1,6,9,2,1,7
20120505-M-Belgrade-SF-Benoit_Paire-Pablo_Andujar,7-9,12,7,4,1,3,5,1,1,2
20120505-M-Belgrade-SF-Benoit_Paire-Pablo_Andujar,7-9-1,6,2,0,1,2,4,1,1,1
20120505-M-Belgrade-SF-Benoit_Paire-Pablo_Andujar,7-9-2,6,5,4,0,1,1,0,0,1
20120505-M-Belgrade-SF-Benoit_Paire-Pablo_Andujar,10,13,2,1,0,7,11,1,3,1
20120505-M-Belgrade-SF-Benoit_Paire-Pablo_Andujar,10-1,5,1,0,0,2,4,1,1,1
20120505-M-Belgrade-SF-Benoit_Paire-Pablo_Andujar,10-2,8,1,1,0,5,7,0,2,0
20120817-M-Cincinnati_Masters-SF-Roger_Federer-Stanislas_Wawrinka,Total,151,83,27,27,16,68,17,30,27
20120817-M-Cincinnati_Masters-SF-Roger_Federer-Stanislas_Wawrinka,1-3,90,44,13,18,11,46,8,22,11
20120817-M-Cincinnati_Masters-SF-Roger_Federer-Stanislas_Wawrinka,1-3-1,44,34,12,15,3,10,1,1,7
20120817-M-Cincinnati_Masters-SF-Roger_Federer-Stanislas_Wawrinka,1-3-2,46,10,1,3,8,36,7,21,4
20120817-M-Cincinnati_Masters-SF-Roger_Federer-Stanislas_Wawrinka,4-6,37,30,12,8,2,7,3,2,10
20120817-M-Cincinnati_Masters-SF-Roger_Federer-Stanislas_Wawrinka,4-6-1,15,11,5,3,1,4,3,0,3
20120817-M-Cincinnati_Masters-SF-Roger_Federer-Stanislas_Wawrinka,4-6-2,22,19,7,5,1,3,0,2,7
20120817-M-Cincinnati_Masters-SF-Roger_Federer-Stanislas_Wawrinka,7-9,21,7,2,0,3,14,6,5,5
20120817-M-Cincinnati_Masters-SF-Roger_Federer-Stanislas_Wawrinka,7-9-1,9,6,2,0,1,3,0,2,4
20120817-M-Cincinnati_Masters-SF-Roger_Federer-Stanislas_Wawrinka,7-9-2,12,1,0,0,2,11,6,3,1
20120817-M-Cincinnati_Masters-SF-Roger_Federer-Stanislas_Wawrinka,10,3,2,0,1,0,1,0,1,1
20120817-M-Cincinnati_Masters-SF-Roger_Federer-Stanislas_Wawrinka,10-2,3,2,0,1,0,1,0,1,1
20120818-M-Cincinnati_Masters-F-Novak_Djokovic-Roger_Federer,Total,117,50,11,22,17,67,26,19,16
20120818-M-Cincinnati_Masters-F-Novak_Djokovic-Roger_Federer,1-3,70,31,4,18,8,39,14,12,8
20120818-M-Cincinnati_Masters-F-Novak_Djokovic-Roger_Federer,1-3-1,38,25,4,17,7,13,1,0,4
20120818-M-Cincinnati_Masters-F-Novak_Djokovic-Roger_Federer,1-3-2,32,6,0,1,1,26,13,12,4
20120818-M-Cincinnati_Masters-F-Novak_Djokovic-Roger_Federer,4-6,23,11,4,2,5,12,4,3,5
20120818-M-Cincinnati_Masters-F-Novak_Djokovic-Roger_Federer,4-6-1,15,6,2,1,4,9,3,2,3
20120818-M-Cincinnati_Masters-F-Novak_Djokovic-Roger_Federer,4-6-2,8,5,2,1,1,3,1,1,2
20120818-M-Cincinnati_Masters-F-Novak_Djokovic-Roger_Federer,7-9,12,5,3,1,2,7,4,1,1
20120818-M-Cincinnati_Masters-F-Novak_Djokovic-Roger_Federer,7-9-1,3,3,2,0,0,0,0,0,1
20120818-M-Cincinnati_Masters-F-Novak_Djokovic-Roger_Federer,7-9-2,9,2,1,1,2,7,4,1,0
20120818-M-Cincinnati_Masters-F-Novak_Djokovic-Roger_Federer,10,12,3,0,1,2,9,4,3,2
20120818-M-Cincinnati_Masters-F-Novak_Djokovic-Roger_Federer,10-1,5,2,0,1,0,3,3,0,1
20120818-M-Cincinnati_Masters-F-Novak_Djokovic-Roger_Federer,10-2,7,1,0,0,2,6,1,3,1
20120301-M-Delray_Beach-R16-Bernard_Tomic-Tim_Smyczek,Total,123,69,17,25,22,54,15,13,26
20120301-M-Delray_Beach-R16-Bernard_Tomic-Tim_Smyczek,1-3,70,44,12,21,7,26,3,12,10
20120301-M-Delray_Beach-R16-Bernard_Tomic-Tim_Smyczek,1-3-1,50,39,11,21,3,11,2,2,7
20120301-M-Delray_Beach-R16-Bernard_Tomic-Tim_Smyczek,1-3-2,20,5,1,0,4,15,1,10,3
20120301-M-Delray_Beach-R16-Bernard_Tomic-Tim_Smyczek,4-6,23,10,3,2,6,13,6,1,5
20120301-M-Delray_Beach-R16-Bernard_Tomic-Tim_Smyczek,4-6-1,12,3,1,1,5,9,3,1,1
20120301-M-Delray_Beach-R16-Bernard_Tomic-Tim_Smyczek,4-6-2,11,7,2,1,1,4,3,0,4
20120301-M-Delray_Beach-R16-Bernard_Tomic-Tim_Smyczek,7-9,17,9,1,2,4,8,4,0,6
20120301-M-Delray_Beach-R16-Bernard_Tomic-Tim_Smyczek,7-9-1,6,3,0,2,1,3,2,0,1
20120301-M-Delray_Beach-R16-Bernard_Tomic-Tim_Smyczek,7-9-2,11,6,1,0,3,5,2,0,5
20120301-M-Delray_Beach-R16-Bernard_Tomic-Tim_Smyczek,10,13,6,1,0,5,7,2,0,5
20120301-M-Delray_Beach-R16-Bernard_Tomic-Tim_Smyczek,10-1,5,3,0,0,1,2,1,0,3
20120301-M-Delray_Beach-R16-Bernard_Tomic-Tim_Smyczek,10-2,8,3,1,0,4,5,1,0,2
20120303-M-Dubai-F-Andy_Murray-Roger_Federer,Total,130,59,19,13,26,71,27,15,24
20120303-M-Dubai-F-Andy_Murray-Roger_Federer,1-3,74,33,11,6,11,41,15,12,13
20120303-M-Dubai-F-Andy_Murray-Roger_Federer,1-3-1,36,26,10,4,3,10,2,2,12
20120303-M-Dubai-F-Andy_Murray-Roger_Federer,1-3-2,38,7,1,2,8,31,13,10,1
20120303-M-Dubai-F-Andy_Murray-Roger_Federer,4-6,31,15,5,4,9,16,6,1,6
20120303-M-Dubai-F-Andy_Murray-Roger_Federer,4-6-1,14,4,2,1,8,10,1,1,1
20120303-M-Dubai-F-Andy_Murray-Roger_Federer,4-6-2,17,11,3,3,1,6,5,0,5
20120303-M-Dubai-F-Andy_Murray-Roger_Federer,7-9,15,7,3,2,4,8,4,0,2
20120303-M-Dubai-F-Andy_Murray-Roger_Federer,7-9-1,8,6,3,1,1,2,1,0,2
20120303-M-Dubai-F-Andy_Murray-Roger_Federer,7-9-2,7,1,0,1,3,6,3,0,0
20120303-M-Dubai-F-Andy_Murray-Roger_Federer,10,10,4,0,1,2,6,2,2,3
20120303-M-Dubai-F-Andy_Murray-Roger_Federer,10-1,8,4,0,1,2,4,1,1,3
20120303-M-Dubai-F-Andy_Murray-Roger_Federer,10-2,2,0,0,0,0,2,1,1,0
20120720-M-Hamburg-QF-Jeremy_Chardy-Juan_Monaco,Total,131,57,15,22,39,74,10,22,19
20120720-M-Hamburg-QF-Jeremy_Chardy-Juan_Monaco,1-3,69,30,8,14,15,39,4,17,7
20120720-M-Hamburg-QF-Jeremy_Chardy-Juan_Monaco,1-3-1,40,25,8,13,10,15,1,1,4
20120720-M-Hamburg-QF-Jeremy_Chardy-Juan_Monaco,1-3-2,29,5,0,1,5,24,3,16,3
20120720-M-Hamburg-QF-Jeremy_Chardy-Juan_Monaco,4-6,32,13,2,2,15,19,3,1,9
20120720-M-Hamburg-QF-Jeremy_Chardy-Juan_Monaco,4-6-1,23,8,2,2,11,15,3,1,4
20120720-M-Hamburg-QF-Jeremy_Chardy-Juan_Monaco,4-6-2,9,5,0,0,4,4,0,0,5
20120720-M-Hamburg-QF-Jeremy_Chardy-Juan_Monaco,7-9,9,3,2,1,4,6,1,1,0
20120720-M-Hamburg-QF-Jeremy_Chardy-Juan_Monaco,7-9-1,5,3,2,1,1,2,1,0,0
20120720-M-Hamburg-QF-Jeremy_Chardy-Juan_Monaco,7-9-2,4,0,0,0,3,4,0,1,0
20120720-M-Hamburg-QF-Jeremy_Chardy-Juan_Monaco,10,21,11,3,5,5,10,2,3,3
20120720-M-Hamburg-QF-Jeremy_Chardy-Juan_Monaco,10-1,8,3,2,1,2,5,2,1,0
20120720-M-Hamburg-QF-Jeremy_Chardy-Juan_Monaco,10-2,13,8,1,4,3,5,0,2,3
20120316-M-Indian_Wells_Masters-SF-Roger_Federer-Rafael_Nadal,Total,112,62,25,23,24,50,9,15,12
20120316-M-Indian_Wells_Masters-SF-Roger_Federer-Rafael_Nadal,1-3,51,29,11,11,7,22,1,12,5
20120316-M-Indian_Wells_Masters-SF-Roger_Federer-Rafael_Nadal,1-3-1,30,22,11,9,3,8,1,2,2
20120316-M-Indian_Wells_Masters-SF-Roger_Federer-Rafael_Nadal,1-3-2,21,7,0,2,4,14,0,10,3
20120316-M-Indian_Wells_Masters-SF-Roger_Federer-Rafael_Nadal,4-6,23,14,6,6,7,9,1,1,2
20120316-M-Indian_Wells_Masters-SF-Roger_Federer-Rafael_Nadal,4-6-1,11,6,3,3,4,5,1,0,0
20120316-M-Indian_Wells_Masters-SF-Roger_Federer-Rafael_Nadal,4-6-2,12,8,3,3,3,4,0,1,2
20120316-M-Indian_Wells_Masters-SF-Roger_Federer-Rafael_Nadal,7-9,20,9,3,3,7,11,3,1,3
20120316-M-Indian_Wells_Masters-SF-Roger_Federer-Rafael_Nadal,7-9-1,8,5,0,3,2,3,1,0,2
20120316-M-Indian_Wells_Masters-SF-Roger_Federer-Rafael_Nadal,7-9-2,12,4,3,0,5,8,2,1,1
20120316-M-Indian_Wells_Masters-SF-Roger_Federer-Rafael_Nadal,10,18,10,5,3,3,8,4,1,2
20120316-M-Indian_Wells_Masters-SF-Roger_Federer-Rafael_Nadal,10-1,7,3,1,1,2,4,2,0,1
20120316-M-Indian_Wells_Masters-SF-Roger_Federer-Rafael_Nadal,10-2,11,7,4,2,1,4,2,1,1
20120313-M-Indian_Wells_Masters-R32-Ryan_Harrison-Guillermo_Garcia_Lopez,Total,142,78,20,26,24,64,18,19,30
20120313-M-Indian_Wells_Masters-R32-Ryan_Harrison-Guillermo_Garcia_Lopez,1-3,75,44,9,21,13,31,3,12,12
20120313-M-Indian_Wells_Masters-R32-Ryan_Harrison-Guillermo_Garcia_Lopez,1-3-1,42,33,8,21,4,9,1,1,4
20120313-M-Indian_Wells_Masters-R32-Ryan_Harrison-Guillermo_Garcia_Lopez,1-3-2,33,11,1,0,9,22,2,11,8
20120313-M-Indian_Wells_Masters-R32-Ryan_Harrison-Guillermo_Garcia_Lopez,4-6,31,16,3,2,3,15,7,5,11
20120313-M-Indian_Wells_Masters-R32-Ryan_Harrison-Guillermo_Garcia_Lopez,4-6-1,11,3,0,1,1,8,5,2,2
20120313-M-Indian_Wells_Masters-R32-Ryan_Harrison-Guillermo_Garcia_Lopez,4-6-2,20,13,3,1,2,7,2,3,9
20120313-M-Indian_Wells_Masters-R32-Ryan_Harrison-Guillermo_Garcia_Lopez,7-9,12,4,3,1,3,8,5,0,0
20120313-M-Indian_Wells_Masters-R32-Ryan_Harrison-Guillermo_Garcia_Lopez,7-9-1,8,4,3,1,2,4,2,0,0
20120313-M-Indian_Wells_Masters-R32-Ryan_Harrison-Guillermo_Garcia_Lopez,7-9-2,4,0,0,0,1,4,3,0,0
20120313-M-Indian_Wells_Masters-R32-Ryan_Harrison-Guillermo_Garcia_Lopez,10,24,14,5,2,5,10,3,2,7
20120313-M-Indian_Wells_Masters-R32-Ryan_Harrison-Guillermo_Garcia_Lopez,10-1,9,4,3,0,3,5,2,0,1
20120313-M-Indian_Wells_Masters-R32-Ryan_Harrison-Guillermo_Garcia_Lopez,10-2,15,10,2,2,2,5,1,2,6
20120510-M-Madrid-R16-Roger_Federer-Richard_Gasquet,Total,97,57,28,18,17,40,9,14,8
20120510-M-Madrid-R16-Roger_Federer-Richard_Gasquet,1-3,68,39,16,15,11,29,6,12,5
20120510-M-Madrid-R16-Roger_Federer-Richard_Gasquet,1-3-1,42,32,15,15,7,10,2,1,2
20120510-M-Madrid-R16-Roger_Federer-Richard_Gasquet,1-3-2,26,7,1,0,4,19,4,11,3
20120510-M-Madrid-R16-Roger_Federer-Richard_Gasquet,4-6,16,12,9,1,2,4,0,2,2
20120510-M-Madrid-R16-Roger_Federer-Richard_Gasquet,4-6-1,7,4,4,0,2,3,0,1,0
20120510-M-Madrid-R16-Roger_Federer-Richard_Gasquet,4-6-2,9,8,5,1,0,1,0,1,2
20120510-M-Madrid-R16-Roger_Federer-Richard_Gasquet,7-9,8,3,0,2,3,5,2,0,1
20120510-M-Madrid-R16-Roger_Federer-Richard_Gasquet,7-9-1,2,2,0,2,0,0,0,0,0
20120510-M-Madrid-R16-Roger_Federer-Richard_Gasquet,7-9-2,6,1,0,0,3,5,2,0,1
20120510-M-Madrid-R16-Roger_Federer-Richard_Gasquet,10,5,3,3,0,1,2,1,0,0
20120510-M-Madrid-R16-Roger_Federer-Richard_Gasquet,10-1,3,1,1,0,1,2,1,0,0
20120510-M-Madrid-R16-Roger_Federer-Richard_Gasquet,10-2,2,2,2,0,0,0,0,0,0
20120505-M-Munich-F-Marin_Cilic-Philipp_Kohlschreiber,Total,149,67,23,18,28,82,22,30,24
20120505-M-Munich-F-Marin_Cilic-Philipp_Kohlschreiber,1-3,87,41,8,17,11,46,10,23,14
20120505-M-Munich-F-Marin_Cilic-Philipp_Kohlschreiber,1-3-1,40,31,7,16,3,9,1,3,8
20120505-M-Munich-F-Marin_Cilic-Philipp_Kohlschreiber,1-3-2,47,10,1,1,8,37,9,20,6
