match_id,player,row,returnable,shallow,deep,very_deep,unforced,err_net,err_deep,err_wide,err_wide_deep
20150109-W-Brisbane-SF-Maria_Sharapova-Elina_Svitolina,2,A,20,5,14,4,1,1,0,0,0
20150109-W-Brisbane-SF-Maria_Sharapova-Elina_Svitolina,2,4,13,5,8,2,0,0,0,0,0
20150109-W-Brisbane-SF-Maria_Sharapova-Elina_Svitolina,2,5,10,1,9,3,0,0,0,0,0
20150109-W-Brisbane-SF-Maria_Sharapova-Elina_Svitolina,2,6,16,5,10,4,1,1,0,0,0
20150109-W-Brisbane-SF-Maria_Sharapova-Elina_Svitolina,2,4D,8,3,5,2,0,0,0,0,0
20150109-W-Brisbane-SF-Maria_Sharapova-Elina_Svitolina,2,4A,5,2,3,0,0,0,0,0,0
20150109-W-Brisbane-SF-Maria_Sharapova-Elina_Svitolina,2,5D,8,1,7,3,0,0,0,0,0
20150109-W-Brisbane-SF-Maria_Sharapova-Elina_Svitolina,2,5A,2,0,2,0,0,0,0,0,0
20150109-W-Brisbane-SF-Maria_Sharapova-Elina_Svitolina,2,6D,3,2,1,0,0,0,0,0,0
20150109-W-Brisbane-SF-Maria_Sharapova-Elina_Svitolina,2,6A,13,3,9,4,1,1,0,0,0
20141101-W-Sofia-SF-Flavia_Pennetta-Carla_Suarez_Navarro,1,Total,53,12,33,13,7,3,3,1,0
20141101-W-Sofia-SF-Flavia_Pennetta-Carla_Suarez_Navarro,1,v1st,35,7,24,10,3,2,1,0,0
20141101-W-Sofia-SF-Flavia_Pennetta-Carla_Suarez_Navarro,1,v2nd,18,5,9,3,4,1,2,1,0
20141101-W-Sofia-SF-Flavia_Pennetta-Carla_Suarez_Navarro,1,fh,40,10,23,10,7,3,3,1,0
20141101-W-Sofia-SF-Flavia_Pennetta-Carla_Suarez_Navarro,1,bh,13,2,10,3,0,0,0,0,0
20141101-W-Sofia-SF-Flavia_Pennetta-Carla_Suarez_Navarro,1,gs,52,12,32,12,7,3,3,1,0
20141101-W-Sofia-SF-Flavia_Pennetta-Carla_Suarez_Navarro,1,sl,1,0,1,1,0,0,0,0,0
20141101-W-Sofia-SF-Flavia_Pennetta-Carla_Suarez_Navarro,1,D,25,5,17,5,3,1,2,0,0
20141101-W-Sofia-SF-Flavia_Pennetta-Carla_Suarez_Navarro,1,A,28,7,16,8,4,2,1,1,0
20141101-W-Sofia-SF-Flavia_Pennetta-Carla_Suarez_Navarro,1,4,7,0,6,3,1,0,1,0,0
20141101-W-Sofia-SF-Flavia_Pennetta-Carla_Suarez_Navarro,1,5,30,8,16,6,5,2,2,1,0
20141101-W-Sofia-SF-Flavia_Pennetta-Carla_Suarez_Navarro,1,6,16,4,11,4,1,1,0,0,0
20141101-W-Sofia-SF-Flavia_Pennetta-Carla_Suarez_Navarro,1,4D,6,0,5,2,1,0,1,0,0
20141101-W-Sofia-SF-Flavia_Pennetta-Carla_Suarez_Navarro,1,4A,1,0,1,1,0,0,0,0,0
20141101-W-Sofia-SF-Flavia_Pennetta-Carla_Suarez_Navarro,1,5D,17,5,10,3,2,1,1,0,0
20141101-W-Sofia-SF-Flavia_Pennetta-Carla_Suarez_Navarro,1,5A,13,3,6,3,3,1,1,1,0
20141101-W-Sofia-SF-Flavia_Pennetta-Carla_Suarez_Navarro,1,6D,2,0,2,0,0,0,0,0,0
20141101-W-Sofia-SF-Flavia_Pennetta-Carla_Suarez_Navarro,1,6A,14,4,9,4,1,1,0,0,0
20141101-W-Sofia-SF-Flavia_Pennetta-Carla_Suarez_Navarro,2,Total,61,16,42,17,3,0,2,1,0
20141101-W-Sofia-SF-Flavia_Pennetta-Carla_Suarez_Navarro,2,v1st,31,12,19,7,0,0,0,0,0
20141101-W-Sofia-SF-Flavia_Pennetta-Carla_Suarez_Navarro,2,v2nd,30,4,23,10,3,0,2,1,0
20141101-W-Sofia-SF-Flavia_Pennetta-Carla_Suarez_Navarro,2,fh,44,13,29,12,2,0,1,1,0
20141101-W-Sofia-SF-Flavia_Pennetta-Carla_Suarez_Navarro,2,bh,17,3,13,5,1,0,1,0,0
20141101-W-Sofia-SF-Flavia_Pennetta-Carla_Suarez_Navarro,2,gs,52,14,35,15,3,0,2,1,0
20141101-W-Sofia-SF-Flavia_Pennetta-Carla_Suarez_Navarro,2,sl,9,2,7,2,0,0,0,0,0
20141101-W-Sofia-SF-Flavia_Pennetta-Carla_Suarez_Navarro,2,D,33,11,22,8,0,0,0,0,0
20141101-W-Sofia-SF-Flavia_Pennetta-Carla_Suarez_Navarro,2,A,28,5,20,9,3,0,2,1,0
20141101-W-Sofia-SF-Flavia_Pennetta-Carla_Suarez_Navarro,2,4,16,7,9,2,0,0,0,0,0
20141101-W-Sofia-SF-Flavia_Pennetta-Carla_Suarez_Navarro,2,5,29,7,19,9,3,0,2,1,0
20141101-W-Sofia-SF-Flavia_Pennetta-Carla_Suarez_Navarro,2,6,16,2,14,6,0,0,0,0,0
20141101-W-Sofia-SF-Flavia_Pennetta-Carla_Suarez_Navarro,2,4D,13,7,6,1,0,0,0,0,0
20141101-W-Sofia-SF-Flavia_Pennetta-Carla_Suarez_Navarro,2,4A,3,0,3,1,0,0,0,0,0
20141101-W-Sofia-SF-Flavia_Pennetta-Carla_Suarez_Navarro,2,5D,9,3,6,3,0,0,0,0,0
20141101-W-Sofia-SF-Flavia_Pennetta-Carla_Suarez_Navarro,2,5A,20,4,13,6,3,0,2,1,0
20141101-W-Sofia-SF-Flavia_Pennetta-Carla_Suarez_Navarro,2,6D,11,1,10,4,0,0,0,0,0
20141101-W-Sofia-SF-Flavia_Pennetta-Carla_Suarez_Navarro,2,6A,5,1,4,2,0,0,0,0,0
20150108-W-Shenzhen-QF-Tereza_Smitkova-Petra_Kvitova,1,Total,50,13,33,15,4,1,2,1,0
20150108-W-Shenzhen-QF-Tereza_Smitkova-Petra_Kvitova,1,v1st,30,9,21,11,0,0,0,0,0
20150108-W-Shenzhen-QF-Tereza_Smitkova-Petra_Kvitova,1,v2nd,20,4,12,4,4,1,2,1,0
20150108-W-Shenzhen-QF-Tereza_Smitkova-Petra_Kvitova,1,fh,19,2,15,8,2,1,1,0,0
20150108-W-Shenzhen-QF-Tereza_Smitkova-Petra_Kvitova,1,bh,29,9,18,7,2,0,1,1,0
20150108-W-Shenzhen-QF-Tereza_Smitkova-Petra_Kvitova,1,gs,42,7,31,15,4,1,2,1,0
20150108-W-Shenzhen-QF-Tereza_Smitkova-Petra_Kvitova,1,sl,6,4,2,0,0,0,0,0,0
20150108-W-Shenzhen-QF-Tereza_Smitkova-Petra_Kvitova,1,D,27,5,20,6,2,1,1,0,0
20150108-W-Shenzhen-QF-Tereza_Smitkova-Petra_Kvitova,1,A,23,8,13,9,2,0,1,1,0
20150108-W-Shenzhen-QF-Tereza_Smitkova-Petra_Kvitova,1,4,19,6,11,7,2,1,0,1,0
20150108-W-Shenzhen-QF-Tereza_Smitkova-Petra_Kvitova,1,5,15,2,12,5,1,0,1,0,0
20150108-W-Shenzhen-QF-Tereza_Smitkova-Petra_Kvitova,1,6,16,5,10,3,1,0,1,0,0
20150108-W-Shenzhen-QF-Tereza_Smitkova-Petra_Kvitova,1,4D,4,0,3,1,1,1,0,0,0
20150108-W-Shenzhen-QF-Tereza_Smitkova-Petra_Kvitova,1,4A,15,6,8,6,1,0,0,1,0
20150108-W-Shenzhen-QF-Tereza_Smitkova-Petra_Kvitova,1,5D,11,1,10,4,0,0,0,0,0
20150108-W-Shenzhen-QF-Tereza_Smitkova-Petra_Kvitova,1,5A,4,1,2,1,1,0,1,0,0
20150108-W-Shenzhen-QF-Tereza_Smitkova-Petra_Kvitova,1,6D,12,4,7,1,1,0,1,0,0
20150108-W-Shenzhen-QF-Tereza_Smitkova-Petra_Kvitova,1,6A,4,1,3,2,0,0,0,0,0
20150108-W-Shenzhen-QF-Tereza_Smitkova-Petra_Kvitova,2,Total,55,9,43,15,3,2,1,0,0
20150108-W-Shenzhen-QF-Tereza_Smitkova-Petra_Kvitova,2,v1st,36,7,28,14,1,1,0,0,0
20150108-W-Shenzhen-QF-Tereza_Smitkova-Petra_Kvitova,2,v2nd,19,2,15,1,2,1,1,0,0
20150108-W-Shenzhen-QF-Tereza_Smitkova-Petra_Kvitova,2,fh,32,6,23,7,3,2,1,0,0
20150108-W-Shenzhen-QF-Tereza_Smitkova-Petra_Kvitova,2,bh,23,3,20,8,0,0,0,0,0
20150108-W-Shenzhen-QF-Tereza_Smitkova-Petra_Kvitova,2,gs,54,8,43,15,3,2,1,0,0
20150108-W-Shenzhen-QF-Tereza_Smitkova-Petra_Kvitova,2,sl,1,1,0,0,0,0,0,0,0
20150108-W-Shenzhen-QF-Tereza_Smitkova-Petra_Kvitova,2,D,27,4,22,7,1,1,0,0,0
20150108-W-Shenzhen-QF-Tereza_Smitkova-Petra_Kvitova,2,A,28,5,21,8,2,1,1,0,0
20150108-W-Shenzhen-QF-Tereza_Smitkova-Petra_Kvitova,2,4,14,3,10,3,1,1,0,0,0
20150108-W-Shenzhen-QF-Tereza_Smitkova-Petra_Kvitova,2,5,30,5,23,9,2,1,1,0,0
20150108-W-Shenzhen-QF-Tereza_Smitkova-Petra_Kvitova,2,6,11,1,10,3,0,0,0,0,0
20150108-W-Shenzhen-QF-Tereza_Smitkova-Petra_Kvitova,2,4D,8,2,6,2,0,0,0,0,0
20150108-W-Shenzhen-QF-Tereza_Smitkova-Petra_Kvitova,2,4A,6,1,4,1,1,1,0,0,0
20150108-W-Shenzhen-QF-Tereza_Smitkova-Petra_Kvitova,2,5D,15,2,12,4,1,1,0,0,0
20150108-W-Shenzhen-QF-Tereza_Smitkova-Petra_Kvitova,2,5A,15,3,11,5,1,0,1,0,0
20150108-W-Shenzhen-QF-Tereza_Smitkova-Petra_Kvitova,2,6D,4,0,4,1,0,0,0,0,0
20150108-W-Shenzhen-QF-Tereza_Smitkova-Petra_Kvitova,2,6A,7,1,6,2,0,0,0,0,0
20150113-W-Sydney-R16-Agnieszka_Radwanska-Garbine_Muguruza,1,Total,56,20,34,9,2,1,0,1,0
20150113-W-Sydney-R16-Agnieszka_Radwanska-Garbine_Muguruza,1,v1st,22,8,14,5,0,0,0,0,0
20150113-W-Sydney-R16-Agnieszka_Radwanska-Garbine_Muguruza,1,v2nd,34,12,20,4,2,1,0,1,0
20150113-W-Sydney-R16-Agnieszka_Radwanska-Garbine_Muguruza,1,fh,27,11,15,2,1,0,0,1,0
20150113-W-Sydney-R16-Agnieszka_Radwanska-Garbine_Muguruza,1,bh,28,9,18,7,1,1,0,0,0
20150113-W-Sydney-R16-Agnieszka_Radwanska-Garbine_Muguruza,1,gs,44,13,29,7,2,1,0,1,0
20150113-W-Sydney-R16-Agnieszka_Radwanska-Garbine_Muguruza,1,sl,11,7,4,2,0,0,0,0,0
20150113-W-Sydney-R16-Agnieszka_Radwanska-Garbine_Muguruza,1,D,32,8,22,5,2,1,0,1,0
20150113-W-Sydney-R16-Agnieszka_Radwanska-Garbine_Muguruza,1,A,24,12,12,4,0,0,0,0,0
20150113-W-Sydney-R16-Agnieszka_Radwanska-Garbine_Muguruza,1,4,11,3,8,2,0,0,0,0,0
20150113-W-Sydney-R16-Agnieszka_Radwanska-Garbine_Muguruza,1,5,32,10,20,4,2,1,0,1,0
20150113-W-Sydney-R16-Agnieszka_Radwanska-Garbine_Muguruza,1,6,13,7,6,3,0,0,0,0,0
20150113-W-Sydney-R16-Agnieszka_Radwanska-Garbine_Muguruza,1,4D,6,2,4,0,0,0,0,0,0
20150113-W-Sydney-R16-Agnieszka_Radwanska-Garbine_Muguruza,1,4A,5,1,4,2,0,0,0,0,0
20150113-W-Sydney-R16-Agnieszka_Radwanska-Garbine_Muguruza,1,5D,19,3,14,3,2,1,0,1,0
20150113-W-Sydney-R16-Agnieszka_Radwanska-Garbine_Muguruza,1,5A,13,7,6,1,0,0,0,0,0
20150113-W-Sydney-R16-Agnieszka_Radwanska-Garbine_Muguruza,1,6D,7,3,4,2,0,0,0,0,0
20150113-W-Sydney-R16-Agnieszka_Radwanska-Garbine_Muguruza,1,6A,6,4,2,1,0,0,0,0,0
20150113-W-Sydney-R16-Agnieszka_Radwanska-Garbine_Muguruza,2,Total,84,7,67,18,10,2,4,3,1
20150113-W-Sydney-R16-Agnieszka_Radwanska-Garbine_Muguruza,2,v1st,54,5,45,15,4,2,0,1,1
20150113-W-Sydney-R16-Agnieszka_Radwanska-Garbine_Muguruza,2,v2nd,30,2,22,3,6,0,4,2,0
20150113-W-Sydney-R16-Agnieszka_Radwanska-Garbine_Muguruza,2,fh,33,2,26,9,5,2,1,1,1
20150113-W-Sydney-R16-Agnieszka_Radwanska-Garbine_Muguruza,2,bh,51,5,41,9,5,0,3,2,0
20150113-W-Sydney-R16-Agnieszka_Radwanska-Garbine_Muguruza,2,gs,83,7,66,18,10,2,4,3,1
20150113-W-Sydney-R16-Agnieszka_Radwanska-Garbine_Muguruza,2,sl,1,0,1,0,0,0,0,0,0
20150113-W-Sydney-R16-Agnieszka_Radwanska-Garbine_Muguruza,2,D,44,4,36,7,4,1,2,1,0
20150113-W-Sydney-R16-Agnieszka_Radwanska-Garbine_Muguruza,2,A,40,3,31,11,6,1,2,2,1
20150113-W-Sydney-R16-Agnieszka_Radwanska-Garbine_Muguruza,2,4,26,0,22,4,4,1,1,2,0
20150113-W-Sydney-R16-Agnieszka_Radwanska-Garbine_Muguruza,2,5,28,1,24,8,3,0,1,1,1
20150113-W-Sydney-R16-Agnieszka_Radwanska-Garbine_Muguruza,2,6,30,6,21,6,3,1,2,0,0
20150113-W-Sydney-R16-Agnieszka_Radwanska-Garbine_Muguruza,2,4D,15,0,13,3,2,1,0,1,0
20150113-W-Sydney-R16-Agnieszka_Radwanska-Garbine_Muguruza,2,4A,11,0,9,1,2,0,1,1,0
20150113-W-Sydney-R16-Agnieszka_Radwanska-Garbine_Muguruza,2,5D,15,0,14,3,1,0,1,0,0
20150113-W-Sydney-R16-Agnieszka_Radwanska-Garbine_Muguruza,2,5A,13,1,10,5,2,0,0,1,1
20150113-W-Sydney-R16-Agnieszka_Radwanska-Garbine_Muguruza,2,6D,14,4,9,1,1,0,1,0,0
20150113-W-Sydney-R16-Agnieszka_Radwanska-Garbine_Muguruza,2,6A,16,2,12,5,2,1,1,0,0
20150119-W-Australian_Open-R128-Magdalena_Rybarikova-Ana_Konjuh,1,Total,43,7,33,9,3,0,1,1,1
20150119-W-Australian_Open-R128-Magdalena_Rybarikova-Ana_Konjuh,1,v1st,23,5,18,4,0,0,0,0,0
20150119-W-Australian_Open-R128-Magdalena_Rybarikova-Ana_Konjuh,1,v2nd,20,2,15,5,3,0,1,1,1
20150119-W-Australian_Open-R128-Magdalena_Rybarikova-Ana_Konjuh,1,fh,13,3,9,3,1,0,0,0,1
20150119-W-Australian_Open-R128-Magdalena_Rybarikova-Ana_Konjuh,1,bh,29,4,23,5,2,0,1,1,0
20150119-W-Australian_Open-R128-Magdalena_Rybarikova-Ana_Konjuh,1,gs,35,5,27,8,3,0,1,1,1
20150119-W-Australian_Open-R128-Magdalena_Rybarikova-Ana_Konjuh,1,sl,7,2,5,0,0,0,0,0,0
20150119-W-Australian_Open-R128-Magdalena_Rybarikova-Ana_Konjuh,1,D,19,5,12,5,2,0,0,1,1
20150119-W-Australian_Open-R128-Magdalena_Rybarikova-Ana_Konjuh,1,A,24,2,21,4,1,0,1,0,0
20150119-W-Australian_Open-R128-Magdalena_Rybarikova-Ana_Konjuh,1,4,10,1,9,2,0,0,0,0,0
20150119-W-Australian_Open-R128-Magdalena_Rybarikova-Ana_Konjuh,1,5,21,1,17,6,3,0,1,1,1
20150119-W-Australian_Open-R128-Magdalena_Rybarikova-Ana_Konjuh,1,6,12,5,7,1,0,0,0,0,0
20150119-W-Australian_Open-R128-Magdalena_Rybarikova-Ana_Konjuh,1,4D,2,1,1,1,0,0,0,0,0
20150119-W-Australian_Open-R128-Magdalena_Rybarikova-Ana_Konjuh,1,4A,8,0,8,1,0,0,0,0,0
20150119-W-Australian_Open-R128-Magdalena_Rybarikova-Ana_Konjuh,1,5D,13,1,10,4,2,0,0,1,1
20150119-W-Australian_Open-R128-Magdalena_Rybarikova-Ana_Konjuh,1,5A,8,0,7,2,1,0,1,0,0
20150119-W-Australian_Open-R128-Magdalena_Rybarikova-Ana_Konjuh,1,6D,4,3,1,0,0,0,0,0,0
20150119-W-Australian_Open-R128-Magdalena_Rybarikova-Ana_Konjuh,1,6A,8,2,6,1,0,0,0,0,0
20150119-W-Australian_Open-R128-Magdalena_Rybarikova-Ana_Konjuh,2,Total,45,8,30,12,3,0,3,0,0
20150119-W-Australian_Open-R128-Magdalena_Rybarikova-Ana_Konjuh,2,v1st,28,5,18,7,1,0,1,0,0
20150119-W-Australian_Open-R128-Magdalena_Rybarikova-Ana_Konjuh,2,v2nd,17,3,12,5,2,0,2,0,0
20150119-W-Australian_Open-R128-Magdalena_Rybarikova-Ana_Konjuh,2,fh,12,1,10,4,0,0,0,0,0
20150119-W-Australian_Open-R128-Magdalena_Rybarikova-Ana_Konjuh,2,bh,33,7,20,8,3,0,3,0,0
20150119-W-Australian_Open-R128-Magdalena_Rybarikova-Ana_Konjuh,2,gs,38,6,26,10,3,0,3,0,0
20150119-W-Australian_Open-R128-Magdalena_Rybarikova-Ana_Konjuh,2,sl,7,2,4,2,0,0,0,0,0
20150119-W-Australian_Open-R128-Magdalena_Rybarikova-Ana_Konjuh,2,D,23,5,16,6,1,0,1,0,0
20150119-W-Australian_Open-R128-Magdalena_Rybarikova-Ana_Konjuh,2,A,22,3,14,6,2,0,2,0,0
20150119-W-Australian_Open-R128-Magdalena_Rybarikova-Ana_Konjuh,2,4,11,1,7,3,0,0,0,0,0
20150119-W-Australian_Open-R128-Magdalena_Rybarikova-Ana_Konjuh,2,5,24,4,16,7,3,0,3,0,0
20150119-W-Australian_Open-R128-Magdalena_Rybarikova-Ana_Konjuh,2,6,10,3,7,2,0,0,0,0,0
20150119-W-Australian_Open-R128-Magdalena_Rybarikova-Ana_Konjuh,2,4D,4,0,3,2,0,0,0,0,0
20150119-W-Australian_Open-R128-Magdalena_Rybarikova-Ana_Konjuh,2,4A,7,1,4,1,0,0,0,0,0
20150119-W-Australian_Open-R128-Magdalena_Rybarikova-Ana_Konjuh,2,5D,15,3,11,4,1,0,1,0,0
20150119-W-Australian_Open-R128-Magdalena_Rybarikova-Ana_Konjuh,2,5A,9,1,5,3,2,0,2,0,0
20150119-W-Australian_Open-R128-Magdalena_Rybarikova-Ana_Konjuh,2,6D,4,2,2,0,0,0,0,0,0
20150119-W-Australian_Open-R128-Magdalena_Rybarikova-Ana_Konjuh,2,6A,6,1,5,2,0,0,0,0,0
20141020-W-Singapore-RR-Caroline_Wozniacki-Petra_Kvitova,1,Total,37,0,0,0,1,0,0,0,0
20141020-W-Singapore-RR-Caroline_Wozniacki-Petra_Kvitova,1,v1st,26,0,0,0,0,0,0,0,0
20141020-W-Singapore-RR-Caroline_Wozniacki-Petra_Kvitova,1,v2nd,11,0,0,0,1,0,0,0,0
20141020-W-Singapore-RR-Caroline_Wozniacki-Petra_Kvitova,1,fh,8,0,0,0,0,0,0,0,0
20141020-W-Singapore-RR-Caroline_Wozniacki-Petra_Kvitova,1,bh,29,0,0,0,1,0,0,0,0
20141020-W-Singapore-RR-Caroline_Wozniacki-Petra_Kvitova,1,gs,37,0,0,0,1,0,0,0,0
20141020-W-Singapore-RR-Caroline_Wozniacki-Petra_Kvitova,1,D,18,0,0,0,0,0,0,0,0
20141020-W-Singapore-RR-Caroline_Wozniacki-Petra_Kvitova,1,A,19,0,0,0,1,0,0,0,0
20141020-W-Singapore-RR-Caroline_Wozniacki-Petra_Kvitova,1,4,18,0,0,0,1,0,0,0,0
20141020-W-Singapore-RR-Caroline_Wozniacki-Petra_Kvitova,1,5,11,0,0,0,0,0,0,0,0
20141020-W-Singapore-RR-Caroline_Wozniacki-Petra_Kvitova,1,6,8,0,0,0,0,0,0,0,0
20141020-W-Singapore-RR-Caroline_Wozniacki-Petra_Kvitova,1,4D,5,0,0,0,0,0,0,0,0
20141020-W-Singapore-RR-Caroline_Wozniacki-Petra_Kvitova,1,4A,13,0,0,0,1,0,0,0,0
20141020-W-Singapore-RR-Caroline_Wozniacki-Petra_Kvitova,1,5D,7,0,0,0,0,0,0,0,0
20141020-W-Singapore-RR-Caroline_Wozniacki-Petra_Kvitova,1,5A,4,0,0,0,0,0,0,0,0
20141020-W-Singapore-RR-Caroline_Wozniacki-Petra_Kvitova,1,6D,6,0,0,0,0,0,0,0,0
20141020-W-Singapore-RR-Caroline_Wozniacki-Petra_Kvitova,1,6A,2,0,0,0,0,0,0,0,0
20141020-W-Singapore-RR-Caroline_Wozniacki-Petra_Kvitova,2,Total,44,0,0,0,5,2,2,1,0
20141020-W-Singapore-RR-Caroline_Wozniacki-Petra_Kvitova,2,v1st,28,0,0,0,2,2,0,0,0
20141020-W-Singapore-RR-Caroline_Wozniacki-Petra_Kvitova,2,v2nd,16,0,0,0,3,0,2,1,0
20141020-W-Singapore-RR-Caroline_Wozniacki-Petra_Kvitova,2,fh,10,0,0,0,1,0,1,0,0
20141020-W-Singapore-RR-Caroline_Wozniacki-Petra_Kvitova,2,bh,34,0,0,0,4,2,1,1,0
20141020-W-Singapore-RR-Caroline_Wozniacki-Petra_Kvitova,2,gs,41,0,0,0,5,2,2,1,0
20141020-W-Singapore-RR-Caroline_Wozniacki-Petra_Kvitova,2,sl,3,0,0,0,0,0,0,0,0
20141020-W-Singapore-RR-Caroline_Wozniacki-Petra_Kvitova,2,D,19,0,0,0,1,1,0,0,0
20141020-W-Singapore-RR-Caroline_Wozniacki-Petra_Kvitova,2,A,25,0,0,0,4,1,2,1,0
20141020-W-Singapore-RR-Caroline_Wozniacki-Petra_Kvitova,2,4,12,0,0,0,0,0,0,0,0
20141020-W-Singapore-RR-Caroline_Wozniacki-Petra_Kvitova,2,5,20,0,0,0,4,2,2,0,0
20141020-W-Singapore-RR-Caroline_Wozniacki-Petra_Kvitova,2,6,12,0,0,0,1,0,0,1,0
20141020-W-Singapore-RR-Caroline_Wozniacki-Petra_Kvitova,2,4D,8,0,0,0,0,0,0,0,0
20141020-W-Singapore-RR-Caroline_Wozniacki-Petra_Kvitova,2,4A,4,0,0,0,0,0,0,0,0
20141020-W-Singapore-RR-Caroline_Wozniacki-Petra_Kvitova,2,5D,8,0,0,0,1,1,0,0,0
20141020-W-Singapore-RR-Caroline_Wozniacki-Petra_Kvitova,2,5A,12,0,0,0,3,1,2,0,0
20141020-W-Singapore-RR-Caroline_Wozniacki-Petra_Kvitova,2,6D,3,0,0,0,0,0,0,0,0
20141020-W-Singapore-RR-Caroline_Wozniacki-Petra_Kvitova,2,6A,9,0,0,0,1,0,0,1,0
20150119-W-Australian_Open-R128-Julia_Goerges-Belinda_Bencic,1,Total,39,6,30,12,3,2,1,0,0
20150119-W-Australian_Open-R128-Julia_Goerges-Belinda_Bencic,1,v1st,22,3,18,8,1,0,1,0,0
20150119-W-Australian_Open-R128-Julia_Goerges-Belinda_Bencic,1,v2nd,17,3,12,4,2,2,0,0,0
20150119-W-Australian_Open-R128-Julia_Goerges-Belinda_Bencic,1,fh,21,4,15,4,2,2,0,0,0
20150119-W-Australian_Open-R128-Julia_Goerges-Belinda_Bencic,1,bh,18,2,15,8,1,0,1,0,0
20150119-W-Australian_Open-R128-Julia_Goerges-Belinda_Bencic,1,gs,38,5,30,12,3,2,1,0,0
20150119-W-Australian_Open-R128-Julia_Goerges-Belinda_Bencic,1,sl,1,1,0,0,0,0,0,0,0
20150119-W-Australian_Open-R128-Julia_Goerges-Belinda_Bencic,1,D,20,4,16,7,0,0,0,0,0
20150119-W-Australian_Open-R128-Julia_Goerges-Belinda_Bencic,1,A,19,2,14,5,3,2,1,0,0
20150119-W-Australian_Open-R128-Julia_Goerges-Belinda_Bencic,1,4,9,3,6,2,0,0,0,0,0
20150119-W-Australian_Open-R128-Julia_Goerges-Belinda_Bencic,1,5,25,1,21,8,3,2,1,0,0
20150119-W-Australian_Open-R128-Julia_Goerges-Belinda_Bencic,1,6,5,2,3,2,0,0,0,0,0
20150119-W-Australian_Open-R128-Julia_Goerges-Belinda_Bencic,1,4D,6,2,4,0,0,0,0,0,0
20150119-W-Australian_Open-R128-Julia_Goerges-Belinda_Bencic,1,4A,3,1,2,2,0,0,0,0,0
20150119-W-Australian_Open-R128-Julia_Goerges-Belinda_Bencic,1,5D,12,1,11,6,0,0,0,0,0
20150119-W-Australian_Open-R128-Julia_Goerges-Belinda_Bencic,1,5A,13,0,10,2,3,2,1,0,0
20150119-W-Australian_Open-R128-Julia_Goerges-Belinda_Bencic,1,6D,2,1,1,1,0,0,0,0,0
20150119-W-Australian_Open-R128-Julia_Goerges-Belinda_Bencic,1,6A,3,1,2,1,0,0,0,0,0
20150119-W-Australian_Open-R128-Julia_Goerges-Belinda_Bencic,2,Total,38,8,28,9,2,0,1,1,0
20150119-W-Australian_Open-R128-Julia_Goerges-Belinda_Bencic,2,v1st,24,7,17,4,0,0,0,0,0
20150119-W-Australian_Open-R128-Julia_Goerges-Belinda_Bencic,2,v2nd,14,1,11,5,2,0,1,1,0
20150119-W-Australian_Open-R128-Julia_Goerges-Belinda_Bencic,2,fh,27,8,18,6,1,0,1,0,0
20150119-W-Australian_Open-R128-Julia_Goerges-Belinda_Bencic,2,bh,11,0,10,3,1,0,0,1,0
20150119-W-Australian_Open-R128-Julia_Goerges-Belinda_Bencic,2,gs,31,5,24,8,2,0,1,1,0
20150119-W-Australian_Open-R128-Julia_Goerges-Belinda_Bencic,2,sl,7,3,4,1,0,0,0,0,0
20150119-W-Australian_Open-R128-Julia_Goerges-Belinda_Bencic,2,D,21,5,15,4,1,0,1,0,0
20150119-W-Australian_Open-R128-Julia_Goerges-Belinda_Bencic,2,A,17,3,13,5,1,0,0,1,0
20150119-W-Australian_Open-R128-Julia_Goerges-Belinda_Bencic,2,4,10,4,5,2,1,0,0,1,0
20150119-W-Australian_Open-R128-Julia_Goerges-Belinda_Bencic,2,5,17,2,14,4,1,0,1,0,0
20150119-W-Australian_Open-R128-Julia_Goerges-Belinda_Bencic,2,6,11,2,9,3,0,0,0,0,0
20150119-W-Australian_Open-R128-Julia_Goerges-Belinda_Bencic,2,4D,9,4,5,2,0,0,0,0,0
20150119-W-Australian_Open-R128-Julia_Goerges-Belinda_Bencic,2,4A,1,0,0,0,1,0,0,1,0
20150119-W-Australian_Open-R128-Julia_Goerges-Belinda_Bencic,2,5D,12,1,10,2,1,0,1,0,0
20150119-W-Australian_Open-R128-Julia_Goerges-Belinda_Bencic,2,5A,5,1,4,2,0,0,0,0,0
20150119-W-Australian_Open-R128-Julia_Goerges-Belinda_Bencic,2,6D,0,0,0,0,0,0,0,0,0
20150119-W-Australian_Open-R128-Julia_Goerges-Belinda_Bencic,2,6A,11,2,9,3,0,0,0,0,0
20150122-W-Australian_Open-R64-Daniela_Hantuchova-Garbine_Muguruza,1,Total,58,7,45,16,6,2,3,1,0
20150122-W-Australian_Open-R64-Daniela_Hantuchova-Garbine_Muguruza,1,v1st,24,4,20,6,0,0,0,0,0
20150122-W-Australian_Open-R64-Daniela_Hantuchova-Garbine_Muguruza,1,v2nd,34,3,25,10,6,2,3,1,0
20150122-W-Australian_Open-R64-Daniela_Hantuchova-Garbine_Muguruza,1,fh,31,4,23,10,4,1,2,1,0
20150122-W-Australian_Open-R64-Daniela_Hantuchova-Garbine_Muguruza,1,bh,27,3,22,6,2,1,1,0,0
20150122-W-Australian_Open-R64-Daniela_Hantuchova-Garbine_Muguruza,1,gs,49,5,38,15,6,2,3,1,0
