match_id,player,row,pts,pts_won,aces,unret,forced_err,pts_won_lte_3_shots,first_in,dfs
20130714-M-Bastad-F-Carlos_Berlocq-Fernando_Verdasco,1,6d,9,9,1,1,2,4,9,0
20130714-M-Bastad-F-Carlos_Berlocq-Fernando_Verdasco,1,6a,4,3,1,0,1,2,3,0
20130714-M-Bastad-F-Carlos_Berlocq-Fernando_Verdasco,2,d,38,21,1,0,2,4,22,2
20130714-M-Bastad-F-Carlos_Berlocq-Fernando_Verdasco,2,a,36,15,1,0,3,6,22,1
20130714-M-Bastad-F-Carlos_Berlocq-Fernando_Verdasco,2,4,30,17,2,0,2,7,17,2
20130714-M-Bastad-F-Carlos_Berlocq-Fernando_Verdasco,2,5,33,13,0,0,3,3,19,1
20130714-M-Bastad-F-Carlos_Berlocq-Fernando_Verdasco,2,6,11,6,0,0,0,0,8,0
20130714-M-Bastad-F-Carlos_Berlocq-Fernando_Verdasco,2,4d,13,7,1,0,0,2,3,1
20130714-M-Bastad-F-Carlos_Berlocq-Fernando_Verdasco,2,4a,17,10,1,0,2,5,14,1
20130714-M-Bastad-F-Carlos_Berlocq-Fernando_Verdasco,2,5d,18,11,0,0,2,2,12,1
20130714-M-Bastad-F-Carlos_Berlocq-Fernando_Verdasco,2,5a,15,2,0,0,1,1,7,0
20130714-M-Bastad-F-Carlos_Berlocq-Fernando_Verdasco,2,6d,7,3,0,0,0,0,7,0
20130714-M-Bastad-F-Carlos_Berlocq-Fernando_Verdasco,2,6a,4,3,0,0,0,0,1,0
20131004-M-Beijing-QF-Fabio_Fognini-Rafael_Nadal,1,d,51,27,2,0,4,12,28,2
20131004-M-Beijing-QF-Fabio_Fognini-Rafael_Nadal,1,a,47,24,1,0,3,7,33,1
20131004-M-Beijing-QF-Fabio_Fognini-Rafael_Nadal,1,4,22,14,1,0,2,6,15,1
20131004-M-Beijing-QF-Fabio_Fognini-Rafael_Nadal,1,5,45,23,0,0,3,8,24,0
20131004-M-Beijing-QF-Fabio_Fognini-Rafael_Nadal,1,6,31,14,2,0,2,5,22,2
20131004-M-Beijing-QF-Fabio_Fognini-Rafael_Nadal,1,4d,17,12,0,0,2,5,11,0
20131004-M-Beijing-QF-Fabio_Fognini-Rafael_Nadal,1,4a,5,2,1,0,0,1,4,1
20131004-M-Beijing-QF-Fabio_Fognini-Rafael_Nadal,1,5d,26,13,0,0,2,5,11,0
20131004-M-Beijing-QF-Fabio_Fognini-Rafael_Nadal,1,5a,19,10,0,0,1,3,13,0
20131004-M-Beijing-QF-Fabio_Fognini-Rafael_Nadal,1,6d,8,2,2,0,0,2,6,2
20131004-M-Beijing-QF-Fabio_Fognini-Rafael_Nadal,1,6a,23,12,0,0,2,3,16,0
20131004-M-Beijing-QF-Fabio_Fognini-Rafael_Nadal,2,d,41,19,1,1,5,9,22,2
20131004-M-Beijing-QF-Fabio_Fognini-Rafael_Nadal,2,a,38,25,2,0,7,10,28,0
20131004-M-Beijing-QF-Fabio_Fognini-Rafael_Nadal,2,4,25,18,3,0,6,10,23,0
20131004-M-Beijing-QF-Fabio_Fognini-Rafael_Nadal,2,5,37,17,0,0,2,4,12,2
20131004-M-Beijing-QF-Fabio_Fognini-Rafael_Nadal,2,6,17,9,0,1,4,5,15,0
20131004-M-Beijing-QF-Fabio_Fognini-Rafael_Nadal,2,4d,1,1,1,0,0,1,1,0
20131004-M-Beijing-QF-Fabio_Fognini-Rafael_Nadal,2,4a,24,17,2,0,6,9,22,0
20131004-M-Beijing-QF-Fabio_Fognini-Rafael_Nadal,2,5d,25,10,0,0,1,3,8,2
20131004-M-Beijing-QF-Fabio_Fognini-Rafael_Nadal,2,5a,12,7,0,0,1,1,4,0
20131004-M-Beijing-QF-Fabio_Fognini-Rafael_Nadal,2,6d,15,8,0,1,4,5,13,0
20131004-M-Beijing-QF-Fabio_Fognini-Rafael_Nadal,2,6a,2,1,0,0,0,0,2,0
20130901-M-US_Open-R32-Tomas_Berdych-Julien_Benneteau,1,d,40,24,5,1,5,15,21,0
20130901-M-US_Open-R32-Tomas_Berdych-Julien_Benneteau,1,a,39,29,6,1,3,16,24,1
20130901-M-US_Open-R32-Tomas_Berdych-Julien_Benneteau,1,4,23,21,8,2,4,18,20,0
20130901-M-US_Open-R32-Tomas_Berdych-Julien_Benneteau,1,5,42,20,0,0,4,7,13,1
20130901-M-US_Open-R32-Tomas_Berdych-Julien_Benneteau,1,6,13,11,3,0,0,6,11,0
20130901-M-US_Open-R32-Tomas_Berdych-Julien_Benneteau,1,4d,10,9,2,1,4,9,10,0
20130901-M-US_Open-R32-Tomas_Berdych-Julien_Benneteau,1,4a,13,12,6,1,0,9,10,0
20130901-M-US_Open-R32-Tomas_Berdych-Julien_Benneteau,1,5d,24,9,0,0,1,3,6,0
20130901-M-US_Open-R32-Tomas_Berdych-Julien_Benneteau,1,5a,18,11,0,0,3,4,7,1
20130901-M-US_Open-R32-Tomas_Berdych-Julien_Benneteau,1,6d,5,5,3,0,0,3,4,0
20130901-M-US_Open-R32-Tomas_Berdych-Julien_Benneteau,1,6a,8,6,0,0,0,3,7,0
20130901-M-US_Open-R32-Tomas_Berdych-Julien_Benneteau,2,d,40,19,3,1,4,11,21,2
20130901-M-US_Open-R32-Tomas_Berdych-Julien_Benneteau,2,a,37,18,2,0,4,11,19,4
20130901-M-US_Open-R32-Tomas_Berdych-Julien_Benneteau,2,4,15,9,1,0,4,6,12,0
20130901-M-US_Open-R32-Tomas_Berdych-Julien_Benneteau,2,5,37,12,0,0,1,5,12,5
20130901-M-US_Open-R32-Tomas_Berdych-Julien_Benneteau,2,6,25,16,4,1,3,11,16,1
20130901-M-US_Open-R32-Tomas_Berdych-Julien_Benneteau,2,4d,8,6,1,0,3,5,8,0
20130901-M-US_Open-R32-Tomas_Berdych-Julien_Benneteau,2,4a,7,3,0,0,1,1,4,0
20130901-M-US_Open-R32-Tomas_Berdych-Julien_Benneteau,2,5d,21,6,0,0,0,2,7,2
20130901-M-US_Open-R32-Tomas_Berdych-Julien_Benneteau,2,5a,16,6,0,0,1,3,5,3
20130901-M-US_Open-R32-Tomas_Berdych-Julien_Benneteau,2,6d,11,7,2,1,1,4,6,0
20130901-M-US_Open-R32-Tomas_Berdych-Julien_Benneteau,2,6a,14,9,2,0,2,7,10,1
20130927-M-Bangkok-QF-Feliciano_Lopez-Milos_Raonic,1,d,31,21,3,1,7,14,17,0
20130927-M-Bangkok-QF-Feliciano_Lopez-Milos_Raonic,1,a,27,15,3,1,5,10,18,1
20130927-M-Bangkok-QF-Feliciano_Lopez-Milos_Raonic,1,4,15,10,3,0,3,8,9,0
20130927-M-Bangkok-QF-Feliciano_Lopez-Milos_Raonic,1,5,25,13,0,0,5,6,12,0
20130927-M-Bangkok-QF-Feliciano_Lopez-Milos_Raonic,1,6,18,13,3,2,4,10,14,1
20130927-M-Bangkok-QF-Feliciano_Lopez-Milos_Raonic,1,4d,6,5,3,0,1,5,4,0
20130927-M-Bangkok-QF-Feliciano_Lopez-Milos_Raonic,1,4a,9,5,0,0,2,3,5,0
20130927-M-Bangkok-QF-Feliciano_Lopez-Milos_Raonic,1,5d,16,8,0,0,3,4,7,0
20130927-M-Bangkok-QF-Feliciano_Lopez-Milos_Raonic,1,5a,9,5,0,0,2,2,5,0
20130927-M-Bangkok-QF-Feliciano_Lopez-Milos_Raonic,1,6d,9,8,0,1,3,5,6,0
20130927-M-Bangkok-QF-Feliciano_Lopez-Milos_Raonic,1,6a,9,5,3,1,1,5,8,1
20130927-M-Bangkok-QF-Feliciano_Lopez-Milos_Raonic,2,d,24,23,13,1,3,18,22,0
20130927-M-Bangkok-QF-Feliciano_Lopez-Milos_Raonic,2,a,20,13,5,1,3,11,16,0
20130927-M-Bangkok-QF-Feliciano_Lopez-Milos_Raonic,2,4,16,14,5,0,4,11,16,0
20130927-M-Bangkok-QF-Feliciano_Lopez-Milos_Raonic,2,5,10,6,0,0,2,3,5,0
20130927-M-Bangkok-QF-Feliciano_Lopez-Milos_Raonic,2,6,18,16,13,2,0,15,17,0
20130927-M-Bangkok-QF-Feliciano_Lopez-Milos_Raonic,2,4d,9,8,2,0,3,5,9,0
20130927-M-Bangkok-QF-Feliciano_Lopez-Milos_Raonic,2,4a,7,6,3,0,1,6,7,0
20130927-M-Bangkok-QF-Feliciano_Lopez-Milos_Raonic,2,5d,3,3,0,0,0,1,1,0
20130927-M-Bangkok-QF-Feliciano_Lopez-Milos_Raonic,2,5a,7,3,0,0,2,2,4,0
20130927-M-Bangkok-QF-Feliciano_Lopez-Milos_Raonic,2,6d,12,12,11,1,0,12,12,0
20130927-M-Bangkok-QF-Feliciano_Lopez-Milos_Raonic,2,6a,6,4,2,1,0,3,5,0
20130622-M-s_Hertogenbosch-F-Nicolas_Mahut-Stanislas_Wawrinka,1,d,32,25,3,1,9,17,20,1
20130622-M-s_Hertogenbosch-F-Nicolas_Mahut-Stanislas_Wawrinka,1,a,28,19,2,1,3,13,11,3
20130622-M-s_Hertogenbosch-F-Nicolas_Mahut-Stanislas_Wawrinka,1,4,16,12,3,1,3,10,12,2
20130622-M-s_Hertogenbosch-F-Nicolas_Mahut-Stanislas_Wawrinka,1,5,31,24,0,1,6,14,11,0
20130622-M-s_Hertogenbosch-F-Nicolas_Mahut-Stanislas_Wawrinka,1,6,13,8,2,0,3,6,8,2
20130622-M-s_Hertogenbosch-F-Nicolas_Mahut-Stanislas_Wawrinka,1,4d,6,6,2,0,2,5,5,0
20130622-M-s_Hertogenbosch-F-Nicolas_Mahut-Stanislas_Wawrinka,1,4a,10,6,1,1,1,5,7,2
20130622-M-s_Hertogenbosch-F-Nicolas_Mahut-Stanislas_Wawrinka,1,5d,18,14,0,1,5,8,10,0
20130622-M-s_Hertogenbosch-F-Nicolas_Mahut-Stanislas_Wawrinka,1,5a,13,10,0,0,1,6,1,0
20130622-M-s_Hertogenbosch-F-Nicolas_Mahut-Stanislas_Wawrinka,1,6d,8,5,1,0,2,4,5,1
20130622-M-s_Hertogenbosch-F-Nicolas_Mahut-Stanislas_Wawrinka,1,6a,5,3,1,0,1,2,3,1
20130622-M-s_Hertogenbosch-F-Nicolas_Mahut-Stanislas_Wawrinka,2,d,28,19,2,2,1,8,17,1
20130622-M-s_Hertogenbosch-F-Nicolas_Mahut-Stanislas_Wawrinka,2,a,26,16,1,2,2,8,14,3
20130622-M-s_Hertogenbosch-F-Nicolas_Mahut-Stanislas_Wawrinka,2,4,14,10,1,2,2,7,10,0
20130622-M-s_Hertogenbosch-F-Nicolas_Mahut-Stanislas_Wawrinka,2,5,25,16,0,0,1,3,8,2
20130622-M-s_Hertogenbosch-F-Nicolas_Mahut-Stanislas_Wawrinka,2,6,15,9,2,2,0,6,13,2
20130622-M-s_Hertogenbosch-F-Nicolas_Mahut-Stanislas_Wawrinka,2,4d,7,5,1,1,1,4,6,0
20130622-M-s_Hertogenbosch-F-Nicolas_Mahut-Stanislas_Wawrinka,2,4a,7,5,0,1,1,3,4,0
20130622-M-s_Hertogenbosch-F-Nicolas_Mahut-Stanislas_Wawrinka,2,5d,14,9,0,0,0,1,5,0
20130622-M-s_Hertogenbosch-F-Nicolas_Mahut-Stanislas_Wawrinka,2,5a,11,7,0,0,1,2,3,2
20130622-M-s_Hertogenbosch-F-Nicolas_Mahut-Stanislas_Wawrinka,2,6d,7,5,1,1,0,3,6,1
20130622-M-s_Hertogenbosch-F-Nicolas_Mahut-Stanislas_Wawrinka,2,6a,8,4,1,1,0,3,7,1
20140105-M-Brisbane-F-Roger_Federer-Lleyton_Hewitt,1,d,45,31,9,0,12,26,29,0
20140105-M-Brisbane-F-Roger_Federer-Lleyton_Hewitt,1,a,41,21,4,1,7,16,24,1
20140105-M-Brisbane-F-Roger_Federer-Lleyton_Hewitt,1,4,37,26,6,1,12,23,28,0
20140105-M-Brisbane-F-Roger_Federer-Lleyton_Hewitt,1,5,23,9,0,0,2,5,5,1
20140105-M-Brisbane-F-Roger_Federer-Lleyton_Hewitt,1,6,26,17,7,0,5,14,20,0
20140105-M-Brisbane-F-Roger_Federer-Lleyton_Hewitt,1,4d,18,13,4,0,8,13,15,0
20140105-M-Brisbane-F-Roger_Federer-Lleyton_Hewitt,1,4a,19,13,2,1,4,10,13,0
20140105-M-Brisbane-F-Roger_Federer-Lleyton_Hewitt,1,5d,14,8,0,0,2,5,4,0
20140105-M-Brisbane-F-Roger_Federer-Lleyton_Hewitt,1,5a,9,1,0,0,0,0,1,1
20140105-M-Brisbane-F-Roger_Federer-Lleyton_Hewitt,1,6d,13,10,5,0,2,8,10,0
20140105-M-Brisbane-F-Roger_Federer-Lleyton_Hewitt,1,6a,13,7,2,0,3,6,10,0
20140105-M-Brisbane-F-Roger_Federer-Lleyton_Hewitt,2,d,52,35,3,1,8,18,27,3
20140105-M-Brisbane-F-Roger_Federer-Lleyton_Hewitt,2,a,48,30,1,2,9,14,22,1
20140105-M-Brisbane-F-Roger_Federer-Lleyton_Hewitt,2,4,42,29,2,1,10,19,24,2
20140105-M-Brisbane-F-Roger_Federer-Lleyton_Hewitt,2,5,34,20,0,0,4,6,6,2
20140105-M-Brisbane-F-Roger_Federer-Lleyton_Hewitt,2,6,24,16,2,2,3,7,19,0
20140105-M-Brisbane-F-Roger_Federer-Lleyton_Hewitt,2,4d,27,17,1,0,7,13,16,2
20140105-M-Brisbane-F-Roger_Federer-Lleyton_Hewitt,2,4a,15,12,1,1,3,6,8,0
20140105-M-Brisbane-F-Roger_Federer-Lleyton_Hewitt,2,5d,16,10,0,0,1,2,2,1
20140105-M-Brisbane-F-Roger_Federer-Lleyton_Hewitt,2,5a,18,10,0,0,3,4,4,1
20140105-M-Brisbane-F-Roger_Federer-Lleyton_Hewitt,2,6d,9,8,2,1,0,3,9,0
20140105-M-Brisbane-F-Roger_Federer-Lleyton_Hewitt,2,6a,15,8,0,1,3,4,10,0
20140104-M-Brisbane-SF-Lleyton_Hewitt-Kei_Nishikori,1,d,55,39,5,3,10,27,28,1
20140104-M-Brisbane-SF-Lleyton_Hewitt-Kei_Nishikori,1,a,47,31,2,2,6,20,17,2
20140104-M-Brisbane-SF-Lleyton_Hewitt-Kei_Nishikori,1,4,52,35,2,4,6,22,22,1
20140104-M-Brisbane-SF-Lleyton_Hewitt-Kei_Nishikori,1,5,28,17,0,0,2,9,5,0
20140104-M-Brisbane-SF-Lleyton_Hewitt-Kei_Nishikori,1,6,22,18,5,1,8,16,18,2
20140104-M-Brisbane-SF-Lleyton_Hewitt-Kei_Nishikori,1,4d,30,20,1,2,4,13,15,0
20140104-M-Brisbane-SF-Lleyton_Hewitt-Kei_Nishikori,1,4a,22,15,1,2,2,9,7,1
20140104-M-Brisbane-SF-Lleyton_Hewitt-Kei_Nishikori,1,5d,12,7,0,0,1,3,2,0
20140104-M-Brisbane-SF-Lleyton_Hewitt-Kei_Nishikori,1,5a,16,10,0,0,1,6,3,0
20140104-M-Brisbane-SF-Lleyton_Hewitt-Kei_Nishikori,1,6d,13,12,4,1,5,11,11,1
20140104-M-Brisbane-SF-Lleyton_Hewitt-Kei_Nishikori,1,6a,9,6,1,0,3,5,7,1
20140104-M-Brisbane-SF-Lleyton_Hewitt-Kei_Nishikori,2,d,50,33,9,1,2,20,35,3
20140104-M-Brisbane-SF-Lleyton_Hewitt-Kei_Nishikori,2,a,50,30,3,0,6,15,27,3
20140104-M-Brisbane-SF-Lleyton_Hewitt-Kei_Nishikori,2,4,36,24,7,0,1,14,25,2
20140104-M-Brisbane-SF-Lleyton_Hewitt-Kei_Nishikori,2,5,40,21,0,0,4,10,19,1
20140104-M-Brisbane-SF-Lleyton_Hewitt-Kei_Nishikori,2,6,23,17,5,1,3,11,17,3
20140104-M-Brisbane-SF-Lleyton_Hewitt-Kei_Nishikori,2,4d,20,15,7,0,0,11,18,1
20140104-M-Brisbane-SF-Lleyton_Hewitt-Kei_Nishikori,2,4a,16,9,0,0,1,3,7,1
20140104-M-Brisbane-SF-Lleyton_Hewitt-Kei_Nishikori,2,5d,16,9,0,0,1,4,7,0
20140104-M-Brisbane-SF-Lleyton_Hewitt-Kei_Nishikori,2,5a,24,12,0,0,3,6,12,1
20140104-M-Brisbane-SF-Lleyton_Hewitt-Kei_Nishikori,2,6d,13,8,2,1,1,5,9,2
20140104-M-Brisbane-SF-Lleyton_Hewitt-Kei_Nishikori,2,6a,10,9,3,0,2,6,8,1
20140201-M-Burnie_CH-F-Hiroki_Moriya-Matt_Reid,1,d,32,17,0,0,0,5,16,3
20140201-M-Burnie_CH-F-Hiroki_Moriya-Matt_Reid,1,a,29,16,0,0,0,7,15,1
20140201-M-Burnie_CH-F-Hiroki_Moriya-Matt_Reid,1,4,10,3,0,0,0,2,6,1
20140201-M-Burnie_CH-F-Hiroki_Moriya-Matt_Reid,1,5,29,16,0,0,0,8,11,2
20140201-M-Burnie_CH-F-Hiroki_Moriya-Matt_Reid,1,6,21,14,0,0,0,2,14,0
20140201-M-Burnie_CH-F-Hiroki_Moriya-Matt_Reid,1,4d,6,2,0,0,0,1,4,1
20140201-M-Burnie_CH-F-Hiroki_Moriya-Matt_Reid,1,4a,4,1,0,0,0,1,2,0
20140201-M-Burnie_CH-F-Hiroki_Moriya-Matt_Reid,1,5d,16,9,0,0,0,4,5,2
20140201-M-Burnie_CH-F-Hiroki_Moriya-Matt_Reid,1,5a,13,7,0,0,0,4,6,0
20140201-M-Burnie_CH-F-Hiroki_Moriya-Matt_Reid,1,6d,10,6,0,0,0,0,7,0
20140201-M-Burnie_CH-F-Hiroki_Moriya-Matt_Reid,1,6a,11,8,0,0,0,2,7,0
20140201-M-Burnie_CH-F-Hiroki_Moriya-Matt_Reid,2,d,30,23,1,1,4,10,17,1
20140201-M-Burnie_CH-F-Hiroki_Moriya-Matt_Reid,2,a,28,17,5,1,1,10,18,1
20140201-M-Burnie_CH-F-Hiroki_Moriya-Matt_Reid,2,4,17,13,3,0,2,6,12,0
20140201-M-Burnie_CH-F-Hiroki_Moriya-Matt_Reid,2,5,18,13,0,1,0,4,3,1
20140201-M-Burnie_CH-F-Hiroki_Moriya-Matt_Reid,2,6,23,14,3,1,3,10,20,1
20140201-M-Burnie_CH-F-Hiroki_Moriya-Matt_Reid,2,4d,10,7,0,0,1,2,7,0
20140201-M-Burnie_CH-F-Hiroki_Moriya-Matt_Reid,2,4a,7,6,3,0,1,4,5,0
20140201-M-Burnie_CH-F-Hiroki_Moriya-Matt_Reid,2,5d,12,10,0,1,0,3,2,1
20140201-M-Burnie_CH-F-Hiroki_Moriya-Matt_Reid,2,5a,6,3,0,0,0,1,1,0
20140201-M-Burnie_CH-F-Hiroki_Moriya-Matt_Reid,2,6d,8,6,1,0,3,5,8,0
20140201-M-Burnie_CH-F-Hiroki_Moriya-Matt_Reid,2,6a,15,8,2,1,0,5,12,1
20140515-M-Busan_CH-R16-Amir_Weintraub-Daniel_Smethurst,1,d,43,28,0,0,4,12,32,2
20140515-M-Busan_CH-R16-Amir_Weintraub-Daniel_Smethurst,1,a,41,24,1,1,6,14,23,3
20140515-M-Busan_CH-R16-Amir_Weintraub-Daniel_Smethurst,1,4,31,19,0,0,6,9,21,1
20140515-M-Busan_CH-R16-Amir_Weintraub-Daniel_Smethurst,1,5,14,9,0,0,0,3,6,2
20140515-M-Busan_CH-R16-Amir_Weintraub-Daniel_Smethurst,1,6,39,24,1,1,4,14,28,2
20140515-M-Busan_CH-R16-Amir_Weintraub-Daniel_Smethurst,1,4d,16,9,0,0,2,2,10,1
20140515-M-Busan_CH-R16-Amir_Weintraub-Daniel_Smethurst,1,4a,15,10,0,0,4,7,11,0
20140515-M-Busan_CH-R16-Amir_Weintraub-Daniel_Smethurst,1,5d,6,5,0,0,0,1,3,0
20140515-M-Busan_CH-R16-Amir_Weintraub-Daniel_Smethurst,1,5a,8,4,0,0,0,2,3,2
20140515-M-Busan_CH-R16-Amir_Weintraub-Daniel_Smethurst,1,6d,21,14,0,0,2,9,19,1
20140515-M-Busan_CH-R16-Amir_Weintraub-Daniel_Smethurst,1,6a,18,10,1,1,2,5,9,1
20140515-M-Busan_CH-R16-Amir_Weintraub-Daniel_Smethurst,2,d,31,18,2,0,1,9,23,3
20140515-M-Busan_CH-R16-Amir_Weintraub-Daniel_Smethurst,2,a,31,17,0,0,2,7,17,3
20140515-M-Busan_CH-R16-Amir_Weintraub-Daniel_Smethurst,2,4,17,9,1,0,1,4,11,2
20140515-M-Busan_CH-R16-Amir_Weintraub-Daniel_Smethurst,2,5,26,14,0,0,0,5,14,2
20140515-M-Busan_CH-R16-Amir_Weintraub-Daniel_Smethurst,2,6,19,12,1,0,2,7,15,2
20140515-M-Busan_CH-R16-Amir_Weintraub-Daniel_Smethurst,2,4d,11,5,1,0,1,3,7,2
20140515-M-Busan_CH-R16-Amir_Weintraub-Daniel_Smethurst,2,4a,6,4,0,0,0,1,4,0
20140515-M-Busan_CH-R16-Amir_Weintraub-Daniel_Smethurst,2,5d,10,7,0,0,0,3,8,0
20140515-M-Busan_CH-R16-Amir_Weintraub-Daniel_Smethurst,2,5a,16,7,0,0,0,2,6,2
20140515-M-Busan_CH-R16-Amir_Weintraub-Daniel_Smethurst,2,6d,10,6,1,0,0,3,8,1
20140515-M-Busan_CH-R16-Amir_Weintraub-Daniel_Smethurst,2,6a,9,6,0,0,2,4,7,1
20140429-M-Cali_CH-R32-Mathias_Bourgue-Gonzalo_Lama,1,d,30,21,1,0,2,13,18,3
20140429-M-Cali_CH-R32-Mathias_Bourgue-Gonzalo_Lama,1,a,30,15,3,0,0,9,17,2
20140429-M-Cali_CH-R32-Mathias_Bourgue-Gonzalo_Lama,1,4,21,10,3,0,1,9,13,1
20140429-M-Cali_CH-R32-Mathias_Bourgue-Gonzalo_Lama,1,5,21,13,0,0,0,7,12,1
20140429-M-Cali_CH-R32-Mathias_Bourgue-Gonzalo_Lama,1,6,18,13,1,0,1,6,10,3
20140429-M-Cali_CH-R32-Mathias_Bourgue-Gonzalo_Lama,1,4d,8,6,1,0,1,6,7,0
20140429-M-Cali_CH-R32-Mathias_Bourgue-Gonzalo_Lama,1,4a,13,4,2,0,0,3,6,1
20140429-M-Cali_CH-R32-Mathias_Bourgue-Gonzalo_Lama,1,5d,12,8,0,0,0,4,7,0
20140429-M-Cali_CH-R32-Mathias_Bourgue-Gonzalo_Lama,1,5a,9,5,0,0,0,3,5,1
20140429-M-Cali_CH-R32-Mathias_Bourgue-Gonzalo_Lama,1,6d,10,7,0,0,1,3,4,3
20140429-M-Cali_CH-R32-Mathias_Bourgue-Gonzalo_Lama,1,6a,8,6,1,0,0,3,6,0
20140429-M-Cali_CH-R32-Mathias_Bourgue-Gonzalo_Lama,2,d,29,22,0,1,2,9,16,0
20140429-M-Cali_CH-R32-Mathias_Bourgue-Gonzalo_Lama,2,a,28,20,1,0,2,10,21,2
20140429-M-Cali_CH-R32-Mathias_Bourgue-Gonzalo_Lama,2,4,21,14,1,0,2,9,17,1
20140429-M-Cali_CH-R32-Mathias_Bourgue-Gonzalo_Lama,2,5,9,8,0,0,1,3,5,0
20140429-M-Cali_CH-R32-Mathias_Bourgue-Gonzalo_Lama,2,6,27,20,0,1,1,7,15,1
20140429-M-Cali_CH-R32-Mathias_Bourgue-Gonzalo_Lama,2,4d,4,3,0,0,1,2,4,0
20140429-M-Cali_CH-R32-Mathias_Bourgue-Gonzalo_Lama,2,4a,17,11,1,0,1,7,13,1
20140429-M-Cali_CH-R32-Mathias_Bourgue-Gonzalo_Lama,2,5d,5,4,0,0,1,2,3,0
20140429-M-Cali_CH-R32-Mathias_Bourgue-Gonzalo_Lama,2,5a,4,4,0,0,0,1,2,0
20140429-M-Cali_CH-R32-Mathias_Bourgue-Gonzalo_Lama,2,6d,20,15,0,1,0,5,9,0
20140429-M-Cali_CH-R32-Mathias_Bourgue-Gonzalo_Lama,2,6a,7,5,0,0,1,2,6,1
20131112-M-Champaign_CH-R32-Tennys_Sandgren-Filip_Peliwo,1,d,18,16,4,1,4,10,13,0
20131112-M-Champaign_CH-R32-Tennys_Sandgren-Filip_Peliwo,1,a,14,12,2,1,2,6,10,0
20131112-M-Champaign_CH-R32-Tennys_Sandgren-Filip_Peliwo,1,4,15,15,4,2,3,11,14,0
20131112-M-Champaign_CH-R32-Tennys_Sandgren-Filip_Peliwo,1,5,6,6,0,0,1,1,2,0
20131112-M-Champaign_CH-R32-Tennys_Sandgren-Filip_Peliwo,1,6,11,7,2,0,2,4,7,0
20131112-M-Champaign_CH-R32-Tennys_Sandgren-Filip_Peliwo,1,4d,9,9,2,1,3,7,8,0
20131112-M-Champaign_CH-R32-Tennys_Sandgren-Filip_Peliwo,1,4a,6,6,2,1,0,4,6,0
20131112-M-Champaign_CH-R32-Tennys_Sandgren-Filip_Peliwo,1,5d,4,4,0,0,1,1,2,0
20131112-M-Champaign_CH-R32-Tennys_Sandgren-Filip_Peliwo,1,5a,2,2,0,0,0,0,0,0
20131112-M-Champaign_CH-R32-Tennys_Sandgren-Filip_Peliwo,1,6d,5,3,2,0,0,2,3,0
20131112-M-Champaign_CH-R32-Tennys_Sandgren-Filip_Peliwo,1,6a,6,4,0,0,2,2,4,0
20131112-M-Champaign_CH-R32-Tennys_Sandgren-Filip_Peliwo,2,d,18,5,0,0,3,3,8,2
20131112-M-Champaign_CH-R32-Tennys_Sandgren-Filip_Peliwo,2,a,15,6,0,1,1,3,8,1
20131112-M-Champaign_CH-R32-Tennys_Sandgren-Filip_Peliwo,2,4,4,3,0,1,2,3,4,0
20131112-M-Champaign_CH-R32-Tennys_Sandgren-Filip_Peliwo,2,5,22,6,0,0,1,2,7,3
20131112-M-Champaign_CH-R32-Tennys_Sandgren-Filip_Peliwo,2,6,4,1,0,0,0,0,3,0
20131112-M-Champaign_CH-R32-Tennys_Sandgren-Filip_Peliwo,2,4d,2,2,0,0,2,2,2,0
20131112-M-Champaign_CH-R32-Tennys_Sandgren-Filip_Peliwo,2,4a,2,1,0,1,0,1,2,0
20131112-M-Champaign_CH-R32-Tennys_Sandgren-Filip_Peliwo,2,5d,12,2,0,0,0,0,4,2
20131112-M-Champaign_CH-R32-Tennys_Sandgren-Filip_Peliwo,2,5a,10,4,0,0,1,2,3,1
20131112-M-Champaign_CH-R32-Tennys_Sandgren-Filip_Peliwo,2,6d,2,0,0,0,0,0,1,0
20131112-M-Champaign_CH-R32-Tennys_Sandgren-Filip_Peliwo,2,6a,2,1,0,0,0,0,2,0
20131112-M-Champaign_CH-R32-Marcos_Giron-Rajeev_Ram,1,d,31,18,3,1,1,10,24,0
20131112-M-Champaign_CH-R32-Marcos_Giron-Rajeev_Ram,1,a,28,12,4,1,2,7,17,2
20131112-M-Champaign_CH-R32-Marcos_Giron-Rajeev_Ram,1,4,16,8,1,1,3,7,15,0
20131112-M-Champaign_CH-R32-Marcos_Giron-Rajeev_Ram,1,5,27,13,0,0,0,3,17,0
20131112-M-Champaign_CH-R32-Marcos_Giron-Rajeev_Ram,1,6,15,9,6,1,0,7,8,2
20131112-M-Champaign_CH-R32-Marcos_Giron-Rajeev_Ram,1,4d,9,5,0,1,1,4,9,0
20131112-M-Champaign_CH-R32-Marcos_Giron-Rajeev_Ram,1,4a,7,3,1,0,2,3,6,0
20131112-M-Champaign_CH-R32-Marcos_Giron-Rajeev_Ram,1,5d,17,9,0,0,0,3,11,0
20131112-M-Champaign_CH-R32-Marcos_Giron-Rajeev_Ram,1,5a,10,4,0,0,0,0,6,0
20131112-M-Champaign_CH-R32-Marcos_Giron-Rajeev_Ram,1,6d,4,4,3,0,0,3,3,0
20131112-M-Champaign_CH-R32-Marcos_Giron-Rajeev_Ram,1,6a,11,5,3,1,0,4,5,2
20131112-M-Champaign_CH-R32-Marcos_Giron-Rajeev_Ram,2,d,30,19,4,0,5,11,21,0
