match_id,row,deuce_wide,deuce_middle,deuce_t,ad_wide,ad_middle,ad_t,err_net,err_wide,err_deep,err_wide_deep,err_foot,err_unknown
20130929-M-Kuala_Lumpur-F-Julien_Benneteau-Joao_Sousa,1 Total,7,23,15,13,12,14,13,6,8,1,0,0
20130929-M-Kuala_Lumpur-F-Julien_Benneteau-Joao_Sousa,1 1,7,10,13,10,2,14,0,0,0,0,0,0
20130929-M-Kuala_Lumpur-F-Julien_Benneteau-Joao_Sousa,1 2,0,13,2,3,10,0,13,6,8,1,0,0
20130929-M-Kuala_Lumpur-F-Julien_Benneteau-Joao_Sousa,2 Total,12,33,11,10,33,13,20,4,16,3,0,0
20130929-M-Kuala_Lumpur-F-Julien_Benneteau-Joao_Sousa,2 1,11,15,7,10,14,13,0,0,0,0,0,0
20130929-M-Kuala_Lumpur-F-Julien_Benneteau-Joao_Sousa,2 2,1,18,4,0,19,0,20,4,16,3,0,0
20130724-M-Lexington_CH-R16-James_Ward-Mitchell_Krueger,1 Total,14,2,12,9,5,10,9,3,5,1,0,0
20130724-M-Lexington_CH-R16-James_Ward-Mitchell_Krueger,1 1,11,1,11,3,1,8,0,0,0,0,0,0
20130724-M-Lexington_CH-R16-James_Ward-Mitchell_Krueger,1 2,3,1,1,6,4,2,9,3,5,1,0,0
20130724-M-Lexington_CH-R16-James_Ward-Mitchell_Krueger,2 Total,9,11,4,12,4,7,7,1,12,1,0,0
20130724-M-Lexington_CH-R16-James_Ward-Mitchell_Krueger,2 1,7,6,4,6,2,4,0,0,0,0,0,0
20130724-M-Lexington_CH-R16-James_Ward-Mitchell_Krueger,2 2,2,5,0,6,2,3,7,1,12,1,0,0
20140507-M-Madrid_Masters-R32-Paul_Henri_Mathieu-Marin_Cilic,1 Total,7,27,2,9,19,4,12,2,12,1,0,0
20140507-M-Madrid_Masters-R32-Paul_Henri_Mathieu-Marin_Cilic,1 1,5,14,2,6,10,4,0,0,0,0,0,0
20140507-M-Madrid_Masters-R32-Paul_Henri_Mathieu-Marin_Cilic,1 2,2,13,0,3,9,0,12,2,12,1,0,0
20140507-M-Madrid_Masters-R32-Paul_Henri_Mathieu-Marin_Cilic,2 Total,10,5,20,19,4,9,12,6,15,1,0,0
20140507-M-Madrid_Masters-R32-Paul_Henri_Mathieu-Marin_Cilic,2 1,7,2,10,8,2,6,0,0,0,0,0,0
20140507-M-Madrid_Masters-R32-Paul_Henri_Mathieu-Marin_Cilic,2 2,3,3,10,11,2,3,12,6,15,1,0,0
20130508-M-Madrid_Masters-R16-Roger_Federer-Kei_Nishikori,1 Total,13,12,10,15,6,9,10,2,8,2,0,0
20130508-M-Madrid_Masters-R16-Roger_Federer-Kei_Nishikori,1 1,9,5,8,11,2,8,0,0,0,0,0,0
20130508-M-Madrid_Masters-R16-Roger_Federer-Kei_Nishikori,1 2,4,7,2,4,4,1,10,2,8,2,0,0
20130508-M-Madrid_Masters-R16-Roger_Federer-Kei_Nishikori,2 Total,10,23,8,10,19,10,8,3,12,2,0,0
20130508-M-Madrid_Masters-R16-Roger_Federer-Kei_Nishikori,2 1,8,10,7,8,13,9,0,0,0,0,0,0
20130508-M-Madrid_Masters-R16-Roger_Federer-Kei_Nishikori,2 2,2,13,1,2,6,1,8,3,12,2,0,0
20140506-M-Madrid_Masters-R64-Nicolas_Almagro-Andrey_Golubev,1 Total,11,28,24,24,18,15,44,8,9,4,0,0
20140506-M-Madrid_Masters-R64-Nicolas_Almagro-Andrey_Golubev,1 1,10,3,13,14,3,13,0,0,0,0,0,0
20140506-M-Madrid_Masters-R64-Nicolas_Almagro-Andrey_Golubev,1 2,1,25,11,10,15,2,44,8,9,4,0,0
20140506-M-Madrid_Masters-R64-Nicolas_Almagro-Andrey_Golubev,2 Total,32,11,20,42,13,6,15,9,14,2,0,0
20140506-M-Madrid_Masters-R64-Nicolas_Almagro-Andrey_Golubev,2 1,32,3,12,27,6,6,0,0,0,0,0,0
20140506-M-Madrid_Masters-R64-Nicolas_Almagro-Andrey_Golubev,2 2,0,8,8,15,7,0,15,9,14,2,0,0
20140509-M-Madrid_Masters-QF-Tomas_Berdych-Rafael_Nadal,1 Total,19,6,4,11,3,12,5,1,9,1,0,0
20140509-M-Madrid_Masters-QF-Tomas_Berdych-Rafael_Nadal,1 1,15,3,4,8,1,9,0,0,0,0,0,0
20140509-M-Madrid_Masters-QF-Tomas_Berdych-Rafael_Nadal,1 2,4,3,0,3,2,3,5,1,9,1,0,0
20140509-M-Madrid_Masters-QF-Tomas_Berdych-Rafael_Nadal,2 Total,3,7,18,20,5,1,3,3,5,2,0,0
20140509-M-Madrid_Masters-QF-Tomas_Berdych-Rafael_Nadal,2 1,3,4,15,15,3,1,0,0,0,0,0,0
20140509-M-Madrid_Masters-QF-Tomas_Berdych-Rafael_Nadal,2 2,0,3,3,5,2,0,3,3,5,2,0,0
20140508-M-Madrid_Masters-R16-Jarkko_Nieminen-Rafael_Nadal,1 Total,7,11,10,9,12,3,5,1,3,1,0,0
20140508-M-Madrid_Masters-R16-Jarkko_Nieminen-Rafael_Nadal,1 1,7,8,7,9,8,3,0,0,0,0,0,0
20140508-M-Madrid_Masters-R16-Jarkko_Nieminen-Rafael_Nadal,1 2,0,3,3,0,4,0,5,1,3,1,0,0
20140508-M-Madrid_Masters-R16-Jarkko_Nieminen-Rafael_Nadal,2 Total,12,14,1,6,12,6,6,2,5,0,0,0
20140508-M-Madrid_Masters-R16-Jarkko_Nieminen-Rafael_Nadal,2 1,9,8,1,6,9,5,0,0,0,0,0,0
20140508-M-Madrid_Masters-R16-Jarkko_Nieminen-Rafael_Nadal,2 2,3,6,0,0,3,1,6,2,5,0,0,0
20140511-M-Madrid_Masters-F-Rafael_Nadal-Kei_Nishikori,1 Total,1,13,15,18,5,3,3,4,5,2,0,0
20140511-M-Madrid_Masters-F-Rafael_Nadal-Kei_Nishikori,1 1,1,8,13,14,4,3,0,0,0,0,0,0
20140511-M-Madrid_Masters-F-Rafael_Nadal-Kei_Nishikori,1 2,0,5,2,4,1,0,3,4,5,2,0,0
20140511-M-Madrid_Masters-F-Rafael_Nadal-Kei_Nishikori,2 Total,19,9,6,12,8,10,5,7,17,1,0,0
20140511-M-Madrid_Masters-F-Rafael_Nadal-Kei_Nishikori,2 1,12,7,6,5,3,4,0,0,0,0,0,0
20140511-M-Madrid_Masters-F-Rafael_Nadal-Kei_Nishikori,2 2,7,2,0,7,5,6,5,7,17,1,0,0
20140507-M-Madrid_Masters-R32-Rafael_Nadal-Juan_Monaco,1 Total,6,10,8,14,6,0,3,2,3,1,0,0
20140507-M-Madrid_Masters-R32-Rafael_Nadal-Juan_Monaco,1 1,5,8,6,13,3,0,0,0,0,0,0,0
20140507-M-Madrid_Masters-R32-Rafael_Nadal-Juan_Monaco,1 2,1,2,2,1,3,0,3,2,3,1,0,0
20140507-M-Madrid_Masters-R32-Rafael_Nadal-Juan_Monaco,2 Total,14,5,0,7,10,2,8,0,8,2,0,0
20140507-M-Madrid_Masters-R32-Rafael_Nadal-Juan_Monaco,2 1,7,2,0,5,5,2,0,0,0,0,0,0
20140507-M-Madrid_Masters-R32-Rafael_Nadal-Juan_Monaco,2 2,7,3,0,2,5,0,8,0,8,2,0,0
20140510-M-Madrid_Masters-SF-Roberto_Bautista_Agut-Rafael_Nadal,1 Total,30,4,4,17,8,13,11,5,6,2,0,0
20140510-M-Madrid_Masters-SF-Roberto_Bautista_Agut-Rafael_Nadal,1 1,21,3,3,11,6,9,0,0,0,0,0,0
20140510-M-Madrid_Masters-SF-Roberto_Bautista_Agut-Rafael_Nadal,1 2,9,1,1,6,2,4,11,5,6,2,0,0
20140510-M-Madrid_Masters-SF-Roberto_Bautista_Agut-Rafael_Nadal,2 Total,2,15,10,17,5,2,7,4,7,1,0,0
20140510-M-Madrid_Masters-SF-Roberto_Bautista_Agut-Rafael_Nadal,2 1,2,12,6,14,0,1,0,0,0,0,0,0
20140510-M-Madrid_Masters-SF-Roberto_Bautista_Agut-Rafael_Nadal,2 2,0,3,4,3,5,1,7,4,7,1,0,0
20130512-M-Madrid_Masters-F-Stanislas_Wawrinka-Rafael_Nadal,1 Total,20,1,8,11,1,13,8,4,12,0,0,0
20130512-M-Madrid_Masters-F-Stanislas_Wawrinka-Rafael_Nadal,1 1,9,0,8,6,1,10,0,0,0,0,0,0
20130512-M-Madrid_Masters-F-Stanislas_Wawrinka-Rafael_Nadal,1 2,11,1,0,5,0,3,8,4,12,0,0,0
20130512-M-Madrid_Masters-F-Stanislas_Wawrinka-Rafael_Nadal,2 Total,5,8,11,10,6,4,9,3,4,0,0,0
20130512-M-Madrid_Masters-F-Stanislas_Wawrinka-Rafael_Nadal,2 1,2,4,8,9,3,3,0,0,0,0,0,0
20130512-M-Madrid_Masters-F-Stanislas_Wawrinka-Rafael_Nadal,2 2,3,4,3,1,3,1,9,3,4,0,0,0
20130507-M-Madrid_Masters-R32-Jo_Wilfried_Tsonga-Robin_Haase,1 Total,12,15,16,31,6,3,9,6,8,3,1,0
20130507-M-Madrid_Masters-R32-Jo_Wilfried_Tsonga-Robin_Haase,1 1,12,8,9,22,5,3,0,0,0,0,0,0
20130507-M-Madrid_Masters-R32-Jo_Wilfried_Tsonga-Robin_Haase,1 2,0,7,7,9,1,0,9,6,8,3,1,0
20130507-M-Madrid_Masters-R32-Jo_Wilfried_Tsonga-Robin_Haase,2 Total,8,16,26,31,9,6,10,2,13,1,0,0
20130507-M-Madrid_Masters-R32-Jo_Wilfried_Tsonga-Robin_Haase,2 1,7,14,22,21,5,5,0,0,0,0,0,0
20130507-M-Madrid_Masters-R32-Jo_Wilfried_Tsonga-Robin_Haase,2 2,1,2,4,10,4,1,10,2,13,1,0,0
20140124-M-Maui_CH-QF-Takanyi_Garanganga-Tsung_Hua_Yang,1 Total,22,25,7,14,20,14,18,5,20,5,1,0
20140124-M-Maui_CH-QF-Takanyi_Garanganga-Tsung_Hua_Yang,1 1,13,9,7,11,10,9,0,0,0,0,0,0
20140124-M-Maui_CH-QF-Takanyi_Garanganga-Tsung_Hua_Yang,1 2,9,16,0,3,10,5,18,5,20,5,1,0
20140124-M-Maui_CH-QF-Takanyi_Garanganga-Tsung_Hua_Yang,2 Total,10,23,10,7,17,16,16,1,22,1,0,2
20140124-M-Maui_CH-QF-Takanyi_Garanganga-Tsung_Hua_Yang,2 1,10,8,7,5,3,16,0,0,0,0,0,0
20140124-M-Maui_CH-QF-Takanyi_Garanganga-Tsung_Hua_Yang,2 2,0,15,3,2,14,0,16,1,22,1,0,2
20130419-M-Monte_Carlo_Masters-QF-Richard_Gasquet-Fabio_Fognini,1 Total,14,5,18,20,7,8,17,7,7,3,0,0
20130419-M-Monte_Carlo_Masters-QF-Richard_Gasquet-Fabio_Fognini,1 1,14,1,11,6,1,8,0,0,0,0,0,0
20130419-M-Monte_Carlo_Masters-QF-Richard_Gasquet-Fabio_Fognini,1 2,0,4,7,14,6,0,17,7,7,3,0,0
20130419-M-Monte_Carlo_Masters-QF-Richard_Gasquet-Fabio_Fognini,2 Total,8,12,14,9,14,6,13,5,9,3,0,0
20130419-M-Monte_Carlo_Masters-QF-Richard_Gasquet-Fabio_Fognini,2 1,7,5,9,6,2,5,0,0,0,0,0,0
20130419-M-Monte_Carlo_Masters-QF-Richard_Gasquet-Fabio_Fognini,2 2,1,7,5,3,12,1,13,5,9,3,0,0
20130417-M-Monte_Carlo_Masters-R32-Nicolas_Almagro-Jurgen_Melzer,1 Total,6,11,10,11,9,6,13,4,10,1,0,0
20130417-M-Monte_Carlo_Masters-R32-Nicolas_Almagro-Jurgen_Melzer,1 1,3,3,7,6,3,5,0,0,0,0,0,0
20130417-M-Monte_Carlo_Masters-R32-Nicolas_Almagro-Jurgen_Melzer,1 2,3,8,3,5,6,1,13,4,10,1,0,0
20130417-M-Monte_Carlo_Masters-R32-Nicolas_Almagro-Jurgen_Melzer,2 Total,2,13,16,19,7,2,8,6,12,4,0,1
20130417-M-Monte_Carlo_Masters-R32-Nicolas_Almagro-Jurgen_Melzer,2 1,1,6,10,9,2,2,0,0,0,0,0,0
20130417-M-Monte_Carlo_Masters-R32-Nicolas_Almagro-Jurgen_Melzer,2 2,1,7,6,10,5,0,8,6,12,4,0,1
20140418-M-Monte_Carlo_Masters-QF-David_Ferrer-Rafael_Nadal,1 Total,40,4,3,2,18,23,13,9,11,4,0,0
20140418-M-Monte_Carlo_Masters-QF-David_Ferrer-Rafael_Nadal,1 1,24,2,3,1,8,16,0,0,0,0,0,0
20140418-M-Monte_Carlo_Masters-QF-David_Ferrer-Rafael_Nadal,1 2,16,2,0,1,10,7,13,9,11,4,0,0
20140418-M-Monte_Carlo_Masters-QF-David_Ferrer-Rafael_Nadal,2 Total,5,19,17,31,6,2,12,9,10,1,0,0
20140418-M-Monte_Carlo_Masters-QF-David_Ferrer-Rafael_Nadal,2 1,4,12,7,22,3,2,0,0,0,0,0,0
20140418-M-Monte_Carlo_Masters-QF-David_Ferrer-Rafael_Nadal,2 2,1,7,10,9,3,0,12,9,10,1,0,0
20140416-M-Monte_Carlo_Masters-R32-Rafael_Nadal-Teymuraz_Gabashvili,1 Total,4,14,10,13,7,4,5,3,3,1,0,0
20140416-M-Monte_Carlo_Masters-R32-Rafael_Nadal-Teymuraz_Gabashvili,1 1,4,7,10,9,5,4,0,0,0,0,0,0
20140416-M-Monte_Carlo_Masters-R32-Rafael_Nadal-Teymuraz_Gabashvili,1 2,0,7,0,4,2,0,5,3,3,1,0,0
20140416-M-Monte_Carlo_Masters-R32-Rafael_Nadal-Teymuraz_Gabashvili,2 Total,17,3,3,6,7,6,6,5,9,2,0,0
20140416-M-Monte_Carlo_Masters-R32-Rafael_Nadal-Teymuraz_Gabashvili,2 1,9,0,3,5,1,4,0,0,0,0,0,0
20140416-M-Monte_Carlo_Masters-R32-Rafael_Nadal-Teymuraz_Gabashvili,2 2,8,3,0,1,6,2,6,5,9,2,0,0
20140210-M-Memphis-R32-Nick_Kyrgios-Tim_Smyczek,1 Total,17,12,22,19,13,15,19,12,10,2,0,0
20140210-M-Memphis-R32-Nick_Kyrgios-Tim_Smyczek,1 1,14,5,13,12,5,14,0,0,0,0,0,0
20140210-M-Memphis-R32-Nick_Kyrgios-Tim_Smyczek,1 2,3,7,9,7,8,1,19,12,10,2,0,0
20140210-M-Memphis-R32-Nick_Kyrgios-Tim_Smyczek,2 Total,11,26,15,15,12,21,29,10,9,0,1,0
20140210-M-Memphis-R32-Nick_Kyrgios-Tim_Smyczek,2 1,9,8,14,8,5,16,0,0,0,0,0,0
20140210-M-Memphis-R32-Nick_Kyrgios-Tim_Smyczek,2 2,2,18,1,7,7,5,29,10,9,0,1,0
20130325-M-Miami_Masters-R32-Grigor_Dimitrov-Andy_Murray,1 Total,11,19,10,6,18,11,18,6,9,2,0,0
20130325-M-Miami_Masters-R32-Grigor_Dimitrov-Andy_Murray,1 1,11,4,10,5,6,8,0,0,0,0,0,0
20130325-M-Miami_Masters-R32-Grigor_Dimitrov-Andy_Murray,1 2,0,15,0,1,12,3,18,6,9,2,0,0
20130325-M-Miami_Masters-R32-Grigor_Dimitrov-Andy_Murray,2 Total,13,21,11,7,25,10,20,4,13,3,0,0
20130325-M-Miami_Masters-R32-Grigor_Dimitrov-Andy_Murray,2 1,13,6,11,3,9,9,0,0,0,0,0,0
20130325-M-Miami_Masters-R32-Grigor_Dimitrov-Andy_Murray,2 2,0,15,0,4,16,1,20,4,13,3,0,0
20140324-M-Miami_Masters-R32-Dusan_Lajovic-Alexandr_Dolgopolov,1 Total,20,24,7,15,25,9,22,6,8,1,0,0
20140324-M-Miami_Masters-R32-Dusan_Lajovic-Alexandr_Dolgopolov,1 1,19,14,5,9,10,9,0,0,0,0,0,0
20140324-M-Miami_Masters-R32-Dusan_Lajovic-Alexandr_Dolgopolov,1 2,1,10,2,6,15,0,22,6,8,1,0,0
20140324-M-Miami_Masters-R32-Dusan_Lajovic-Alexandr_Dolgopolov,2 Total,16,19,8,22,13,6,22,12,11,3,0,0
20140324-M-Miami_Masters-R32-Dusan_Lajovic-Alexandr_Dolgopolov,2 1,14,3,7,10,2,5,0,0,0,0,0,0
20140324-M-Miami_Masters-R32-Dusan_Lajovic-Alexandr_Dolgopolov,2 2,2,16,1,12,11,1,22,12,11,3,0,0
20140322-M-Miami_Masters-R64-Donald_Young-John_Isner,1 Total,5,26,17,22,14,10,18,2,17,1,0,0
20140322-M-Miami_Masters-R64-Donald_Young-John_Isner,1 1,3,15,12,16,7,8,0,0,0,0,0,0
20140322-M-Miami_Masters-R64-Donald_Young-John_Isner,1 2,2,11,5,6,7,2,18,2,17,1,0,0
20140322-M-Miami_Masters-R64-Donald_Young-John_Isner,2 Total,20,10,17,28,2,11,7,10,7,3,0,0
20140322-M-Miami_Masters-R64-Donald_Young-John_Isner,2 1,16,2,12,21,1,10,0,0,0,0,0,0
20140322-M-Miami_Masters-R64-Donald_Young-John_Isner,2 2,4,8,5,7,1,1,7,10,7,3,0,0
20140319-M-Miami_Masters-R128-Lukasz_Kubot-Matthew_Ebden,1 Total,12,22,11,5,28,6,27,4,16,1,0,0
20140319-M-Miami_Masters-R128-Lukasz_Kubot-Matthew_Ebden,1 1,8,11,8,5,9,4,0,0,0,0,0,0
20140319-M-Miami_Masters-R128-Lukasz_Kubot-Matthew_Ebden,1 2,4,11,3,0,19,2,27,4,16,1,0,0
20140319-M-Miami_Masters-R128-Lukasz_Kubot-Matthew_Ebden,2 Total,26,15,5,7,12,23,18,4,13,3,0,2
20140319-M-Miami_Masters-R128-Lukasz_Kubot-Matthew_Ebden,2 1,15,7,4,7,6,17,0,0,0,0,0,0
20140319-M-Miami_Masters-R128-Lukasz_Kubot-Matthew_Ebden,2 2,11,8,1,0,6,6,18,4,13,3,0,2
20140326-M-Miami_Masters-QF-Roger_Federer-Kei_Nishikori,1 Total,13,21,13,16,11,14,13,14,14,3,0,0
20140326-M-Miami_Masters-QF-Roger_Federer-Kei_Nishikori,1 1,7,4,9,12,2,13,0,0,0,0,0,0
20140326-M-Miami_Masters-QF-Roger_Federer-Kei_Nishikori,1 2,6,17,4,4,9,1,13,14,14,3,0,0
20140326-M-Miami_Masters-QF-Roger_Federer-Kei_Nishikori,2 Total,18,21,16,14,24,15,16,5,20,0,0,0
20140326-M-Miami_Masters-QF-Roger_Federer-Kei_Nishikori,2 1,17,10,11,8,14,12,0,0,0,0,0,0
20140326-M-Miami_Masters-QF-Roger_Federer-Kei_Nishikori,2 2,1,11,5,6,10,3,16,5,20,0,0,0
20140323-M-Miami_Masters-R32-Roger_Federer-Thiemo_De_Bakker,1 Total,7,9,7,5,6,9,5,5,5,2,0,1
20140323-M-Miami_Masters-R32-Roger_Federer-Thiemo_De_Bakker,1 1,5,2,5,3,2,9,0,0,0,0,0,0
20140323-M-Miami_Masters-R32-Roger_Federer-Thiemo_De_Bakker,1 2,2,7,2,2,4,0,5,5,5,2,0,1
20140323-M-Miami_Masters-R32-Roger_Federer-Thiemo_De_Bakker,2 Total,9,8,17,12,12,10,12,5,9,3,0,0
20140323-M-Miami_Masters-R32-Roger_Federer-Thiemo_De_Bakker,2 1,8,2,11,6,5,9,0,0,0,0,0,0
20140323-M-Miami_Masters-R32-Roger_Federer-Thiemo_De_Bakker,2 2,1,6,6,6,7,1,12,5,9,3,0,0
20130327-M-Miami_Masters-R16-Novak_Djokovic-Tommy_Haas,1 Total,12,7,16,11,7,15,13,6,5,0,0,0
20130327-M-Miami_Masters-R16-Novak_Djokovic-Tommy_Haas,1 1,11,2,11,10,2,9,0,0,0,0,0,0
20130327-M-Miami_Masters-R16-Novak_Djokovic-Tommy_Haas,1 2,1,5,5,1,5,6,13,6,5,0,0,0
20130327-M-Miami_Masters-R16-Novak_Djokovic-Tommy_Haas,2 Total,14,4,4,7,3,11,7,5,6,0,0,0
20130327-M-Miami_Masters-R16-Novak_Djokovic-Tommy_Haas,2 1,9,0,4,4,0,8,0,0,0,0,0,0
20130327-M-Miami_Masters-R16-Novak_Djokovic-Tommy_Haas,2 2,5,4,0,3,3,3,7,5,6,0,0,0
20140325-M-Miami_Masters-R16-Jo_Wilfried_Tsonga-Andy_Murray,1 Total,9,16,10,9,15,9,12,3,16,3,0,0
20140325-M-Miami_Masters-R16-Jo_Wilfried_Tsonga-Andy_Murray,1 1,9,3,5,5,7,8,0,0,0,0,0,0
20140325-M-Miami_Masters-R16-Jo_Wilfried_Tsonga-Andy_Murray,1 2,0,13,5,4,8,1,12,3,16,3,0,0
20140325-M-Miami_Masters-R16-Jo_Wilfried_Tsonga-Andy_Murray,2 Total,7,11,2,11,3,4,8,1,2,1,0,0
20140325-M-Miami_Masters-R16-Jo_Wilfried_Tsonga-Andy_Murray,2 1,6,5,1,9,2,4,0,0,0,0,0,0
20140325-M-Miami_Masters-R16-Jo_Wilfried_Tsonga-Andy_Murray,2 2,1,6,1,2,1,0,8,1,2,1,0,0
20140321-M-Miami_Masters-R64-Adrian_Mannarino-Jo_Wilfried_Tsonga,1 Total,4,14,9,12,11,3,7,1,14,1,0,0
20140321-M-Miami_Masters-R64-Adrian_Mannarino-Jo_Wilfried_Tsonga,1 1,4,7,6,8,7,1,0,0,0,0,0,0
20140321-M-Miami_Masters-R64-Adrian_Mannarino-Jo_Wilfried_Tsonga,1 2,0,7,3,4,4,2,7,1,14,1,0,0
20140321-M-Miami_Masters-R64-Adrian_Mannarino-Jo_Wilfried_Tsonga,2 Total,14,8,4,5,9,7,11,2,11,1,0,0
20140321-M-Miami_Masters-R64-Adrian_Mannarino-Jo_Wilfried_Tsonga,2 1,9,0,4,2,4,7,0,0,0,0,0,0
20140321-M-Miami_Masters-R64-Adrian_Mannarino-Jo_Wilfried_Tsonga,2 2,5,8,0,3,5,0,11,2,11,1,0,0
20130323-M-Miami_Masters-R64-Bernard_Tomic-Andy_Murray,1 Total,5,7,11,12,2,7,11,3,5,0,0,0
20130323-M-Miami_Masters-R64-Bernard_Tomic-Andy_Murray,1 1,4,1,6,10,2,6,0,0,0,0,0,0
20130323-M-Miami_Masters-R64-Bernard_Tomic-Andy_Murray,1 2,1,6,5,2,0,1,11,3,5,0,0,0
20130323-M-Miami_Masters-R64-Bernard_Tomic-Andy_Murray,2 Total,6,5,16,9,2,12,7,2,4,1,0,0
20130323-M-Miami_Masters-R64-Bernard_Tomic-Andy_Murray,2 1,6,2,10,6,2,12,0,0,0,0,0,0
20130323-M-Miami_Masters-R64-Bernard_Tomic-Andy_Murray,2 2,0,3,6,3,0,0,7,2,4,1,0,0
20140322-M-Miami_Masters-R64-Lleyton_Hewitt-Rafael_Nadal,1 Total,20,4,2,6,12,6,8,2,1,2,0,0
20140322-M-Miami_Masters-R64-Lleyton_Hewitt-Rafael_Nadal,1 1,16,3,2,6,7,3,0,0,0,0,0,0
20140322-M-Miami_Masters-R64-Lleyton_Hewitt-Rafael_Nadal,1 2,4,1,0,0,5,3,8,2,1,2,0,0
20140322-M-Miami_Masters-R64-Lleyton_Hewitt-Rafael_Nadal,2 Total,2,9,10,16,1,2,3,3,7,2,0,0
20140322-M-Miami_Masters-R64-Lleyton_Hewitt-Rafael_Nadal,2 1,2,7,5,9,0,2,0,0,0,0,0,0
20140322-M-Miami_Masters-R64-Lleyton_Hewitt-Rafael_Nadal,2 2,0,2,5,7,1,0,3,3,7,2,0,0
20140320-M-Miami_Masters-R128-Pablo_Carreno_Busta-Joao_Sousa,1 Total,15,11,14,10,15,9,7,7,13,3,0,0
20140320-M-Miami_Masters-R128-Pablo_Carreno_Busta-Joao_Sousa,1 1,14,1,5,7,8,9,0,0,0,0,0,0
20140320-M-Miami_Masters-R128-Pablo_Carreno_Busta-Joao_Sousa,1 2,1,10,9,3,7,0,7,7,13,3,0,0
20140320-M-Miami_Masters-R128-Pablo_Carreno_Busta-Joao_Sousa,2 Total,18,23,4,8,28,6,9,5,8,1,0,0
20140320-M-Miami_Masters-R128-Pablo_Carreno_Busta-Joao_Sousa,2 1,18,13,2,6,19,6,0,0,0,0,0,0
20140320-M-Miami_Masters-R128-Pablo_Carreno_Busta-Joao_Sousa,2 2,0,10,2,2,9,0,9,5,8,1,0,0
20140324-M-Miami_Masters-R32-Denis_Istomin-Rafael_Nadal,1 Total,11,5,7,7,5,9,13,3,4,0,0,0
20140324-M-Miami_Masters-R32-Denis_Istomin-Rafael_Nadal,1 1,1,3,7,7,1,6,0,0,0,0,0,0
20140324-M-Miami_Masters-R32-Denis_Istomin-Rafael_Nadal,1 2,10,2,0,0,4,3,13,3,4,0,0,0
20140324-M-Miami_Masters-R32-Denis_Istomin-Rafael_Nadal,2 Total,2,5,11,11,3,3,1,2,2,2,0,0
20140324-M-Miami_Masters-R32-Denis_Istomin-Rafael_Nadal,2 1,2,3,8,10,2,3,0,0,0,0,0,0
20140324-M-Miami_Masters-R32-Denis_Istomin-Rafael_Nadal,2 2,0,2,3,1,1,0,1,2,2,2,0,0
20140327-M-Miami_Masters-QF-Milos_Raonic-Rafael_Nadal,1 Total,37,6,10,13,15,22,15,11,19,5,0,0
20140327-M-Miami_Masters-QF-Milos_Raonic-Rafael_Nadal,1 1,22,4,8,5,7,12,0,0,0,0,0,0
20140327-M-Miami_Masters-QF-Milos_Raonic-Rafael_Nadal,1 2,15,2,2,8,8,10,15,11,19,5,0,0
20140327-M-Miami_Masters-QF-Milos_Raonic-Rafael_Nadal,2 Total,5,32,6,20,20,1,7,4,11,0,0,0
20140327-M-Miami_Masters-QF-Milos_Raonic-Rafael_Nadal,2 1,4,23,5,17,14,1,0,0,0,0,0,0
20140327-M-Miami_Masters-QF-Milos_Raonic-Rafael_Nadal,2 2,1,9,1,3,6,0,7,4,11,0,0,0
20140325-M-Miami_Masters-R16-Fabio_Fognini-Rafael_Nadal,1 Total,15,6,3,3,8,12,6,7,8,0,1,0
20140325-M-Miami_Masters-R16-Fabio_Fognini-Rafael_Nadal,1 1,7,5,2,2,4,7,0,0,0,0,0,0
20140325-M-Miami_Masters-R16-Fabio_Fognini-Rafael_Nadal,1 2,8,1,1,1,4,5,6,7,8,0,1,0
20140325-M-Miami_Masters-R16-Fabio_Fognini-Rafael_Nadal,2 Total,4,11,4,10,4,3,5,5,3,0,0,0
20140325-M-Miami_Masters-R16-Fabio_Fognini-Rafael_Nadal,2 1,3,6,4,6,1,3,0,0,0,0,0,0
20140325-M-Miami_Masters-R16-Fabio_Fognini-Rafael_Nadal,2 2,1,5,0,4,3,0,5,5,3,0,0,0
20140330-M-Miami_Masters-F-Novak_Djokovic-Rafael_Nadal,1 Total,13,5,8,10,8,5,6,2,5,0,0,0
20140330-M-Miami_Masters-F-Novak_Djokovic-Rafael_Nadal,1 1,9,4,7,6,5,5,0,0,0,0,0,0
20140330-M-Miami_Masters-F-Novak_Djokovic-Rafael_Nadal,1 2,4,1,1,4,3,0,6,2,5,0,0,0
20140330-M-Miami_Masters-F-Novak_Djokovic-Rafael_Nadal,2 Total,5,19,4,10,11,3,10,2,4,0,0,0
20140330-M-Miami_Masters-F-Novak_Djokovic-Rafael_Nadal,2 1,5,11,3,9,6,3,0,0,0,0,0,0
20140330-M-Miami_Masters-F-Novak_Djokovic-Rafael_Nadal,2 2,0,8,1,1,5,0,10,2,4,0,0,0
20130807-M-Montreal_Masters-R32-Marcel_Granollers-Andy_Murray,1 Total,15,23,3,4,24,9,18,5,14,3,0,0
20130807-M-Montreal_Masters-R32-Marcel_Granollers-Andy_Murray,1 1,14,8,1,4,7,9,0,0,0,0,0,0
20130807-M-Montreal_Masters-R32-Marcel_Granollers-Andy_Murray,1 2,1,15,2,0,17,0,18,5,14,3,0,0
20130807-M-Montreal_Masters-R32-Marcel_Granollers-Andy_Murray,2 Total,12,18,9,14,19,3,14,5,2,1,0,0
