match_id,player,row,pts,pts_won,aces,unret,forced_err,pts_won_lte_3_shots,first_in,dfs
20150311-W-Indian_Wells-R128-Sloane_Stephens-Chanelle_Scheepers,1,5,41,22,0,0,3,8,18,3
20150311-W-Indian_Wells-R128-Sloane_Stephens-Chanelle_Scheepers,1,6,15,9,2,0,5,9,12,0
20150311-W-Indian_Wells-R128-Sloane_Stephens-Chanelle_Scheepers,1,4d,10,5,0,0,3,3,10,0
20150311-W-Indian_Wells-R128-Sloane_Stephens-Chanelle_Scheepers,1,4a,14,9,0,0,4,5,12,1
20150311-W-Indian_Wells-R128-Sloane_Stephens-Chanelle_Scheepers,1,5d,26,15,0,0,2,4,15,2
20150311-W-Indian_Wells-R128-Sloane_Stephens-Chanelle_Scheepers,1,5a,15,7,0,0,1,4,3,1
20150311-W-Indian_Wells-R128-Sloane_Stephens-Chanelle_Scheepers,1,6d,6,4,1,0,2,4,3,0
20150311-W-Indian_Wells-R128-Sloane_Stephens-Chanelle_Scheepers,1,6a,9,5,1,0,3,5,9,0
20150311-W-Indian_Wells-R128-Sloane_Stephens-Chanelle_Scheepers,2,d,36,22,0,0,4,7,21,4
20150311-W-Indian_Wells-R128-Sloane_Stephens-Chanelle_Scheepers,2,a,34,14,0,0,2,5,20,4
20150311-W-Indian_Wells-R128-Sloane_Stephens-Chanelle_Scheepers,2,4,23,13,0,0,3,5,16,3
20150311-W-Indian_Wells-R128-Sloane_Stephens-Chanelle_Scheepers,2,5,34,14,0,0,1,5,15,5
20150311-W-Indian_Wells-R128-Sloane_Stephens-Chanelle_Scheepers,2,6,13,9,0,0,2,2,10,0
20150311-W-Indian_Wells-R128-Sloane_Stephens-Chanelle_Scheepers,2,4d,10,8,0,0,1,2,6,1
20150311-W-Indian_Wells-R128-Sloane_Stephens-Chanelle_Scheepers,2,4a,13,5,0,0,2,3,10,2
20150311-W-Indian_Wells-R128-Sloane_Stephens-Chanelle_Scheepers,2,5d,20,9,0,0,1,3,11,3
20150311-W-Indian_Wells-R128-Sloane_Stephens-Chanelle_Scheepers,2,5a,14,5,0,0,0,2,4,2
20150311-W-Indian_Wells-R128-Sloane_Stephens-Chanelle_Scheepers,2,6d,6,5,0,0,2,2,4,0
20150311-W-Indian_Wells-R128-Sloane_Stephens-Chanelle_Scheepers,2,6a,7,4,0,0,0,0,6,0
20150307-W-Monterrey-SF-Caroline_Garcia-Ana_Ivanovic,1,d,26,18,3,0,4,11,14,2
20150307-W-Monterrey-SF-Caroline_Garcia-Ana_Ivanovic,1,a,24,17,1,0,6,11,12,1
20150307-W-Monterrey-SF-Caroline_Garcia-Ana_Ivanovic,1,4,15,12,2,0,5,10,8,1
20150307-W-Monterrey-SF-Caroline_Garcia-Ana_Ivanovic,1,5,18,10,0,0,1,2,6,1
20150307-W-Monterrey-SF-Caroline_Garcia-Ana_Ivanovic,1,6,17,13,2,0,4,10,12,1
20150307-W-Monterrey-SF-Caroline_Garcia-Ana_Ivanovic,1,4d,7,6,1,0,4,5,4,1
20150307-W-Monterrey-SF-Caroline_Garcia-Ana_Ivanovic,1,4a,8,6,1,0,1,5,4,0
20150307-W-Monterrey-SF-Caroline_Garcia-Ana_Ivanovic,1,5d,8,4,0,0,0,0,1,0
20150307-W-Monterrey-SF-Caroline_Garcia-Ana_Ivanovic,1,5a,10,6,0,0,1,2,5,1
20150307-W-Monterrey-SF-Caroline_Garcia-Ana_Ivanovic,1,6d,11,8,2,0,0,6,9,1
20150307-W-Monterrey-SF-Caroline_Garcia-Ana_Ivanovic,1,6a,6,5,0,0,4,4,3,0
20150307-W-Monterrey-SF-Caroline_Garcia-Ana_Ivanovic,2,d,22,14,2,2,2,9,16,2
20150307-W-Monterrey-SF-Caroline_Garcia-Ana_Ivanovic,2,a,21,10,0,1,1,4,12,1
20150307-W-Monterrey-SF-Caroline_Garcia-Ana_Ivanovic,2,4,10,8,0,0,2,4,7,0
20150307-W-Monterrey-SF-Caroline_Garcia-Ana_Ivanovic,2,5,19,5,0,0,0,2,8,3
20150307-W-Monterrey-SF-Caroline_Garcia-Ana_Ivanovic,2,6,14,11,2,3,1,7,13,0
20150307-W-Monterrey-SF-Caroline_Garcia-Ana_Ivanovic,2,4d,6,5,0,0,2,4,6,0
20150307-W-Monterrey-SF-Caroline_Garcia-Ana_Ivanovic,2,4a,4,3,0,0,0,0,1,0
20150307-W-Monterrey-SF-Caroline_Garcia-Ana_Ivanovic,2,5d,10,3,0,0,0,1,4,2
20150307-W-Monterrey-SF-Caroline_Garcia-Ana_Ivanovic,2,5a,9,2,0,0,0,1,4,1
20150307-W-Monterrey-SF-Caroline_Garcia-Ana_Ivanovic,2,6d,6,6,2,2,0,4,6,0
20150307-W-Monterrey-SF-Caroline_Garcia-Ana_Ivanovic,2,6a,8,5,0,1,1,3,7,0
20110508-W-Madrid-F-Petra_Kvitova-Victoria_Azarenka,1,d,42,24,0,1,4,12,22,1
20110508-W-Madrid-F-Petra_Kvitova-Victoria_Azarenka,1,a,38,27,4,0,7,20,25,2
20110508-W-Madrid-F-Petra_Kvitova-Victoria_Azarenka,1,4,22,18,3,1,4,12,16,1
20110508-W-Madrid-F-Petra_Kvitova-Victoria_Azarenka,1,5,31,16,0,0,1,8,10,1
20110508-W-Madrid-F-Petra_Kvitova-Victoria_Azarenka,1,6,27,17,1,0,6,12,21,1
20110508-W-Madrid-F-Petra_Kvitova-Victoria_Azarenka,1,4d,1,1,0,1,0,1,1,0
20110508-W-Madrid-F-Petra_Kvitova-Victoria_Azarenka,1,4a,21,17,3,0,4,11,15,1
20110508-W-Madrid-F-Petra_Kvitova-Victoria_Azarenka,1,5d,22,13,0,0,1,5,8,0
20110508-W-Madrid-F-Petra_Kvitova-Victoria_Azarenka,1,5a,9,3,0,0,0,3,2,1
20110508-W-Madrid-F-Petra_Kvitova-Victoria_Azarenka,1,6d,19,10,0,0,3,6,13,1
20110508-W-Madrid-F-Petra_Kvitova-Victoria_Azarenka,1,6a,8,7,1,0,3,6,8,0
20110508-W-Madrid-F-Petra_Kvitova-Victoria_Azarenka,2,d,38,23,1,0,1,11,25,1
20110508-W-Madrid-F-Petra_Kvitova-Victoria_Azarenka,2,a,37,19,1,0,5,11,27,1
20110508-W-Madrid-F-Petra_Kvitova-Victoria_Azarenka,2,4,13,5,1,0,2,3,12,0
20110508-W-Madrid-F-Petra_Kvitova-Victoria_Azarenka,2,5,56,33,0,0,4,16,35,1
20110508-W-Madrid-F-Petra_Kvitova-Victoria_Azarenka,2,6,6,4,1,0,0,3,5,1
20110508-W-Madrid-F-Petra_Kvitova-Victoria_Azarenka,2,4d,6,2,0,0,1,1,6,0
20110508-W-Madrid-F-Petra_Kvitova-Victoria_Azarenka,2,4a,7,3,1,0,1,2,6,0
20110508-W-Madrid-F-Petra_Kvitova-Victoria_Azarenka,2,5d,29,18,0,0,0,8,16,1
20110508-W-Madrid-F-Petra_Kvitova-Victoria_Azarenka,2,5a,27,15,0,0,4,8,19,0
20110508-W-Madrid-F-Petra_Kvitova-Victoria_Azarenka,2,6d,3,3,1,0,0,2,3,0
20110508-W-Madrid-F-Petra_Kvitova-Victoria_Azarenka,2,6a,3,1,0,0,0,1,2,1
20140307-W-Indian_Wells-R64-Shuai_Peng-Eugenie_Bouchard,1,d,26,12,0,1,4,8,11,0
20140307-W-Indian_Wells-R64-Shuai_Peng-Eugenie_Bouchard,1,a,25,13,1,0,2,8,16,2
20140307-W-Indian_Wells-R64-Shuai_Peng-Eugenie_Bouchard,1,4,14,7,0,0,2,4,9,0
20140307-W-Indian_Wells-R64-Shuai_Peng-Eugenie_Bouchard,1,5,26,11,0,0,2,7,10,1
20140307-W-Indian_Wells-R64-Shuai_Peng-Eugenie_Bouchard,1,6,11,7,1,1,2,5,8,1
20140307-W-Indian_Wells-R64-Shuai_Peng-Eugenie_Bouchard,1,4d,7,3,0,0,2,3,5,0
20140307-W-Indian_Wells-R64-Shuai_Peng-Eugenie_Bouchard,1,4a,7,4,0,0,0,1,4,0
20140307-W-Indian_Wells-R64-Shuai_Peng-Eugenie_Bouchard,1,5d,15,7,0,0,2,4,3,0
20140307-W-Indian_Wells-R64-Shuai_Peng-Eugenie_Bouchard,1,5a,11,4,0,0,0,3,7,1
20140307-W-Indian_Wells-R64-Shuai_Peng-Eugenie_Bouchard,1,6d,4,2,0,1,0,1,3,0
20140307-W-Indian_Wells-R64-Shuai_Peng-Eugenie_Bouchard,1,6a,7,5,1,0,2,4,5,1
20140307-W-Indian_Wells-R64-Shuai_Peng-Eugenie_Bouchard,2,d,21,16,2,0,4,12,11,2
20140307-W-Indian_Wells-R64-Shuai_Peng-Eugenie_Bouchard,2,a,21,14,1,1,3,9,10,0
20140307-W-Indian_Wells-R64-Shuai_Peng-Eugenie_Bouchard,2,4,17,11,1,0,2,8,9,0
20140307-W-Indian_Wells-R64-Shuai_Peng-Eugenie_Bouchard,2,5,12,9,0,0,2,5,3,1
20140307-W-Indian_Wells-R64-Shuai_Peng-Eugenie_Bouchard,2,6,13,10,2,1,3,8,9,1
20140307-W-Indian_Wells-R64-Shuai_Peng-Eugenie_Bouchard,2,4d,7,5,0,0,1,4,5,0
20140307-W-Indian_Wells-R64-Shuai_Peng-Eugenie_Bouchard,2,4a,10,6,1,0,1,4,4,0
20140307-W-Indian_Wells-R64-Shuai_Peng-Eugenie_Bouchard,2,5d,8,7,0,0,2,4,3,1
20140307-W-Indian_Wells-R64-Shuai_Peng-Eugenie_Bouchard,2,5a,4,2,0,0,0,1,0,0
20140307-W-Indian_Wells-R64-Shuai_Peng-Eugenie_Bouchard,2,6d,6,4,2,0,1,4,3,1
20140307-W-Indian_Wells-R64-Shuai_Peng-Eugenie_Bouchard,2,6a,7,6,0,1,2,4,6,0
20150313-W-Indian_Wells-R64-Agnieszka_Radwanska-Alison_Riske,1,d,25,18,2,0,0,8,13,0
20150313-W-Indian_Wells-R64-Agnieszka_Radwanska-Alison_Riske,1,a,22,13,2,0,3,7,13,2
20150313-W-Indian_Wells-R64-Agnieszka_Radwanska-Alison_Riske,1,4,15,10,1,0,1,4,10,1
20150313-W-Indian_Wells-R64-Agnieszka_Radwanska-Alison_Riske,1,5,21,11,0,0,0,5,7,1
20150313-W-Indian_Wells-R64-Agnieszka_Radwanska-Alison_Riske,1,6,11,10,3,0,2,6,9,0
20150313-W-Indian_Wells-R64-Agnieszka_Radwanska-Alison_Riske,1,4d,6,4,0,0,0,1,4,0
20150313-W-Indian_Wells-R64-Agnieszka_Radwanska-Alison_Riske,1,4a,9,6,1,0,1,3,6,1
20150313-W-Indian_Wells-R64-Agnieszka_Radwanska-Alison_Riske,1,5d,13,8,0,0,0,4,5,0
20150313-W-Indian_Wells-R64-Agnieszka_Radwanska-Alison_Riske,1,5a,8,3,0,0,0,1,2,1
20150313-W-Indian_Wells-R64-Agnieszka_Radwanska-Alison_Riske,1,6d,6,6,2,0,0,3,4,0
20150313-W-Indian_Wells-R64-Agnieszka_Radwanska-Alison_Riske,1,6a,5,4,1,0,2,3,5,0
20150313-W-Indian_Wells-R64-Agnieszka_Radwanska-Alison_Riske,2,d,27,12,1,0,2,5,19,1
20150313-W-Indian_Wells-R64-Agnieszka_Radwanska-Alison_Riske,2,a,25,12,0,0,0,2,17,3
20150313-W-Indian_Wells-R64-Agnieszka_Radwanska-Alison_Riske,2,4,17,8,0,0,1,2,15,1
20150313-W-Indian_Wells-R64-Agnieszka_Radwanska-Alison_Riske,2,5,24,12,0,0,1,4,12,3
20150313-W-Indian_Wells-R64-Agnieszka_Radwanska-Alison_Riske,2,6,11,4,1,0,0,1,9,0
20150313-W-Indian_Wells-R64-Agnieszka_Radwanska-Alison_Riske,2,4d,9,4,0,0,1,1,9,0
20150313-W-Indian_Wells-R64-Agnieszka_Radwanska-Alison_Riske,2,4a,8,4,0,0,0,1,6,1
20150313-W-Indian_Wells-R64-Agnieszka_Radwanska-Alison_Riske,2,5d,11,5,0,0,1,3,5,1
20150313-W-Indian_Wells-R64-Agnieszka_Radwanska-Alison_Riske,2,5a,13,7,0,0,0,1,7,2
20150313-W-Indian_Wells-R64-Agnieszka_Radwanska-Alison_Riske,2,6d,7,3,1,0,0,1,5,0
20150313-W-Indian_Wells-R64-Agnieszka_Radwanska-Alison_Riske,2,6a,4,1,0,0,0,0,4,0
20150315-W-Indian_Wells-R32-Agnieszka_Radwanska-Heather_Watson,1,d,34,20,3,0,6,10,24,1
20150315-W-Indian_Wells-R32-Agnieszka_Radwanska-Heather_Watson,1,a,31,15,0,0,4,6,17,1
20150315-W-Indian_Wells-R32-Agnieszka_Radwanska-Heather_Watson,1,4,21,12,1,0,6,8,16,1
20150315-W-Indian_Wells-R32-Agnieszka_Radwanska-Heather_Watson,1,5,25,12,0,0,2,2,10,1
20150315-W-Indian_Wells-R32-Agnieszka_Radwanska-Heather_Watson,1,6,19,11,2,0,2,6,15,0
20150315-W-Indian_Wells-R32-Agnieszka_Radwanska-Heather_Watson,1,4d,13,7,1,0,5,6,12,1
20150315-W-Indian_Wells-R32-Agnieszka_Radwanska-Heather_Watson,1,4a,8,5,0,0,1,2,4,0
20150315-W-Indian_Wells-R32-Agnieszka_Radwanska-Heather_Watson,1,5d,13,6,0,0,0,0,6,0
20150315-W-Indian_Wells-R32-Agnieszka_Radwanska-Heather_Watson,1,5a,12,6,0,0,2,2,4,1
20150315-W-Indian_Wells-R32-Agnieszka_Radwanska-Heather_Watson,1,6d,8,7,2,0,1,4,6,0
20150315-W-Indian_Wells-R32-Agnieszka_Radwanska-Heather_Watson,1,6a,11,4,0,0,1,2,9,0
20150315-W-Indian_Wells-R32-Agnieszka_Radwanska-Heather_Watson,2,d,31,19,3,3,6,13,18,2
20150315-W-Indian_Wells-R32-Agnieszka_Radwanska-Heather_Watson,2,a,28,17,3,0,3,7,15,1
20150315-W-Indian_Wells-R32-Agnieszka_Radwanska-Heather_Watson,2,4,26,17,4,1,4,10,16,1
20150315-W-Indian_Wells-R32-Agnieszka_Radwanska-Heather_Watson,2,5,13,6,0,1,2,3,7,0
20150315-W-Indian_Wells-R32-Agnieszka_Radwanska-Heather_Watson,2,6,20,13,2,1,3,7,10,2
20150315-W-Indian_Wells-R32-Agnieszka_Radwanska-Heather_Watson,2,4d,13,8,2,1,3,6,9,1
20150315-W-Indian_Wells-R32-Agnieszka_Radwanska-Heather_Watson,2,4a,13,9,2,0,1,4,7,0
20150315-W-Indian_Wells-R32-Agnieszka_Radwanska-Heather_Watson,2,5d,7,5,0,1,1,2,4,0
20150315-W-Indian_Wells-R32-Agnieszka_Radwanska-Heather_Watson,2,5a,6,1,0,0,1,1,3,0
20150315-W-Indian_Wells-R32-Agnieszka_Radwanska-Heather_Watson,2,6d,11,6,1,1,2,5,5,1
20150315-W-Indian_Wells-R32-Agnieszka_Radwanska-Heather_Watson,2,6a,9,7,1,0,1,2,5,1
20150131-W-Australian_Open-F-Maria_Sharapova-Serena_Williams,1,d,37,23,5,0,5,14,22,1
20150131-W-Australian_Open-F-Maria_Sharapova-Serena_Williams,1,a,35,19,0,1,1,8,20,3
20150131-W-Australian_Open-F-Maria_Sharapova-Serena_Williams,1,4,20,16,3,1,5,12,15,0
20150131-W-Australian_Open-F-Maria_Sharapova-Serena_Williams,1,5,26,12,0,0,1,4,13,3
20150131-W-Australian_Open-F-Maria_Sharapova-Serena_Williams,1,6,26,14,2,0,0,6,14,1
20150131-W-Australian_Open-F-Maria_Sharapova-Serena_Williams,1,4d,12,10,3,0,5,9,9,0
20150131-W-Australian_Open-F-Maria_Sharapova-Serena_Williams,1,4a,8,6,0,1,0,3,6,0
20150131-W-Australian_Open-F-Maria_Sharapova-Serena_Williams,1,5d,20,10,0,0,0,3,10,1
20150131-W-Australian_Open-F-Maria_Sharapova-Serena_Williams,1,5a,6,2,0,0,1,1,3,2
20150131-W-Australian_Open-F-Maria_Sharapova-Serena_Williams,1,6d,5,3,2,0,0,2,3,0
20150131-W-Australian_Open-F-Maria_Sharapova-Serena_Williams,1,6a,21,11,0,0,0,4,11,1
20150131-W-Australian_Open-F-Maria_Sharapova-Serena_Williams,2,d,34,24,9,3,4,19,23,1
20150131-W-Australian_Open-F-Maria_Sharapova-Serena_Williams,2,a,33,22,9,0,5,16,20,3
20150131-W-Australian_Open-F-Maria_Sharapova-Serena_Williams,2,4,23,20,7,2,6,17,22,0
20150131-W-Australian_Open-F-Maria_Sharapova-Serena_Williams,2,5,15,5,0,0,0,1,1,2
20150131-W-Australian_Open-F-Maria_Sharapova-Serena_Williams,2,6,29,21,11,1,3,17,20,2
20150131-W-Australian_Open-F-Maria_Sharapova-Serena_Williams,2,4d,13,11,2,2,4,10,12,0
20150131-W-Australian_Open-F-Maria_Sharapova-Serena_Williams,2,4a,10,9,5,0,2,7,10,0
20150131-W-Australian_Open-F-Maria_Sharapova-Serena_Williams,2,5d,7,2,0,0,0,0,1,0
20150131-W-Australian_Open-F-Maria_Sharapova-Serena_Williams,2,5a,8,3,0,0,0,1,0,2
20150131-W-Australian_Open-F-Maria_Sharapova-Serena_Williams,2,6d,14,11,7,1,0,9,10,1
20150131-W-Australian_Open-F-Maria_Sharapova-Serena_Williams,2,6a,15,10,4,0,3,8,10,1
20150316-W-Indian_Wells-R32-Caroline_Wozniacki-Belinda_Bencic,1,d,37,19,3,0,0,7,20,6
20150316-W-Indian_Wells-R32-Caroline_Wozniacki-Belinda_Bencic,1,a,34,21,2,0,2,5,20,2
20150316-W-Indian_Wells-R32-Caroline_Wozniacki-Belinda_Bencic,1,4,13,9,2,0,1,6,11,1
20150316-W-Indian_Wells-R32-Caroline_Wozniacki-Belinda_Bencic,1,5,34,15,0,0,0,2,11,5
20150316-W-Indian_Wells-R32-Caroline_Wozniacki-Belinda_Bencic,1,6,24,16,3,0,1,4,18,2
20150316-W-Indian_Wells-R32-Caroline_Wozniacki-Belinda_Bencic,1,4d,11,7,2,0,0,5,9,1
20150316-W-Indian_Wells-R32-Caroline_Wozniacki-Belinda_Bencic,1,4a,2,2,0,0,1,1,2,0
20150316-W-Indian_Wells-R32-Caroline_Wozniacki-Belinda_Bencic,1,5d,19,8,0,0,0,1,7,4
20150316-W-Indian_Wells-R32-Caroline_Wozniacki-Belinda_Bencic,1,5a,15,7,0,0,0,1,4,1
20150316-W-Indian_Wells-R32-Caroline_Wozniacki-Belinda_Bencic,1,6d,7,4,1,0,0,1,4,1
20150316-W-Indian_Wells-R32-Caroline_Wozniacki-Belinda_Bencic,1,6a,17,12,2,0,1,3,14,1
20150316-W-Indian_Wells-R32-Caroline_Wozniacki-Belinda_Bencic,2,d,30,20,0,1,1,5,17,0
20150316-W-Indian_Wells-R32-Caroline_Wozniacki-Belinda_Bencic,2,a,24,18,2,1,2,7,13,1
20150316-W-Indian_Wells-R32-Caroline_Wozniacki-Belinda_Bencic,2,4,24,18,1,1,3,8,19,0
20150316-W-Indian_Wells-R32-Caroline_Wozniacki-Belinda_Bencic,2,5,18,12,0,0,0,2,2,1
20150316-W-Indian_Wells-R32-Caroline_Wozniacki-Belinda_Bencic,2,6,11,7,1,1,0,2,8,0
20150316-W-Indian_Wells-R32-Caroline_Wozniacki-Belinda_Bencic,2,4d,16,12,0,1,1,5,11,0
20150316-W-Indian_Wells-R32-Caroline_Wozniacki-Belinda_Bencic,2,4a,8,6,1,0,2,3,8,0
20150316-W-Indian_Wells-R32-Caroline_Wozniacki-Belinda_Bencic,2,5d,9,6,0,0,0,0,2,0
20150316-W-Indian_Wells-R32-Caroline_Wozniacki-Belinda_Bencic,2,5a,9,6,0,0,0,2,0,1
20150316-W-Indian_Wells-R32-Caroline_Wozniacki-Belinda_Bencic,2,6d,4,1,0,0,0,0,3,0
20150316-W-Indian_Wells-R32-Caroline_Wozniacki-Belinda_Bencic,2,6a,7,6,1,1,0,2,5,0
20150311-W-Indian_Wells-R128-Monica_Puig-Nicole_Gibbs,1,d,31,23,6,0,8,16,21,0
20150311-W-Indian_Wells-R128-Monica_Puig-Nicole_Gibbs,1,a,28,17,1,0,5,7,17,1
20150311-W-Indian_Wells-R128-Monica_Puig-Nicole_Gibbs,1,4,20,13,2,0,4,7,12,0
20150311-W-Indian_Wells-R128-Monica_Puig-Nicole_Gibbs,1,5,11,7,0,0,3,3,6,0
20150311-W-Indian_Wells-R128-Monica_Puig-Nicole_Gibbs,1,6,28,20,5,0,6,13,20,1
20150311-W-Indian_Wells-R128-Monica_Puig-Nicole_Gibbs,1,4d,8,7,2,0,3,5,6,0
20150311-W-Indian_Wells-R128-Monica_Puig-Nicole_Gibbs,1,4a,12,6,0,0,1,2,6,0
20150311-W-Indian_Wells-R128-Monica_Puig-Nicole_Gibbs,1,5d,7,5,0,0,3,3,4,0
20150311-W-Indian_Wells-R128-Monica_Puig-Nicole_Gibbs,1,5a,4,2,0,0,0,0,2,0
20150311-W-Indian_Wells-R128-Monica_Puig-Nicole_Gibbs,1,6d,16,11,4,0,2,8,11,0
20150311-W-Indian_Wells-R128-Monica_Puig-Nicole_Gibbs,1,6a,12,9,1,0,4,5,9,1
20150311-W-Indian_Wells-R128-Monica_Puig-Nicole_Gibbs,2,d,37,24,1,0,8,12,19,2
20150311-W-Indian_Wells-R128-Monica_Puig-Nicole_Gibbs,2,a,33,15,1,0,5,8,20,5
20150311-W-Indian_Wells-R128-Monica_Puig-Nicole_Gibbs,2,4,24,12,0,0,4,4,15,4
20150311-W-Indian_Wells-R128-Monica_Puig-Nicole_Gibbs,2,5,23,11,0,0,5,6,14,2
20150311-W-Indian_Wells-R128-Monica_Puig-Nicole_Gibbs,2,6,23,16,2,0,4,10,10,1
20150311-W-Indian_Wells-R128-Monica_Puig-Nicole_Gibbs,2,4d,10,7,0,0,1,1,9,0
20150311-W-Indian_Wells-R128-Monica_Puig-Nicole_Gibbs,2,4a,14,5,0,0,3,3,6,4
20150311-W-Indian_Wells-R128-Monica_Puig-Nicole_Gibbs,2,5d,14,9,0,0,5,6,7,1
20150311-W-Indian_Wells-R128-Monica_Puig-Nicole_Gibbs,2,5a,9,2,0,0,0,0,7,1
20150311-W-Indian_Wells-R128-Monica_Puig-Nicole_Gibbs,2,6d,13,8,1,0,2,5,3,1
20150311-W-Indian_Wells-R128-Monica_Puig-Nicole_Gibbs,2,6a,10,8,1,0,2,5,7,0
20150314-W-Indian_Wells-R64-Kirsten_Flipkens-Victoria_Azarenka,1,d,36,11,1,0,4,7,19,2
20150314-W-Indian_Wells-R64-Kirsten_Flipkens-Victoria_Azarenka,1,a,35,20,4,2,4,14,21,2
20150314-W-Indian_Wells-R64-Kirsten_Flipkens-Victoria_Azarenka,1,4,34,20,5,1,3,14,23,1
20150314-W-Indian_Wells-R64-Kirsten_Flipkens-Victoria_Azarenka,1,5,15,3,0,0,2,2,4,1
20150314-W-Indian_Wells-R64-Kirsten_Flipkens-Victoria_Azarenka,1,6,22,8,0,1,3,5,13,2
20150314-W-Indian_Wells-R64-Kirsten_Flipkens-Victoria_Azarenka,1,4d,15,6,1,0,2,4,10,1
20150314-W-Indian_Wells-R64-Kirsten_Flipkens-Victoria_Azarenka,1,4a,19,14,4,1,1,10,13,0
20150314-W-Indian_Wells-R64-Kirsten_Flipkens-Victoria_Azarenka,1,5d,9,1,0,0,1,1,3,0
20150314-W-Indian_Wells-R64-Kirsten_Flipkens-Victoria_Azarenka,1,5a,6,2,0,0,1,1,1,1
20150314-W-Indian_Wells-R64-Kirsten_Flipkens-Victoria_Azarenka,1,6d,12,4,0,0,1,2,6,1
20150314-W-Indian_Wells-R64-Kirsten_Flipkens-Victoria_Azarenka,1,6a,10,4,0,1,2,3,7,1
20150314-W-Indian_Wells-R64-Kirsten_Flipkens-Victoria_Azarenka,2,d,28,18,1,2,4,9,16,2
20150314-W-Indian_Wells-R64-Kirsten_Flipkens-Victoria_Azarenka,2,a,25,13,0,0,4,6,15,3
20150314-W-Indian_Wells-R64-Kirsten_Flipkens-Victoria_Azarenka,2,4,9,6,0,1,3,5,7,0
20150314-W-Indian_Wells-R64-Kirsten_Flipkens-Victoria_Azarenka,2,5,17,7,0,0,2,2,4,2
20150314-W-Indian_Wells-R64-Kirsten_Flipkens-Victoria_Azarenka,2,6,27,18,1,1,3,8,20,3
20150314-W-Indian_Wells-R64-Kirsten_Flipkens-Victoria_Azarenka,2,4d,3,3,0,1,1,3,3,0
20150314-W-Indian_Wells-R64-Kirsten_Flipkens-Victoria_Azarenka,2,4a,6,3,0,0,2,2,4,0
20150314-W-Indian_Wells-R64-Kirsten_Flipkens-Victoria_Azarenka,2,5d,9,4,0,0,2,2,2,0
20150314-W-Indian_Wells-R64-Kirsten_Flipkens-Victoria_Azarenka,2,5a,8,3,0,0,0,0,2,2
20150314-W-Indian_Wells-R64-Kirsten_Flipkens-Victoria_Azarenka,2,6d,16,11,1,1,1,4,11,2
20150314-W-Indian_Wells-R64-Kirsten_Flipkens-Victoria_Azarenka,2,6a,11,7,0,0,2,4,9,1
20150320-W-Indian_Wells-SF-Sabine_Lisicki-Jelena_Jankovic,1,d,46,21,0,0,7,11,29,3
20150320-W-Indian_Wells-SF-Sabine_Lisicki-Jelena_Jankovic,1,a,43,21,2,1,5,13,29,2
20150320-W-Indian_Wells-SF-Sabine_Lisicki-Jelena_Jankovic,1,4,34,15,2,1,5,9,25,2
20150320-W-Indian_Wells-SF-Sabine_Lisicki-Jelena_Jankovic,1,5,32,16,0,0,4,10,16,1
20150320-W-Indian_Wells-SF-Sabine_Lisicki-Jelena_Jankovic,1,6,23,11,0,0,3,5,17,2
20150320-W-Indian_Wells-SF-Sabine_Lisicki-Jelena_Jankovic,1,4d,25,9,0,0,4,4,17,1
20150320-W-Indian_Wells-SF-Sabine_Lisicki-Jelena_Jankovic,1,4a,9,6,2,1,1,5,8,1
20150320-W-Indian_Wells-SF-Sabine_Lisicki-Jelena_Jankovic,1,5d,18,11,0,0,3,7,11,1
20150320-W-Indian_Wells-SF-Sabine_Lisicki-Jelena_Jankovic,1,5a,14,5,0,0,1,3,5,0
20150320-W-Indian_Wells-SF-Sabine_Lisicki-Jelena_Jankovic,1,6d,3,1,0,0,0,0,1,1
20150320-W-Indian_Wells-SF-Sabine_Lisicki-Jelena_Jankovic,1,6a,20,10,0,0,3,5,16,1
20150320-W-Indian_Wells-SF-Sabine_Lisicki-Jelena_Jankovic,2,d,40,22,1,0,3,11,26,3
20150320-W-Indian_Wells-SF-Sabine_Lisicki-Jelena_Jankovic,2,a,38,22,0,0,2,9,19,2
20150320-W-Indian_Wells-SF-Sabine_Lisicki-Jelena_Jankovic,2,4,34,22,1,0,1,11,22,4
20150320-W-Indian_Wells-SF-Sabine_Lisicki-Jelena_Jankovic,2,5,27,14,0,0,2,7,10,1
20150320-W-Indian_Wells-SF-Sabine_Lisicki-Jelena_Jankovic,2,6,17,8,0,0,2,2,13,0
20150320-W-Indian_Wells-SF-Sabine_Lisicki-Jelena_Jankovic,2,4d,20,14,1,0,0,7,13,3
20150320-W-Indian_Wells-SF-Sabine_Lisicki-Jelena_Jankovic,2,4a,14,8,0,0,1,4,9,1
20150320-W-Indian_Wells-SF-Sabine_Lisicki-Jelena_Jankovic,2,5d,9,4,0,0,2,3,4,0
20150320-W-Indian_Wells-SF-Sabine_Lisicki-Jelena_Jankovic,2,5a,18,10,0,0,0,4,6,1
20150320-W-Indian_Wells-SF-Sabine_Lisicki-Jelena_Jankovic,2,6d,11,4,0,0,1,1,9,0
20150320-W-Indian_Wells-SF-Sabine_Lisicki-Jelena_Jankovic,2,6a,6,4,0,0,1,1,4,0
20150314-W-Indian_Wells-R64-Madison_Brengle-Flavia_Pennetta,1,d,34,13,0,0,0,3,19,1
20150314-W-Indian_Wells-R64-Madison_Brengle-Flavia_Pennetta,1,a,33,25,1,1,3,13,20,0
