match_id,player,row,crosscourt,down_middle,down_the_line,inside_out,inside_in
20220107-M-ATP_Cup-SF-Hubert_Hurkacz-Roberto_Bautista_Agut,Roberto Bautista Agut,S,18,3,5,0,0
20220106-M-Melbourne-R16-Maxime_Cressy-Reilly_Opelka,Maxime Cressy,Total,20,8,7,1,0
20220106-M-Melbourne-R16-Maxime_Cressy-Reilly_Opelka,Maxime Cressy,F,9,3,4,0,0
20220106-M-Melbourne-R16-Maxime_Cressy-Reilly_Opelka,Maxime Cressy,B,5,1,1,1,0
20220106-M-Melbourne-R16-Maxime_Cressy-Reilly_Opelka,Maxime Cressy,S,6,4,2,0,0
20220106-M-Melbourne-R16-Maxime_Cressy-Reilly_Opelka,Reilly Opelka,Total,32,23,11,16,1
20220106-M-Melbourne-R16-Maxime_Cressy-Reilly_Opelka,Reilly Opelka,F,23,9,5,13,1
20220106-M-Melbourne-R16-Maxime_Cressy-Reilly_Opelka,Reilly Opelka,B,8,12,5,3,0
20220106-M-Melbourne-R16-Maxime_Cressy-Reilly_Opelka,Reilly Opelka,S,1,2,1,0,0
20220106-M-ATP_Cup-RR-Roman_Safiullin-Jannik_Sinner,Roman Safiullin,Total,98,46,31,35,5
20220106-M-ATP_Cup-RR-Roman_Safiullin-Jannik_Sinner,Roman Safiullin,F,38,17,16,27,5
20220106-M-ATP_Cup-RR-Roman_Safiullin-Jannik_Sinner,Roman Safiullin,B,57,28,14,8,0
20220106-M-ATP_Cup-RR-Roman_Safiullin-Jannik_Sinner,Roman Safiullin,S,3,1,1,0,0
20220106-M-ATP_Cup-RR-Roman_Safiullin-Jannik_Sinner,Jannik Sinner,Total,116,58,15,23,5
20220106-M-ATP_Cup-RR-Roman_Safiullin-Jannik_Sinner,Jannik Sinner,F,48,25,8,20,5
20220106-M-ATP_Cup-RR-Roman_Safiullin-Jannik_Sinner,Jannik Sinner,B,65,32,7,3,0
20220106-M-ATP_Cup-RR-Roman_Safiullin-Jannik_Sinner,Jannik Sinner,S,3,1,0,0,0
20220106-M-ATP_Cup-RR-Daniil_Medvedev-Matteo_Berrettini,Daniil Medvedev,Total,0,0,0,0,0
20220106-M-ATP_Cup-RR-Daniil_Medvedev-Matteo_Berrettini,Matteo Berrettini,Total,0,0,0,0,0
20220105-M-Melbourne-R16-Rafael_Nadal-Ricardas_Berankis,Rafael Nadal,Total,54,38,18,18,2
20220105-M-Melbourne-R16-Rafael_Nadal-Ricardas_Berankis,Rafael Nadal,F,44,14,3,11,2
20220105-M-Melbourne-R16-Rafael_Nadal-Ricardas_Berankis,Rafael Nadal,B,3,18,5,5,0
20220105-M-Melbourne-R16-Rafael_Nadal-Ricardas_Berankis,Rafael Nadal,S,7,6,10,2,0
20220105-M-Melbourne-R16-Rafael_Nadal-Ricardas_Berankis,Ricardas Berankis,Total,50,44,22,18,7
20220105-M-Melbourne-R16-Rafael_Nadal-Ricardas_Berankis,Ricardas Berankis,F,34,20,3,16,7
20220105-M-Melbourne-R16-Rafael_Nadal-Ricardas_Berankis,Ricardas Berankis,B,16,23,19,2,0
20220105-M-Melbourne-R16-Rafael_Nadal-Ricardas_Berankis,Ricardas Berankis,S,0,1,0,0,0
20220105-M-ATP_Cup-RR-Hubert_Hurkacz-Diego_Schwartzman,Hubert Hurkacz,Total,87,40,28,19,4
20220105-M-ATP_Cup-RR-Hubert_Hurkacz-Diego_Schwartzman,Hubert Hurkacz,F,35,8,18,15,4
20220105-M-ATP_Cup-RR-Hubert_Hurkacz-Diego_Schwartzman,Hubert Hurkacz,B,48,29,10,4,0
20220105-M-ATP_Cup-RR-Hubert_Hurkacz-Diego_Schwartzman,Hubert Hurkacz,S,4,3,0,0,0
20220105-M-ATP_Cup-RR-Hubert_Hurkacz-Diego_Schwartzman,Diego Schwartzman,Total,105,34,18,37,3
20220105-M-ATP_Cup-RR-Hubert_Hurkacz-Diego_Schwartzman,Diego Schwartzman,F,43,16,9,32,3
20220105-M-ATP_Cup-RR-Hubert_Hurkacz-Diego_Schwartzman,Diego Schwartzman,B,55,16,8,3,0
20220105-M-ATP_Cup-RR-Hubert_Hurkacz-Diego_Schwartzman,Diego Schwartzman,S,7,2,1,2,0
20220104-M-Nonthaburi_CH-R16-Tung_Lin_Wu-Yasutaka_Uchiyama,Tung Lin Wu,Total,95,61,25,32,3
20220104-M-Nonthaburi_CH-R16-Tung_Lin_Wu-Yasutaka_Uchiyama,Tung Lin Wu,F,58,25,14,26,3
20220104-M-Nonthaburi_CH-R16-Tung_Lin_Wu-Yasutaka_Uchiyama,Tung Lin Wu,B,34,33,9,6,0
20220104-M-Nonthaburi_CH-R16-Tung_Lin_Wu-Yasutaka_Uchiyama,Tung Lin Wu,S,3,3,2,0,0
20220104-M-Nonthaburi_CH-R16-Tung_Lin_Wu-Yasutaka_Uchiyama,Yasutaka Uchiyama,Total,80,58,30,28,0
20220104-M-Nonthaburi_CH-R16-Tung_Lin_Wu-Yasutaka_Uchiyama,Yasutaka Uchiyama,F,51,28,14,23,0
20220104-M-Nonthaburi_CH-R16-Tung_Lin_Wu-Yasutaka_Uchiyama,Yasutaka Uchiyama,B,25,19,14,4,0
20220104-M-Nonthaburi_CH-R16-Tung_Lin_Wu-Yasutaka_Uchiyama,Yasutaka Uchiyama,S,4,11,2,1,0
20220103-M-ATP_Cup-RR-Stefanos_Tsitsipas-Diego_Schwartzman,Stefanos Tsitsipas,Total,141,78,21,46,14
20220103-M-ATP_Cup-RR-Stefanos_Tsitsipas-Diego_Schwartzman,Stefanos Tsitsipas,F,63,27,11,42,14
20220103-M-ATP_Cup-RR-Stefanos_Tsitsipas-Diego_Schwartzman,Stefanos Tsitsipas,B,63,42,10,3,0
20220103-M-ATP_Cup-RR-Stefanos_Tsitsipas-Diego_Schwartzman,Stefanos Tsitsipas,S,15,9,0,1,0
20220103-M-ATP_Cup-RR-Stefanos_Tsitsipas-Diego_Schwartzman,Diego Schwartzman,Total,121,75,29,60,4
20220103-M-ATP_Cup-RR-Stefanos_Tsitsipas-Diego_Schwartzman,Diego Schwartzman,F,40,40,18,57,4
20220103-M-ATP_Cup-RR-Stefanos_Tsitsipas-Diego_Schwartzman,Diego Schwartzman,B,78,31,11,3,0
20220103-M-ATP_Cup-RR-Stefanos_Tsitsipas-Diego_Schwartzman,Diego Schwartzman,S,3,4,0,0,0
20220103-M-ATP_Cup-RR-Hubert_Hurkacz-Aleksandre_Metreveli,Hubert Hurkacz,Total,77,17,33,28,4
20220103-M-ATP_Cup-RR-Hubert_Hurkacz-Aleksandre_Metreveli,Hubert Hurkacz,F,39,13,23,22,4
20220103-M-ATP_Cup-RR-Hubert_Hurkacz-Aleksandre_Metreveli,Hubert Hurkacz,B,31,3,8,6,0
20220103-M-ATP_Cup-RR-Hubert_Hurkacz-Aleksandre_Metreveli,Hubert Hurkacz,S,7,1,2,0,0
20220103-M-ATP_Cup-RR-Hubert_Hurkacz-Aleksandre_Metreveli,Aleksandre Metreveli,Total,88,43,13,15,12
20220103-M-ATP_Cup-RR-Hubert_Hurkacz-Aleksandre_Metreveli,Aleksandre Metreveli,F,47,14,5,14,12
20220103-M-ATP_Cup-RR-Hubert_Hurkacz-Aleksandre_Metreveli,Aleksandre Metreveli,B,32,25,8,1,0
20220103-M-ATP_Cup-RR-Hubert_Hurkacz-Aleksandre_Metreveli,Aleksandre Metreveli,S,9,4,0,0,0
20220101-M-ATP_Cup-RR-Aristotelis_Thanos-Hubert_Hurkacz,Aristotelis Thanos,Total,28,23,3,15,4
20220101-M-ATP_Cup-RR-Aristotelis_Thanos-Hubert_Hurkacz,Aristotelis Thanos,F,13,9,1,12,4
20220101-M-ATP_Cup-RR-Aristotelis_Thanos-Hubert_Hurkacz,Aristotelis Thanos,B,7,6,0,2,0
20220101-M-ATP_Cup-RR-Aristotelis_Thanos-Hubert_Hurkacz,Aristotelis Thanos,S,8,8,2,1,0
20220101-M-ATP_Cup-RR-Aristotelis_Thanos-Hubert_Hurkacz,Hubert Hurkacz,Total,31,13,8,10,0
20220101-M-ATP_Cup-RR-Aristotelis_Thanos-Hubert_Hurkacz,Hubert Hurkacz,F,14,7,4,8,0
20220101-M-ATP_Cup-RR-Aristotelis_Thanos-Hubert_Hurkacz,Hubert Hurkacz,B,16,6,4,2,0
20220101-M-ATP_Cup-RR-Aristotelis_Thanos-Hubert_Hurkacz,Hubert Hurkacz,S,1,0,0,0,0
20211219-M-Dutch_Championships-F-Gijs_Brouwer-Botic_Van_De_Zandschulp,Gijs Brouwer,Total,123,22,19,25,5
20211219-M-Dutch_Championships-F-Gijs_Brouwer-Botic_Van_De_Zandschulp,Gijs Brouwer,F,72,7,13,22,5
20211219-M-Dutch_Championships-F-Gijs_Brouwer-Botic_Van_De_Zandschulp,Gijs Brouwer,B,45,11,2,2,0
20211219-M-Dutch_Championships-F-Gijs_Brouwer-Botic_Van_De_Zandschulp,Gijs Brouwer,S,6,4,4,1,0
20211219-M-Dutch_Championships-F-Gijs_Brouwer-Botic_Van_De_Zandschulp,Botic Van De Zandschulp,Total,97,35,34,21,2
20211219-M-Dutch_Championships-F-Gijs_Brouwer-Botic_Van_De_Zandschulp,Botic Van De Zandschulp,F,69,8,18,14,2
20211219-M-Dutch_Championships-F-Gijs_Brouwer-Botic_Van_De_Zandschulp,Botic Van De Zandschulp,B,16,14,14,3,0
20211219-M-Dutch_Championships-F-Gijs_Brouwer-Botic_Van_De_Zandschulp,Botic Van De Zandschulp,S,12,13,2,4,0
20211210-M-Maia_CH-QF-Kimmer_Coppejans-Nuno_Borges,Kimmer Coppejans,Total,100,85,28,34,0
20211210-M-Maia_CH-QF-Kimmer_Coppejans-Nuno_Borges,Kimmer Coppejans,F,52,45,20,26,0
20211210-M-Maia_CH-QF-Kimmer_Coppejans-Nuno_Borges,Kimmer Coppejans,B,42,38,5,7,0
20211210-M-Maia_CH-QF-Kimmer_Coppejans-Nuno_Borges,Kimmer Coppejans,S,6,2,3,1,0
20211210-M-Maia_CH-QF-Kimmer_Coppejans-Nuno_Borges,Nuno Borges,Total,90,86,37,30,1
20211210-M-Maia_CH-QF-Kimmer_Coppejans-Nuno_Borges,Nuno Borges,F,51,38,16,21,1
20211210-M-Maia_CH-QF-Kimmer_Coppejans-Nuno_Borges,Nuno Borges,B,34,43,15,8,0
20211210-M-Maia_CH-QF-Kimmer_Coppejans-Nuno_Borges,Nuno Borges,S,5,5,6,1,0
20211208-M-French_Club-RR-Hugo_Gaston-Botic_Van_De_Zandschulp,Hugo Gaston,Total,63,31,17,7,0
20211208-M-French_Club-RR-Hugo_Gaston-Botic_Van_De_Zandschulp,Hugo Gaston,F,42,8,8,4,0
20211208-M-French_Club-RR-Hugo_Gaston-Botic_Van_De_Zandschulp,Hugo Gaston,B,20,18,6,2,0
20211208-M-French_Club-RR-Hugo_Gaston-Botic_Van_De_Zandschulp,Hugo Gaston,S,1,5,3,1,0
20211208-M-French_Club-RR-Hugo_Gaston-Botic_Van_De_Zandschulp,Botic Van De Zandschulp,Total,70,22,21,19,8
20211208-M-French_Club-RR-Hugo_Gaston-Botic_Van_De_Zandschulp,Botic Van De Zandschulp,F,47,9,8,18,8
20211208-M-French_Club-RR-Hugo_Gaston-Botic_Van_De_Zandschulp,Botic Van De Zandschulp,B,19,12,5,0,0
20211208-M-French_Club-RR-Hugo_Gaston-Botic_Van_De_Zandschulp,Botic Van De Zandschulp,S,4,1,8,1,0
20211208-M-French_Club-RR-Benjamin_Bonzi-Lucas_Pouille,Benjamin Bonzi,Total,60,17,19,17,2
20211208-M-French_Club-RR-Benjamin_Bonzi-Lucas_Pouille,Benjamin Bonzi,F,24,7,9,16,2
20211208-M-French_Club-RR-Benjamin_Bonzi-Lucas_Pouille,Benjamin Bonzi,B,32,7,10,1,0
20211208-M-French_Club-RR-Benjamin_Bonzi-Lucas_Pouille,Benjamin Bonzi,S,4,3,0,0,0
20211208-M-French_Club-RR-Benjamin_Bonzi-Lucas_Pouille,Lucas Pouille,Total,70,22,19,15,3
20211208-M-French_Club-RR-Benjamin_Bonzi-Lucas_Pouille,Lucas Pouille,F,35,6,13,14,3
20211208-M-French_Club-RR-Benjamin_Bonzi-Lucas_Pouille,Lucas Pouille,B,27,14,3,0,0
20211208-M-French_Club-RR-Benjamin_Bonzi-Lucas_Pouille,Lucas Pouille,S,8,2,3,1,0
20211201-M-Davis_Cup_Finals-QF-Mikhail_Kukushkin-Miomir_Kecmanovic,Mikhail Kukushkin,Total,195,100,59,96,4
20211201-M-Davis_Cup_Finals-QF-Mikhail_Kukushkin-Miomir_Kecmanovic,Mikhail Kukushkin,F,88,46,36,80,4
20211201-M-Davis_Cup_Finals-QF-Mikhail_Kukushkin-Miomir_Kecmanovic,Mikhail Kukushkin,B,102,50,21,16,0
20211201-M-Davis_Cup_Finals-QF-Mikhail_Kukushkin-Miomir_Kecmanovic,Mikhail Kukushkin,S,5,4,2,0,0
20211201-M-Davis_Cup_Finals-QF-Mikhail_Kukushkin-Miomir_Kecmanovic,Miomir Kecmanovic,Total,237,119,42,37,8
20211201-M-Davis_Cup_Finals-QF-Mikhail_Kukushkin-Miomir_Kecmanovic,Miomir Kecmanovic,F,99,49,20,30,8
20211201-M-Davis_Cup_Finals-QF-Mikhail_Kukushkin-Miomir_Kecmanovic,Miomir Kecmanovic,B,84,47,15,5,0
20211201-M-Davis_Cup_Finals-QF-Mikhail_Kukushkin-Miomir_Kecmanovic,Miomir Kecmanovic,S,54,23,7,2,0
20211128-M-Davis_Cup_Finals-RR-Nicolas_Mejia-Frances_Tiafoe,Nicolas Mejia,Total,120,97,26,31,5
20211128-M-Davis_Cup_Finals-RR-Nicolas_Mejia-Frances_Tiafoe,Nicolas Mejia,F,36,54,11,26,5
20211128-M-Davis_Cup_Finals-RR-Nicolas_Mejia-Frances_Tiafoe,Nicolas Mejia,B,67,27,9,4,0
20211128-M-Davis_Cup_Finals-RR-Nicolas_Mejia-Frances_Tiafoe,Nicolas Mejia,S,17,16,6,1,0
20211128-M-Davis_Cup_Finals-RR-Nicolas_Mejia-Frances_Tiafoe,Frances Tiafoe,Total,138,69,20,44,5
20211128-M-Davis_Cup_Finals-RR-Nicolas_Mejia-Frances_Tiafoe,Frances Tiafoe,F,57,26,8,39,5
20211128-M-Davis_Cup_Finals-RR-Nicolas_Mejia-Frances_Tiafoe,Frances Tiafoe,B,65,32,10,5,0
20211128-M-Davis_Cup_Finals-RR-Nicolas_Mejia-Frances_Tiafoe,Frances Tiafoe,S,16,11,2,0,0
20211128-M-Davis_Cup_Finals-RR-Fabian_Marozsan-Nino_Serdarusic,Fabian Marozsan,Total,69,29,4,8,4
20211128-M-Davis_Cup_Finals-RR-Fabian_Marozsan-Nino_Serdarusic,Fabian Marozsan,F,35,14,2,8,4
20211128-M-Davis_Cup_Finals-RR-Fabian_Marozsan-Nino_Serdarusic,Fabian Marozsan,B,33,14,2,0,0
20211128-M-Davis_Cup_Finals-RR-Fabian_Marozsan-Nino_Serdarusic,Fabian Marozsan,S,1,1,0,0,0
20211128-M-Davis_Cup_Finals-RR-Fabian_Marozsan-Nino_Serdarusic,Nino Serdarusic,Total,40,27,18,29,2
20211128-M-Davis_Cup_Finals-RR-Fabian_Marozsan-Nino_Serdarusic,Nino Serdarusic,F,25,15,12,29,2
20211128-M-Davis_Cup_Finals-RR-Fabian_Marozsan-Nino_Serdarusic,Nino Serdarusic,B,2,5,3,0,0
20211128-M-Davis_Cup_Finals-RR-Fabian_Marozsan-Nino_Serdarusic,Nino Serdarusic,S,13,7,3,0,0
20211125-M-Davis_Cup_Finals-RR-Marin_Cilic-Alex_De_Minaur,Marin Cilic,Total,102,39,30,53,2
20211125-M-Davis_Cup_Finals-RR-Marin_Cilic-Alex_De_Minaur,Marin Cilic,F,44,9,14,49,2
20211125-M-Davis_Cup_Finals-RR-Marin_Cilic-Alex_De_Minaur,Marin Cilic,B,53,24,15,4,0
20211125-M-Davis_Cup_Finals-RR-Marin_Cilic-Alex_De_Minaur,Marin Cilic,S,5,6,1,0,0
20211125-M-Davis_Cup_Finals-RR-Marin_Cilic-Alex_De_Minaur,Alex De Minaur,Total,77,71,28,39,1
20211125-M-Davis_Cup_Finals-RR-Marin_Cilic-Alex_De_Minaur,Alex De Minaur,F,22,11,9,34,1
20211125-M-Davis_Cup_Finals-RR-Marin_Cilic-Alex_De_Minaur,Alex De Minaur,B,49,54,19,4,0
20211125-M-Davis_Cup_Finals-RR-Marin_Cilic-Alex_De_Minaur,Alex De Minaur,S,6,6,0,1,0
20211121-M-Tour_Finals-F-Daniil_Medvedev-Alexander_Zverev,Daniil Medvedev,Total,80,29,16,19,2
20211121-M-Tour_Finals-F-Daniil_Medvedev-Alexander_Zverev,Daniil Medvedev,F,56,20,13,13,2
20211121-M-Tour_Finals-F-Daniil_Medvedev-Alexander_Zverev,Daniil Medvedev,B,24,8,3,6,0
20211121-M-Tour_Finals-F-Daniil_Medvedev-Alexander_Zverev,Daniil Medvedev,S,0,1,0,0,0
20211121-M-Tour_Finals-F-Daniil_Medvedev-Alexander_Zverev,Alexander Zverev,Total,67,44,25,16,1
20211121-M-Tour_Finals-F-Daniil_Medvedev-Alexander_Zverev,Alexander Zverev,F,50,16,13,8,1
20211121-M-Tour_Finals-F-Daniil_Medvedev-Alexander_Zverev,Alexander Zverev,B,15,18,9,7,0
20211121-M-Tour_Finals-F-Daniil_Medvedev-Alexander_Zverev,Alexander Zverev,S,2,10,3,1,0
20211121-M-Pau_CH-F-Jiri_Lehecka-Radu_Albot,Jiri Lehecka,Total,90,54,20,34,7
20211121-M-Pau_CH-F-Jiri_Lehecka-Radu_Albot,Jiri Lehecka,F,43,25,9,34,7
20211121-M-Pau_CH-F-Jiri_Lehecka-Radu_Albot,Jiri Lehecka,B,43,26,7,0,0
20211121-M-Pau_CH-F-Jiri_Lehecka-Radu_Albot,Jiri Lehecka,S,4,3,4,0,0
20211121-M-Pau_CH-F-Jiri_Lehecka-Radu_Albot,Radu Albot,Total,96,50,18,28,4
20211121-M-Pau_CH-F-Jiri_Lehecka-Radu_Albot,Radu Albot,F,38,32,9,27,4
20211121-M-Pau_CH-F-Jiri_Lehecka-Radu_Albot,Radu Albot,B,33,8,3,1,0
20211121-M-Pau_CH-F-Jiri_Lehecka-Radu_Albot,Radu Albot,S,25,10,6,0,0
20211120-M-Tour_Finals-SF-Novak_Djokovic-Alexander_Zverev,Novak Djokovic,Total,104,92,33,51,6
20211120-M-Tour_Finals-SF-Novak_Djokovic-Alexander_Zverev,Novak Djokovic,F,51,36,17,38,6
20211120-M-Tour_Finals-SF-Novak_Djokovic-Alexander_Zverev,Novak Djokovic,B,42,48,13,12,0
20211120-M-Tour_Finals-SF-Novak_Djokovic-Alexander_Zverev,Novak Djokovic,S,11,8,3,1,0
20211120-M-Tour_Finals-SF-Novak_Djokovic-Alexander_Zverev,Alexander Zverev,Total,115,111,29,36,3
20211120-M-Tour_Finals-SF-Novak_Djokovic-Alexander_Zverev,Alexander Zverev,F,48,37,13,28,3
20211120-M-Tour_Finals-SF-Novak_Djokovic-Alexander_Zverev,Alexander Zverev,B,65,63,15,7,0
20211120-M-Tour_Finals-SF-Novak_Djokovic-Alexander_Zverev,Alexander Zverev,S,2,11,1,1,0
20211120-M-Tour_Finals-SF-Casper_Ruud-Daniil_Medvedev,Casper Ruud,Total,44,95,18,13,1
20211120-M-Tour_Finals-SF-Casper_Ruud-Daniil_Medvedev,Casper Ruud,F,21,35,7,12,1
20211120-M-Tour_Finals-SF-Casper_Ruud-Daniil_Medvedev,Casper Ruud,B,12,37,10,1,0
20211120-M-Tour_Finals-SF-Casper_Ruud-Daniil_Medvedev,Casper Ruud,S,11,23,1,0,0
20211120-M-Tour_Finals-SF-Casper_Ruud-Daniil_Medvedev,Daniil Medvedev,Total,53,74,14,23,2
20211120-M-Tour_Finals-SF-Casper_Ruud-Daniil_Medvedev,Daniil Medvedev,F,21,34,8,18,2
20211120-M-Tour_Finals-SF-Casper_Ruud-Daniil_Medvedev,Daniil Medvedev,B,32,39,6,4,0
20211120-M-Tour_Finals-SF-Casper_Ruud-Daniil_Medvedev,Daniil Medvedev,S,0,1,0,1,0
20211120-M-Campinas_CH-SF-Francisco_Cerundolo-Sebastian_Baez,Francisco Cerundolo,Total,179,69,32,60,7
20211120-M-Campinas_CH-SF-Francisco_Cerundolo-Sebastian_Baez,Francisco Cerundolo,F,80,31,21,57,7
20211120-M-Campinas_CH-SF-Francisco_Cerundolo-Sebastian_Baez,Francisco Cerundolo,B,87,34,11,3,0
20211120-M-Campinas_CH-SF-Francisco_Cerundolo-Sebastian_Baez,Francisco Cerundolo,S,12,4,0,0,0
20211120-M-Campinas_CH-SF-Francisco_Cerundolo-Sebastian_Baez,Sebastian Baez,Total,153,78,38,49,16
20211120-M-Campinas_CH-SF-Francisco_Cerundolo-Sebastian_Baez,Sebastian Baez,F,69,37,26,47,15
20211120-M-Campinas_CH-SF-Francisco_Cerundolo-Sebastian_Baez,Sebastian Baez,B,77,37,8,1,0
20211120-M-Campinas_CH-SF-Francisco_Cerundolo-Sebastian_Baez,Sebastian Baez,S,7,4,4,1,1
20211119-M-Tour_Finals-RR-Casper_Ruud-Andrey_Rublev,Casper Ruud,Total,71,120,12,40,1
20211119-M-Tour_Finals-RR-Casper_Ruud-Andrey_Rublev,Casper Ruud,F,39,46,6,37,1
20211119-M-Tour_Finals-RR-Casper_Ruud-Andrey_Rublev,Casper Ruud,B,20,54,3,2,0
20211119-M-Tour_Finals-RR-Casper_Ruud-Andrey_Rublev,Casper Ruud,S,12,20,3,1,0
20211119-M-Tour_Finals-RR-Casper_Ruud-Andrey_Rublev,Andrey Rublev,Total,63,104,14,41,1
20211119-M-Tour_Finals-RR-Casper_Ruud-Andrey_Rublev,Andrey Rublev,F,35,48,4,35,0
20211119-M-Tour_Finals-RR-Casper_Ruud-Andrey_Rublev,Andrey Rublev,B,26,49,10,6,1
20211119-M-Tour_Finals-RR-Casper_Ruud-Andrey_Rublev,Andrey Rublev,S,2,7,0,0,0
20211118-M-Tour_Finals-RR-Jannik_Sinner-Daniil_Medvedev,Jannik Sinner,Total,142,91,24,37,8
20211118-M-Tour_Finals-RR-Jannik_Sinner-Daniil_Medvedev,Jannik Sinner,F,71,33,10,35,8
20211118-M-Tour_Finals-RR-Jannik_Sinner-Daniil_Medvedev,Jannik Sinner,B,69,54,13,2,0
20211118-M-Tour_Finals-RR-Jannik_Sinner-Daniil_Medvedev,Jannik Sinner,S,2,4,1,0,0
20211118-M-Tour_Finals-RR-Jannik_Sinner-Daniil_Medvedev,Daniil Medvedev,Total,132,73,44,38,1
20211118-M-Tour_Finals-RR-Jannik_Sinner-Daniil_Medvedev,Daniil Medvedev,F,47,30,24,28,1
20211118-M-Tour_Finals-RR-Jannik_Sinner-Daniil_Medvedev,Daniil Medvedev,B,82,40,20,9,0
20211118-M-Tour_Finals-RR-Jannik_Sinner-Daniil_Medvedev,Daniil Medvedev,S,3,3,0,1,0
20211118-M-Tour_Finals-RR-Hubert_Hurkacz-Alexander_Zverev,Hubert Hurkacz,Total,43,16,19,16,2
20211118-M-Tour_Finals-RR-Hubert_Hurkacz-Alexander_Zverev,Hubert Hurkacz,F,22,7,11,11,2
20211118-M-Tour_Finals-RR-Hubert_Hurkacz-Alexander_Zverev,Hubert Hurkacz,B,18,8,7,4,0
20211118-M-Tour_Finals-RR-Hubert_Hurkacz-Alexander_Zverev,Hubert Hurkacz,S,3,1,1,1,0
20211118-M-Tour_Finals-RR-Hubert_Hurkacz-Alexander_Zverev,Alexander Zverev,Total,41,22,12,13,4
20211118-M-Tour_Finals-RR-Hubert_Hurkacz-Alexander_Zverev,Alexander Zverev,F,21,5,8,11,4
20211118-M-Tour_Finals-RR-Hubert_Hurkacz-Alexander_Zverev,Alexander Zverev,B,18,15,4,2,0
20211118-M-Tour_Finals-RR-Hubert_Hurkacz-Alexander_Zverev,Alexander Zverev,S,2,2,0,0,0
20211117-M-Tour_Finals-RR-Novak_Djokovic-Andrey_Rublev,Novak Djokovic,Total,26,52,5,7,1
20211117-M-Tour_Finals-RR-Novak_Djokovic-Andrey_Rublev,Novak Djokovic,F,6,19,1,5,1
20211117-M-Tour_Finals-RR-Novak_Djokovic-Andrey_Rublev,Novak Djokovic,B,19,31,4,2,0
20211117-M-Tour_Finals-RR-Novak_Djokovic-Andrey_Rublev,Novak Djokovic,S,1,2,0,0,0
20211117-M-Tour_Finals-RR-Novak_Djokovic-Andrey_Rublev,Andrey Rublev,Total,43,40,10,24,0
20211117-M-Tour_Finals-RR-Novak_Djokovic-Andrey_Rublev,Andrey Rublev,F,18,17,5,17,0
20211117-M-Tour_Finals-RR-Novak_Djokovic-Andrey_Rublev,Andrey Rublev,B,21,23,2,7,0
20211117-M-Tour_Finals-RR-Novak_Djokovic-Andrey_Rublev,Andrey Rublev,S,4,0,3,0,0
20211116-M-Tour_Finals-RR-Hubert_Hurkacz-Jannik_Sinner,Hubert Hurkacz,Total,49,99,3,21,0
20211116-M-Tour_Finals-RR-Hubert_Hurkacz-Jannik_Sinner,Hubert Hurkacz,F,24,46,2,13,0
20211116-M-Tour_Finals-RR-Hubert_Hurkacz-Jannik_Sinner,Hubert Hurkacz,B,23,50,1,7,0
20211116-M-Tour_Finals-RR-Hubert_Hurkacz-Jannik_Sinner,Hubert Hurkacz,S,2,3,0,1,0
20211116-M-Tour_Finals-RR-Hubert_Hurkacz-Jannik_Sinner,Jannik Sinner,Total,57,115,3,17,0
20211116-M-Tour_Finals-RR-Hubert_Hurkacz-Jannik_Sinner,Jannik Sinner,F,29,50,0,12,0
20211116-M-Tour_Finals-RR-Hubert_Hurkacz-Jannik_Sinner,Jannik Sinner,B,28,57,3,5,0
20211116-M-Tour_Finals-RR-Hubert_Hurkacz-Jannik_Sinner,Jannik Sinner,S,0,8,0,0,0
20211115-M-Tour_Finals-RR-Stefanos_Tsitsipas-Andrey_Rublev,Stefanos Tsitsipas,Total,24,70,6,18,0
20211115-M-Tour_Finals-RR-Stefanos_Tsitsipas-Andrey_Rublev,Stefanos Tsitsipas,F,12,29,3,18,0
20211115-M-Tour_Finals-RR-Stefanos_Tsitsipas-Andrey_Rublev,Stefanos Tsitsipas,B,9,29,3,0,0
20211115-M-Tour_Finals-RR-Stefanos_Tsitsipas-Andrey_Rublev,Stefanos Tsitsipas,S,3,12,0,0,0
20211115-M-Tour_Finals-RR-Stefanos_Tsitsipas-Andrey_Rublev,Andrey Rublev,Total,34,45,7,35,0
20211115-M-Tour_Finals-RR-Stefanos_Tsitsipas-Andrey_Rublev,Andrey Rublev,F,21,21,3,31,0
20211115-M-Tour_Finals-RR-Stefanos_Tsitsipas-Andrey_Rublev,Andrey Rublev,B,11,21,2,4,0
20211115-M-Tour_Finals-RR-Stefanos_Tsitsipas-Andrey_Rublev,Andrey Rublev,S,2,3,2,0,0
20211115-M-Tour_Finals-RR-Novak_Djokovic-Casper_Ruud,Novak Djokovic,Total,41,64,8,28,1
20211115-M-Tour_Finals-RR-Novak_Djokovic-Casper_Ruud,Novak Djokovic,F,23,28,3,21,1
20211115-M-Tour_Finals-RR-Novak_Djokovic-Casper_Ruud,Novak Djokovic,B,13,32,4,7,0
20211115-M-Tour_Finals-RR-Novak_Djokovic-Casper_Ruud,Novak Djokovic,S,5,4,1,0,0
20211115-M-Tour_Finals-RR-Novak_Djokovic-Casper_Ruud,Casper Ruud,Total,43,82,7,21,0
20211115-M-Tour_Finals-RR-Novak_Djokovic-Casper_Ruud,Casper Ruud,F,26,35,3,21,0
20211115-M-Tour_Finals-RR-Novak_Djokovic-Casper_Ruud,Casper Ruud,B,11,37,3,0,0
20211115-M-Tour_Finals-RR-Novak_Djokovic-Casper_Ruud,Casper Ruud,S,6,10,1,0,0
