match_id,row,deuce_wide,deuce_middle,deuce_t,ad_wide,ad_middle,ad_t,err_net,err_wide,err_deep,err_wide_deep,err_foot,err_unknown
20070901-W-US_Open-R32-Agnieszka_Radwanska-Maria_Sharapova,1 Total,12,17,15,6,21,11,19,8,10,1,0,0
20070901-W-US_Open-R32-Agnieszka_Radwanska-Maria_Sharapova,1 1,9,8,10,2,9,8,0,0,0,0,0,0
20070901-W-US_Open-R32-Agnieszka_Radwanska-Maria_Sharapova,1 2,3,9,5,4,12,3,19,8,10,1,0,0
20070901-W-US_Open-R32-Agnieszka_Radwanska-Maria_Sharapova,2 Total,11,16,12,7,19,11,24,6,6,1,0,0
20070901-W-US_Open-R32-Agnieszka_Radwanska-Maria_Sharapova,2 1,9,9,11,4,7,10,0,0,0,0,0,0
20070901-W-US_Open-R32-Agnieszka_Radwanska-Maria_Sharapova,2 2,2,7,1,3,12,1,24,6,6,1,0,0
20090606-W-Roland_Garros-F-Svetlana_Kuznetsova-Dinara_Safina,1 Total,13,8,7,13,5,8,4,2,4,3,0,0
20090606-W-Roland_Garros-F-Svetlana_Kuznetsova-Dinara_Safina,1 1,9,5,3,13,4,8,0,0,0,0,0,0
20090606-W-Roland_Garros-F-Svetlana_Kuznetsova-Dinara_Safina,1 2,4,3,4,0,1,0,4,2,4,3,0,0
20090606-W-Roland_Garros-F-Svetlana_Kuznetsova-Dinara_Safina,2 Total,4,10,12,10,10,3,10,2,8,6,0,0
20090606-W-Roland_Garros-F-Svetlana_Kuznetsova-Dinara_Safina,2 1,3,6,6,9,3,3,0,0,0,0,0,0
20090606-W-Roland_Garros-F-Svetlana_Kuznetsova-Dinara_Safina,2 2,1,4,6,1,7,0,10,2,8,6,0,0
20110614-W-Wimbledon-R64-Venus_Williams-Kimiko_Date_Krumm,1 Total,9,25,20,5,30,19,18,8,6,2,0,1
20110614-W-Wimbledon-R64-Venus_Williams-Kimiko_Date_Krumm,1 1,8,13,15,5,18,17,0,0,0,0,0,0
20110614-W-Wimbledon-R64-Venus_Williams-Kimiko_Date_Krumm,1 2,1,12,5,0,12,2,18,8,6,2,0,1
20110614-W-Wimbledon-R64-Venus_Williams-Kimiko_Date_Krumm,2 Total,22,31,19,12,33,23,21,5,9,2,0,0
20110614-W-Wimbledon-R64-Venus_Williams-Kimiko_Date_Krumm,2 1,18,21,16,12,22,18,0,0,0,0,0,0
20110614-W-Wimbledon-R64-Venus_Williams-Kimiko_Date_Krumm,2 2,4,10,3,0,11,5,21,5,9,2,0,0
20120128-W-Australian_Open-F-Victoria_Azarenka-Maria_Sharapova,1 Total,4,13,10,15,4,6,5,3,11,0,0,0
20120128-W-Australian_Open-F-Victoria_Azarenka-Maria_Sharapova,1 1,4,9,5,12,2,5,0,0,0,0,0,0
20120128-W-Australian_Open-F-Victoria_Azarenka-Maria_Sharapova,1 2,0,4,5,3,2,1,5,3,11,0,0,0
20120128-W-Australian_Open-F-Victoria_Azarenka-Maria_Sharapova,2 Total,8,3,14,3,6,13,6,7,7,0,0,0
20120128-W-Australian_Open-F-Victoria_Azarenka-Maria_Sharapova,2 1,8,3,7,0,1,11,0,0,0,0,0,0
20120128-W-Australian_Open-F-Victoria_Azarenka-Maria_Sharapova,2 2,0,0,7,3,5,2,6,7,7,0,0,0
20121007-W-Beijing-F-Maria_Sharapova-Victoria_Azarenka,1 Total,8,5,16,7,4,16,11,5,10,0,0,0
20121007-W-Beijing-F-Maria_Sharapova-Victoria_Azarenka,1 1,7,3,8,4,0,15,0,0,0,0,0,0
20121007-W-Beijing-F-Maria_Sharapova-Victoria_Azarenka,1 2,1,2,8,3,4,1,11,5,10,0,0,0
20121007-W-Beijing-F-Maria_Sharapova-Victoria_Azarenka,2 Total,8,8,15,4,15,9,11,4,5,0,0,0
20121007-W-Beijing-F-Maria_Sharapova-Victoria_Azarenka,2 1,7,5,12,2,8,9,0,0,0,0,0,0
20121007-W-Beijing-F-Maria_Sharapova-Victoria_Azarenka,2 2,1,3,3,2,7,0,11,4,5,0,0,0
20120401-W-Miami-F-Agnieszka_Radwanska-Maria_Sharapova,1 Total,10,4,22,16,8,12,11,3,8,0,0,0
20120401-W-Miami-F-Agnieszka_Radwanska-Maria_Sharapova,1 1,9,4,11,9,7,11,0,0,0,0,0,0
20120401-W-Miami-F-Agnieszka_Radwanska-Maria_Sharapova,1 2,1,0,11,7,1,1,11,3,8,0,0,0
20120401-W-Miami-F-Agnieszka_Radwanska-Maria_Sharapova,2 Total,11,9,11,11,9,8,11,2,4,0,0,0
20120401-W-Miami-F-Agnieszka_Radwanska-Maria_Sharapova,2 1,11,7,5,5,6,8,0,0,0,0,0,0
20120401-W-Miami-F-Agnieszka_Radwanska-Maria_Sharapova,2 2,0,2,6,6,3,0,11,2,4,0,0,0
20120429-W-Stuttgart-F-Maria_Sharapova-Victoria_Azarenka,1 Total,16,2,13,9,4,15,11,8,4,0,0,0
20120429-W-Stuttgart-F-Maria_Sharapova-Victoria_Azarenka,1 1,16,1,6,3,1,12,0,0,0,0,0,0
20120429-W-Stuttgart-F-Maria_Sharapova-Victoria_Azarenka,1 2,0,1,7,6,3,3,11,8,4,0,0,0
20120429-W-Stuttgart-F-Maria_Sharapova-Victoria_Azarenka,2 Total,2,4,23,8,7,12,6,6,16,0,0,0
20120429-W-Stuttgart-F-Maria_Sharapova-Victoria_Azarenka,2 1,2,1,14,4,2,10,0,0,0,0,0,0
20120429-W-Stuttgart-F-Maria_Sharapova-Victoria_Azarenka,2 2,0,3,9,4,5,2,6,6,16,0,0,0
20140119-W-Australian_Open-R16-Serena_Williams-Ana_Ivanovic,1 Total,17,6,25,17,7,23,23,3,7,2,0,0
20140119-W-Australian_Open-R16-Serena_Williams-Ana_Ivanovic,1 1,16,3,14,11,2,18,0,0,0,0,0,0
20140119-W-Australian_Open-R16-Serena_Williams-Ana_Ivanovic,1 2,1,3,11,6,5,5,23,3,7,2,0,0
20140119-W-Australian_Open-R16-Serena_Williams-Ana_Ivanovic,2 Total,8,18,11,11,13,12,16,4,9,3,0,0
20140119-W-Australian_Open-R16-Serena_Williams-Ana_Ivanovic,2 1,7,6,7,6,8,9,0,0,0,0,0,0
20140119-W-Australian_Open-R16-Serena_Williams-Ana_Ivanovic,2 2,1,12,4,5,5,3,16,4,9,3,0,0
20140118-W-Australian_Open-R32-Maria_Sharapova-Alize_Cornet,1 Total,10,8,16,14,8,9,24,7,8,2,0,0
20140118-W-Australian_Open-R32-Maria_Sharapova-Alize_Cornet,1 1,9,2,5,6,2,8,0,0,0,0,0,0
20140118-W-Australian_Open-R32-Maria_Sharapova-Alize_Cornet,1 2,1,6,11,8,6,1,24,7,8,2,0,0
20140118-W-Australian_Open-R32-Maria_Sharapova-Alize_Cornet,2 Total,9,9,20,13,13,10,12,2,14,3,0,0
20140118-W-Australian_Open-R32-Maria_Sharapova-Alize_Cornet,2 1,9,4,11,7,7,10,0,0,0,0,0,0
20140118-W-Australian_Open-R32-Maria_Sharapova-Alize_Cornet,2 2,0,5,9,6,6,0,12,2,14,3,0,0
20140117-W-Australian_Open-R32-Serena_Williams-Daniela_Hantuchova,1 Total,4,10,14,10,6,11,16,5,7,3,0,0
20140117-W-Australian_Open-R32-Serena_Williams-Daniela_Hantuchova,1 1,4,1,5,7,1,8,0,0,0,0,0,0
20140117-W-Australian_Open-R32-Serena_Williams-Daniela_Hantuchova,1 2,0,9,9,3,5,3,16,5,7,3,0,0
20140117-W-Australian_Open-R32-Serena_Williams-Daniela_Hantuchova,2 Total,1,15,11,10,12,2,8,6,8,4,0,0
20140117-W-Australian_Open-R32-Serena_Williams-Daniela_Hantuchova,2 1,1,8,6,5,6,2,0,0,0,0,0,0
20140117-W-Australian_Open-R32-Serena_Williams-Daniela_Hantuchova,2 2,0,7,5,5,6,0,8,6,8,4,0,0
20140113-W-Australian_Open-R128-Venus_Williams-Ekaterina_Makarova,1 Total,11,13,20,6,7,29,23,6,13,4,0,2
20140113-W-Australian_Open-R128-Venus_Williams-Ekaterina_Makarova,1 1,2,3,19,5,5,13,0,0,0,0,0,0
20140113-W-Australian_Open-R128-Venus_Williams-Ekaterina_Makarova,1 2,9,10,1,1,2,16,23,6,13,4,0,2
20140113-W-Australian_Open-R128-Venus_Williams-Ekaterina_Makarova,2 Total,9,11,38,22,17,12,25,5,10,2,0,2
20140113-W-Australian_Open-R128-Venus_Williams-Ekaterina_Makarova,2 1,9,9,18,16,9,9,0,0,0,0,0,0
20140113-W-Australian_Open-R128-Venus_Williams-Ekaterina_Makarova,2 2,0,2,20,6,8,3,25,5,10,2,0,2
20130117-W-Australian_Open-R64-Victoria_Azarenka-Eleni_Daniilidou,1 Total,0,1,20,4,3,11,7,1,3,0,0,0
20130117-W-Australian_Open-R64-Victoria_Azarenka-Eleni_Daniilidou,1 1,0,0,15,4,1,10,0,0,0,0,0,0
20130117-W-Australian_Open-R64-Victoria_Azarenka-Eleni_Daniilidou,1 2,0,1,5,0,2,1,7,1,3,0,0,0
20130117-W-Australian_Open-R64-Victoria_Azarenka-Eleni_Daniilidou,2 Total,7,9,4,2,13,2,11,2,7,1,0,0
20130117-W-Australian_Open-R64-Victoria_Azarenka-Eleni_Daniilidou,2 1,4,3,3,2,7,2,0,0,0,0,0,0
20130117-W-Australian_Open-R64-Victoria_Azarenka-Eleni_Daniilidou,2 2,3,6,1,0,6,0,11,2,7,1,0,0
20130118-W-Australian_Open-R32-Victoria_Azarenka-Jamie_Hampton,1 Total,7,12,30,5,10,27,14,6,11,2,0,0
20130118-W-Australian_Open-R32-Victoria_Azarenka-Jamie_Hampton,1 1,6,9,16,5,6,22,0,0,0,0,0,0
20130118-W-Australian_Open-R32-Victoria_Azarenka-Jamie_Hampton,1 2,1,3,14,0,4,5,14,6,11,2,0,0
20130118-W-Australian_Open-R32-Victoria_Azarenka-Jamie_Hampton,2 Total,20,6,24,30,5,11,14,7,11,2,0,0
20130118-W-Australian_Open-R32-Victoria_Azarenka-Jamie_Hampton,2 1,16,3,13,20,2,11,0,0,0,0,0,0
20130118-W-Australian_Open-R32-Victoria_Azarenka-Jamie_Hampton,2 2,4,3,11,10,3,0,14,7,11,2,0,0
20130123-W-Australian_Open-QF-Svetlana_Kuznetsova-Victoria_Azarenka,1 Total,9,9,26,14,2,23,19,13,7,1,0,0
20130123-W-Australian_Open-QF-Svetlana_Kuznetsova-Victoria_Azarenka,1 1,7,3,16,7,0,16,0,0,0,0,0,0
20130123-W-Australian_Open-QF-Svetlana_Kuznetsova-Victoria_Azarenka,1 2,2,6,10,7,2,7,19,13,7,1,0,0
20130123-W-Australian_Open-QF-Svetlana_Kuznetsova-Victoria_Azarenka,2 Total,11,5,26,14,16,12,16,4,4,0,0,0
20130123-W-Australian_Open-QF-Svetlana_Kuznetsova-Victoria_Azarenka,2 1,11,3,22,12,8,9,0,0,0,0,0,0
20130123-W-Australian_Open-QF-Svetlana_Kuznetsova-Victoria_Azarenka,2 2,0,2,4,2,8,3,16,4,4,0,0,0
20130115-W-Australian_Open-R128-Victoria_Azarenka-Monica_Niculescu,1 Total,6,8,18,6,14,9,16,1,2,1,0,0
20130115-W-Australian_Open-R128-Victoria_Azarenka-Monica_Niculescu,1 1,6,6,12,5,7,7,0,0,0,0,0,0
20130115-W-Australian_Open-R128-Victoria_Azarenka-Monica_Niculescu,1 2,0,2,6,1,7,2,16,1,2,1,0,0
20130115-W-Australian_Open-R128-Victoria_Azarenka-Monica_Niculescu,2 Total,4,14,6,9,7,7,14,3,5,2,0,0
20130115-W-Australian_Open-R128-Victoria_Azarenka-Monica_Niculescu,2 1,4,3,5,6,4,3,0,0,0,0,0,0
20130115-W-Australian_Open-R128-Victoria_Azarenka-Monica_Niculescu,2 2,0,11,1,3,3,4,14,3,5,2,0,0
20130124-W-Australian_Open-SF-Sloane_Stephens-Victoria_Azarenka,1 Total,17,9,11,8,12,15,13,2,10,0,0,0
20130124-W-Australian_Open-SF-Sloane_Stephens-Victoria_Azarenka,1 1,14,6,9,3,5,12,0,0,0,0,0,0
20130124-W-Australian_Open-SF-Sloane_Stephens-Victoria_Azarenka,1 2,3,3,2,5,7,3,13,2,10,0,0,0
20130124-W-Australian_Open-SF-Sloane_Stephens-Victoria_Azarenka,2 Total,7,5,21,6,8,17,15,4,4,2,0,0
20130124-W-Australian_Open-SF-Sloane_Stephens-Victoria_Azarenka,2 1,7,2,14,5,3,14,0,0,0,0,0,0
20130124-W-Australian_Open-SF-Sloane_Stephens-Victoria_Azarenka,2 2,0,3,7,1,5,3,15,4,4,2,0,0
20130120-W-Australian_Open-R16-Elena_Vesnina-Victoria_Azarenka,1 Total,4,6,11,5,4,11,9,2,6,0,0,0
20130120-W-Australian_Open-R16-Elena_Vesnina-Victoria_Azarenka,1 1,4,3,7,5,3,7,0,0,0,0,0,0
20130120-W-Australian_Open-R16-Elena_Vesnina-Victoria_Azarenka,1 2,0,3,4,0,1,4,9,2,6,0,0,0
20130120-W-Australian_Open-R16-Elena_Vesnina-Victoria_Azarenka,2 Total,3,1,20,10,8,5,17,4,7,0,0,0
20130120-W-Australian_Open-R16-Elena_Vesnina-Victoria_Azarenka,2 1,3,0,12,8,0,3,0,0,0,0,0,0
20130120-W-Australian_Open-R16-Elena_Vesnina-Victoria_Azarenka,2 2,0,1,8,2,8,2,17,4,7,0,0,0
20140104-W-Brisbane-F-Victoria_Azarenka-Serena_Williams,1 Total,10,10,19,13,8,16,18,4,5,0,0,0
20140104-W-Brisbane-F-Victoria_Azarenka-Serena_Williams,1 1,10,4,15,10,1,15,0,0,0,0,0,0
20140104-W-Brisbane-F-Victoria_Azarenka-Serena_Williams,1 2,0,6,4,3,7,1,18,4,5,0,0,0
20140104-W-Brisbane-F-Victoria_Azarenka-Serena_Williams,2 Total,10,12,9,13,2,13,6,5,10,2,0,0
20140104-W-Brisbane-F-Victoria_Azarenka-Serena_Williams,2 1,9,2,5,7,0,13,0,0,0,0,0,0
20140104-W-Brisbane-F-Victoria_Azarenka-Serena_Williams,2 2,1,10,4,6,2,0,6,5,10,2,0,0
20130407-W-Charleston-F-Serena_Williams-Jelena_Jankovic,1 Total,12,2,22,15,6,12,11,9,6,0,0,0
20130407-W-Charleston-F-Serena_Williams-Jelena_Jankovic,1 1,10,1,13,10,1,10,0,0,0,0,0,0
20130407-W-Charleston-F-Serena_Williams-Jelena_Jankovic,1 2,2,1,9,5,5,2,11,9,6,0,0,0
20130407-W-Charleston-F-Serena_Williams-Jelena_Jankovic,2 Total,12,8,27,23,10,14,17,4,16,1,0,0
20130407-W-Charleston-F-Serena_Williams-Jelena_Jankovic,2 1,7,3,22,18,3,10,0,0,0,0,0,0
20130407-W-Charleston-F-Serena_Williams-Jelena_Jankovic,2 2,5,5,5,5,7,4,17,4,16,1,0,0
20130816-W-Cincinnati-QF-Magdalena_Rybarikova-Victoria_Azarenka,1 Total,5,4,17,4,9,9,18,3,4,1,0,0
20130816-W-Cincinnati-QF-Magdalena_Rybarikova-Victoria_Azarenka,1 1,5,2,7,1,3,8,0,0,0,0,0,0
20130816-W-Cincinnati-QF-Magdalena_Rybarikova-Victoria_Azarenka,1 2,0,2,10,3,6,1,18,3,4,1,0,0
20130816-W-Cincinnati-QF-Magdalena_Rybarikova-Victoria_Azarenka,2 Total,6,5,22,9,7,13,6,4,20,0,0,0
20130816-W-Cincinnati-QF-Magdalena_Rybarikova-Victoria_Azarenka,2 1,6,4,10,7,6,6,0,0,0,0,0,0
20130816-W-Cincinnati-QF-Magdalena_Rybarikova-Victoria_Azarenka,2 2,0,1,12,2,1,7,6,4,20,0,0,0
20130818-W-Cincinnati-F-Victoria_Azarenka-Serena_Williams,1 Total,8,3,31,14,13,19,12,7,8,2,0,0
20130818-W-Cincinnati-F-Victoria_Azarenka-Serena_Williams,1 1,8,3,22,13,3,17,0,0,0,0,0,0
20130818-W-Cincinnati-F-Victoria_Azarenka-Serena_Williams,1 2,0,0,9,1,10,2,12,7,8,2,0,0
20130818-W-Cincinnati-F-Victoria_Azarenka-Serena_Williams,2 Total,20,8,28,20,13,25,23,11,13,4,0,1
20130818-W-Cincinnati-F-Victoria_Azarenka-Serena_Williams,2 1,15,2,16,12,3,21,0,0,0,0,0,0
20130818-W-Cincinnati-F-Victoria_Azarenka-Serena_Williams,2 2,5,6,12,8,10,4,23,11,13,4,0,1
20140121-W-Dubai-QF-Serena_Williams-Jelena_Jankovic,1 Total,6,11,9,9,8,8,8,6,5,0,0,0
20140121-W-Dubai-QF-Serena_Williams-Jelena_Jankovic,1 1,5,7,6,6,4,7,0,0,0,0,0,0
20140121-W-Dubai-QF-Serena_Williams-Jelena_Jankovic,1 2,1,4,3,3,4,1,8,6,5,0,0,0
20140121-W-Dubai-QF-Serena_Williams-Jelena_Jankovic,2 Total,6,16,13,9,19,6,11,4,10,1,0,2
20140121-W-Dubai-QF-Serena_Williams-Jelena_Jankovic,2 1,5,6,11,7,13,3,0,0,0,0,0,0
20140121-W-Dubai-QF-Serena_Williams-Jelena_Jankovic,2 2,1,10,2,2,6,3,11,4,10,1,0,2
20140309-W-Indian_Wells-R32-Eugenie_Bouchard-Sara_Errani,1 Total,7,10,12,6,12,8,10,4,9,2,0,0
20140309-W-Indian_Wells-R32-Eugenie_Bouchard-Sara_Errani,1 1,6,4,7,4,5,8,0,0,0,0,0,0
20140309-W-Indian_Wells-R32-Eugenie_Bouchard-Sara_Errani,1 2,1,6,5,2,7,0,10,4,9,2,0,0
20140309-W-Indian_Wells-R32-Eugenie_Bouchard-Sara_Errani,2 Total,8,13,7,3,18,3,5,1,9,0,0,0
20140309-W-Indian_Wells-R32-Eugenie_Bouchard-Sara_Errani,2 1,8,9,3,3,12,3,0,0,0,0,0,0
20140309-W-Indian_Wells-R32-Eugenie_Bouchard-Sara_Errani,2 2,0,4,4,0,6,0,5,1,9,0,0,0
20140405-W-Monterrey-SF-Caroline_Wozniacki-Ana_Ivanovic,1 Total,9,18,13,10,20,9,7,2,15,0,0,0
20140405-W-Monterrey-SF-Caroline_Wozniacki-Ana_Ivanovic,1 1,4,12,9,9,17,7,0,0,0,0,0,0
20140405-W-Monterrey-SF-Caroline_Wozniacki-Ana_Ivanovic,1 2,5,6,4,1,3,2,7,2,15,0,0,0
20140405-W-Monterrey-SF-Caroline_Wozniacki-Ana_Ivanovic,2 Total,17,8,11,8,12,12,10,9,8,1,0,0
20140405-W-Monterrey-SF-Caroline_Wozniacki-Ana_Ivanovic,2 1,15,2,8,6,3,9,0,0,0,0,0,0
20140405-W-Monterrey-SF-Caroline_Wozniacki-Ana_Ivanovic,2 2,2,6,3,2,9,3,10,9,8,1,0,0
20140528-W-Roland_Garros-R64-Dominika_Cibulkova-Tamira_Paszek,1 Total,7,14,10,8,13,8,11,0,12,1,0,0
20140528-W-Roland_Garros-R64-Dominika_Cibulkova-Tamira_Paszek,1 1,6,9,6,2,7,8,0,0,0,0,0,0
20140528-W-Roland_Garros-R64-Dominika_Cibulkova-Tamira_Paszek,1 2,1,5,4,6,6,0,11,0,12,1,0,0
20140528-W-Roland_Garros-R64-Dominika_Cibulkova-Tamira_Paszek,2 Total,15,9,8,10,12,9,9,8,10,0,0,0
20140528-W-Roland_Garros-R64-Dominika_Cibulkova-Tamira_Paszek,2 1,8,3,8,9,6,4,0,0,0,0,0,0
20140528-W-Roland_Garros-R64-Dominika_Cibulkova-Tamira_Paszek,2 2,7,6,0,1,6,5,9,8,10,0,0,0
20140528-W-Roland_Garros-R64-Serena_Williams-Garbine_Muguruza,1 Total,7,4,14,10,4,7,12,1,6,1,0,0
20140528-W-Roland_Garros-R64-Serena_Williams-Garbine_Muguruza,1 1,7,1,6,8,3,6,0,0,0,0,0,0
20140528-W-Roland_Garros-R64-Serena_Williams-Garbine_Muguruza,1 2,0,3,8,2,1,1,12,1,6,1,0,0
20140528-W-Roland_Garros-R64-Serena_Williams-Garbine_Muguruza,2 Total,5,15,7,3,15,9,11,6,10,0,0,0
20140528-W-Roland_Garros-R64-Serena_Williams-Garbine_Muguruza,2 1,4,5,7,2,5,7,0,0,0,0,0,0
20140528-W-Roland_Garros-R64-Serena_Williams-Garbine_Muguruza,2 2,1,10,0,1,10,2,11,6,10,0,0,0
20140110-W-Sydney-F-Tsvetana_Pironkova-Angelique_Kerber,1 Total,14,11,11,4,11,17,10,4,8,1,0,0
20140110-W-Sydney-F-Tsvetana_Pironkova-Angelique_Kerber,1 1,11,3,11,4,4,13,0,0,0,0,0,0
20140110-W-Sydney-F-Tsvetana_Pironkova-Angelique_Kerber,1 2,3,8,0,0,7,4,10,4,8,1,0,0
20140110-W-Sydney-F-Tsvetana_Pironkova-Angelique_Kerber,2 Total,14,14,17,26,14,3,15,5,9,3,1,0
20140110-W-Sydney-F-Tsvetana_Pironkova-Angelique_Kerber,2 1,12,6,12,18,7,3,0,0,0,0,0,0
20140110-W-Sydney-F-Tsvetana_Pironkova-Angelique_Kerber,2 2,2,8,5,8,7,0,15,5,9,3,1,0
20130112-W-Beijing-R16-Agnieszka_Radwanska-Polona_Hercog,1 Total,15,15,3,3,17,12,14,7,6,0,0,0
20130112-W-Beijing-R16-Agnieszka_Radwanska-Polona_Hercog,1 1,15,6,3,1,6,9,0,0,0,0,0,0
20130112-W-Beijing-R16-Agnieszka_Radwanska-Polona_Hercog,1 2,0,9,0,2,11,3,14,7,6,0,0,0
20130112-W-Beijing-R16-Agnieszka_Radwanska-Polona_Hercog,2 Total,8,6,11,12,6,6,5,12,3,0,0,0
20130112-W-Beijing-R16-Agnieszka_Radwanska-Polona_Hercog,2 1,7,2,7,9,2,5,0,0,0,0,0,0
20130112-W-Beijing-R16-Agnieszka_Radwanska-Polona_Hercog,2 2,1,4,4,3,4,1,5,12,3,0,0,0
20070907-W-US_Open-SF-Venus_Williams-Justine_Henin,1 Total,15,20,6,1,28,11,13,3,17,4,0,0
20070907-W-US_Open-SF-Venus_Williams-Justine_Henin,1 1,12,7,5,1,13,10,0,0,0,0,0,0
20070907-W-US_Open-SF-Venus_Williams-Justine_Henin,1 2,3,13,1,0,15,1,13,3,17,4,0,0
20070907-W-US_Open-SF-Venus_Williams-Justine_Henin,2 Total,6,18,12,4,19,11,14,4,10,5,0,0
20070907-W-US_Open-SF-Venus_Williams-Justine_Henin,2 1,6,3,8,4,10,10,0,0,0,0,0,0
20070907-W-US_Open-SF-Venus_Williams-Justine_Henin,2 2,0,15,4,0,9,1,14,4,10,5,0,0
20140623-W-Wimbledon-R128-Petra_Kvitova-Andrea_Hlavackova,1 Total,11,4,15,16,5,7,12,5,10,1,0,1
20140623-W-Wimbledon-R128-Petra_Kvitova-Andrea_Hlavackova,1 1,8,1,5,11,1,5,0,0,0,0,0,0
20140623-W-Wimbledon-R128-Petra_Kvitova-Andrea_Hlavackova,1 2,3,3,10,5,4,2,12,5,10,1,0,1
20140623-W-Wimbledon-R128-Petra_Kvitova-Andrea_Hlavackova,2 Total,6,9,13,5,14,7,7,0,7,0,0,0
20140623-W-Wimbledon-R128-Petra_Kvitova-Andrea_Hlavackova,2 1,5,7,11,5,8,6,0,0,0,0,0,0
20140623-W-Wimbledon-R128-Petra_Kvitova-Andrea_Hlavackova,2 2,1,2,2,0,6,1,7,0,7,0,0,0
20140625-W-Wimbledon-R64-Mona_Barthel-Petra_Kvitova,1 Total,6,7,12,9,6,8,7,2,7,0,0,0
20140625-W-Wimbledon-R64-Mona_Barthel-Petra_Kvitova,1 1,6,6,8,6,3,7,0,0,0,0,0,0
20140625-W-Wimbledon-R64-Mona_Barthel-Petra_Kvitova,1 2,0,1,4,3,3,1,7,2,7,0,0,0
20140625-W-Wimbledon-R64-Mona_Barthel-Petra_Kvitova,2 Total,7,2,18,12,6,7,5,4,11,0,0,0
20140625-W-Wimbledon-R64-Mona_Barthel-Petra_Kvitova,2 1,5,0,12,10,4,4,0,0,0,0,0,0
20140625-W-Wimbledon-R64-Mona_Barthel-Petra_Kvitova,2 2,2,2,6,2,2,3,5,4,11,0,0,0
20140627-W-Wimbledon-R32-Venus_Williams-Petra_Kvitova,1 Total,16,22,24,6,23,27,22,7,21,1,0,0
20140627-W-Wimbledon-R32-Venus_Williams-Petra_Kvitova,1 1,9,7,22,6,15,12,0,0,0,0,0,0
20140627-W-Wimbledon-R32-Venus_Williams-Petra_Kvitova,1 2,7,15,2,0,8,15,22,7,21,1,0,0
20140627-W-Wimbledon-R32-Venus_Williams-Petra_Kvitova,2 Total,15,9,31,31,6,12,15,11,6,3,0,0
20140627-W-Wimbledon-R32-Venus_Williams-Petra_Kvitova,2 1,13,4,22,24,2,9,0,0,0,0,0,0
20140627-W-Wimbledon-R32-Venus_Williams-Petra_Kvitova,2 2,2,5,9,7,4,3,15,11,6,3,0,0
20140630-W-Wimbledon-R16-Petra_Kvitova-Shuai_Peng,1 Total,4,5,17,15,1,6,10,9,4,1,0,0
20140630-W-Wimbledon-R16-Petra_Kvitova-Shuai_Peng,1 1,3,3,9,8,0,2,0,0,0,0,0,0
20140630-W-Wimbledon-R16-Petra_Kvitova-Shuai_Peng,1 2,1,2,8,7,1,4,10,9,4,1,0,0
20140630-W-Wimbledon-R16-Petra_Kvitova-Shuai_Peng,2 Total,7,11,8,5,8,10,8,2,5,0,0,0
20140630-W-Wimbledon-R16-Petra_Kvitova-Shuai_Peng,2 1,6,8,7,4,3,7,0,0,0,0,0,0
20140630-W-Wimbledon-R16-Petra_Kvitova-Shuai_Peng,2 2,1,3,1,1,5,3,8,2,5,0,0,0
20140701-W-Wimbledon-QF-Barbora_Zahlavova_Strycova-Petra_Kvitova,1 Total,6,17,16,13,10,16,24,1,12,2,0,0
20140701-W-Wimbledon-QF-Barbora_Zahlavova_Strycova-Petra_Kvitova,1 1,3,5,12,10,4,11,0,0,0,0,0,0
20140701-W-Wimbledon-QF-Barbora_Zahlavova_Strycova-Petra_Kvitova,1 2,3,12,4,3,6,5,24,1,12,2,0,0
20140701-W-Wimbledon-QF-Barbora_Zahlavova_Strycova-Petra_Kvitova,2 Total,9,12,8,4,6,17,10,3,6,0,0,0
20140701-W-Wimbledon-QF-Barbora_Zahlavova_Strycova-Petra_Kvitova,2 1,8,5,7,4,1,13,0,0,0,0,0,0
20140701-W-Wimbledon-QF-Barbora_Zahlavova_Strycova-Petra_Kvitova,2 2,1,7,1,0,5,4,10,3,6,0,0,0
20140705-W-Wimbledon-F-Eugenie_Bouchard-Petra_Kvitova,1 Total,11,11,7,11,6,11,6,3,10,4,0,0
20140705-W-Wimbledon-F-Eugenie_Bouchard-Petra_Kvitova,1 1,8,4,6,7,5,6,0,0,0,0,0,0
20140705-W-Wimbledon-F-Eugenie_Bouchard-Petra_Kvitova,1 2,3,7,1,4,1,5,6,3,10,4,0,0
20140705-W-Wimbledon-F-Eugenie_Bouchard-Petra_Kvitova,2 Total,8,3,11,4,4,11,8,5,3,0,0,0
20140705-W-Wimbledon-F-Eugenie_Bouchard-Petra_Kvitova,2 1,6,1,10,3,0,8,0,0,0,0,0,0
20140705-W-Wimbledon-F-Eugenie_Bouchard-Petra_Kvitova,2 2,2,2,1,1,4,3,8,5,3,0,0,0
20140703-W-Wimbledon-SF-Lucie_Safarova-Petra_Kvitova,1 Total,4,12,15,10,5,12,11,4,11,2,0,0
20140703-W-Wimbledon-SF-Lucie_Safarova-Petra_Kvitova,1 1,3,1,11,7,0,10,0,0,0,0,0,0
20140703-W-Wimbledon-SF-Lucie_Safarova-Petra_Kvitova,1 2,1,11,4,3,5,2,11,4,11,2,0,0
20140703-W-Wimbledon-SF-Lucie_Safarova-Petra_Kvitova,2 Total,11,12,14,12,11,11,12,12,6,0,0,0
20140703-W-Wimbledon-SF-Lucie_Safarova-Petra_Kvitova,2 1,8,4,11,12,2,7,0,0,0,0,0,0
