match_id,player,row,pts,pts_won,returnable,returnable_won,in_play,in_play_won,winners,total_shots
20140120-W-Australian_Open-R16-Jelena_Jankovic-Simona_Halep,1,7,9,2,9,2,9,2,0,47
20140120-W-Australian_Open-R16-Jelena_Jankovic-Simona_Halep,1,89,41,20,41,20,41,20,0,289
20140120-W-Australian_Open-R16-Jelena_Jankovic-Simona_Halep,1,9,17,8,17,8,17,8,0,129
20140120-W-Australian_Open-R16-Jelena_Jankovic-Simona_Halep,1,fh,40,14,36,14,35,14,0,246
20140120-W-Australian_Open-R16-Jelena_Jankovic-Simona_Halep,1,bh,19,8,15,8,15,8,0,99
20140120-W-Australian_Open-R16-Jelena_Jankovic-Simona_Halep,1,gs,56,22,49,22,48,22,0,330
20140120-W-Australian_Open-R16-Jelena_Jankovic-Simona_Halep,1,sl,3,0,2,0,2,0,0,15
20140120-W-Australian_Open-R16-Jelena_Jankovic-Simona_Halep,1,D,33,13,25,13,25,13,0,188
20140120-W-Australian_Open-R16-Jelena_Jankovic-Simona_Halep,1,A,29,9,26,9,25,9,0,160
20140120-W-Australian_Open-R16-Jelena_Jankovic-Simona_Halep,1,4,17,5,10,5,10,5,0,70
20140120-W-Australian_Open-R16-Jelena_Jankovic-Simona_Halep,1,5,22,12,21,12,21,12,0,160
20140120-W-Australian_Open-R16-Jelena_Jankovic-Simona_Halep,1,6,22,5,19,5,18,5,0,115
20140120-W-Australian_Open-R16-Jelena_Jankovic-Simona_Halep,1,4D,11,3,7,3,7,3,0,48
20140120-W-Australian_Open-R16-Jelena_Jankovic-Simona_Halep,1,4A,6,2,3,2,3,2,0,22
20140120-W-Australian_Open-R16-Jelena_Jankovic-Simona_Halep,1,5D,13,7,12,7,12,7,0,104
20140120-W-Australian_Open-R16-Jelena_Jankovic-Simona_Halep,1,5A,9,5,9,5,9,5,0,56
20140120-W-Australian_Open-R16-Jelena_Jankovic-Simona_Halep,1,6D,9,3,6,3,6,3,0,36
20140120-W-Australian_Open-R16-Jelena_Jankovic-Simona_Halep,1,6A,13,2,13,2,12,2,0,79
20140120-W-Australian_Open-R16-Jelena_Jankovic-Simona_Halep,2,Total,82,40,67,38,67,38,1,526
20140120-W-Australian_Open-R16-Jelena_Jankovic-Simona_Halep,2,v1st,53,22,42,22,42,22,1,333
20140120-W-Australian_Open-R16-Jelena_Jankovic-Simona_Halep,2,v2nd,27,16,25,16,25,16,0,191
20140120-W-Australian_Open-R16-Jelena_Jankovic-Simona_Halep,2,7,26,13,26,13,26,13,0,171
20140120-W-Australian_Open-R16-Jelena_Jankovic-Simona_Halep,2,89,41,25,41,25,41,25,1,340
20140120-W-Australian_Open-R16-Jelena_Jankovic-Simona_Halep,2,9,14,7,14,7,14,7,1,111
20140120-W-Australian_Open-R16-Jelena_Jankovic-Simona_Halep,2,fh,49,26,43,26,43,26,1,371
20140120-W-Australian_Open-R16-Jelena_Jankovic-Simona_Halep,2,bh,28,12,24,12,24,12,0,150
20140120-W-Australian_Open-R16-Jelena_Jankovic-Simona_Halep,2,gs,74,38,65,38,65,38,1,514
20140120-W-Australian_Open-R16-Jelena_Jankovic-Simona_Halep,2,sl,3,0,2,0,2,0,0,7
20140120-W-Australian_Open-R16-Jelena_Jankovic-Simona_Halep,2,D,42,18,33,18,33,18,1,250
20140120-W-Australian_Open-R16-Jelena_Jankovic-Simona_Halep,2,A,38,20,34,20,34,20,0,274
20140120-W-Australian_Open-R16-Jelena_Jankovic-Simona_Halep,2,4,22,9,18,9,18,9,0,121
20140120-W-Australian_Open-R16-Jelena_Jankovic-Simona_Halep,2,5,34,18,29,18,29,18,1,266
20140120-W-Australian_Open-R16-Jelena_Jankovic-Simona_Halep,2,6,24,11,20,11,20,11,0,137
20140120-W-Australian_Open-R16-Jelena_Jankovic-Simona_Halep,2,4D,14,6,11,6,11,6,0,78
20140120-W-Australian_Open-R16-Jelena_Jankovic-Simona_Halep,2,4A,8,3,7,3,7,3,0,43
20140120-W-Australian_Open-R16-Jelena_Jankovic-Simona_Halep,2,5D,15,8,13,8,13,8,1,123
20140120-W-Australian_Open-R16-Jelena_Jankovic-Simona_Halep,2,5A,19,10,16,10,16,10,0,143
20140120-W-Australian_Open-R16-Jelena_Jankovic-Simona_Halep,2,6D,13,4,9,4,9,4,0,49
20140120-W-Australian_Open-R16-Jelena_Jankovic-Simona_Halep,2,6A,11,7,11,7,11,7,0,88
20140123-W-Australian_Open-SF-Eugenie_Bouchard-Na_Li,1,Total,69,31,53,26,50,26,1,253
20140123-W-Australian_Open-SF-Eugenie_Bouchard-Na_Li,1,v1st,42,15,32,15,32,15,1,157
20140123-W-Australian_Open-SF-Eugenie_Bouchard-Na_Li,1,v2nd,22,11,21,11,18,11,0,91
20140123-W-Australian_Open-SF-Eugenie_Bouchard-Na_Li,1,7,11,5,11,5,11,5,0,38
20140123-W-Australian_Open-SF-Eugenie_Bouchard-Na_Li,1,89,37,21,37,21,37,21,1,190
20140123-W-Australian_Open-SF-Eugenie_Bouchard-Na_Li,1,9,18,13,18,13,18,13,0,91
20140123-W-Australian_Open-SF-Eugenie_Bouchard-Na_Li,1,fh,29,15,25,15,25,15,1,116
20140123-W-Australian_Open-SF-Eugenie_Bouchard-Na_Li,1,bh,29,11,26,11,23,11,0,122
20140123-W-Australian_Open-SF-Eugenie_Bouchard-Na_Li,1,gs,57,26,51,26,48,26,1,237
20140123-W-Australian_Open-SF-Eugenie_Bouchard-Na_Li,1,sl,1,0,0,0,0,0,0,1
20140123-W-Australian_Open-SF-Eugenie_Bouchard-Na_Li,1,D,34,8,26,8,24,8,0,110
20140123-W-Australian_Open-SF-Eugenie_Bouchard-Na_Li,1,A,30,18,27,18,26,18,1,138
20140123-W-Australian_Open-SF-Eugenie_Bouchard-Na_Li,1,4,20,8,14,8,14,8,0,70
20140123-W-Australian_Open-SF-Eugenie_Bouchard-Na_Li,1,5,22,10,20,10,17,10,1,78
20140123-W-Australian_Open-SF-Eugenie_Bouchard-Na_Li,1,6,21,8,18,8,18,8,0,97
20140123-W-Australian_Open-SF-Eugenie_Bouchard-Na_Li,1,4D,12,4,7,4,7,4,0,24
20140123-W-Australian_Open-SF-Eugenie_Bouchard-Na_Li,1,4A,8,4,7,4,7,4,0,46
20140123-W-Australian_Open-SF-Eugenie_Bouchard-Na_Li,1,5D,15,4,13,4,11,4,0,57
20140123-W-Australian_Open-SF-Eugenie_Bouchard-Na_Li,1,5A,7,6,7,6,6,6,1,21
20140123-W-Australian_Open-SF-Eugenie_Bouchard-Na_Li,1,6D,6,0,5,0,5,0,0,26
20140123-W-Australian_Open-SF-Eugenie_Bouchard-Na_Li,1,6A,15,8,13,8,13,8,0,71
20140123-W-Australian_Open-SF-Eugenie_Bouchard-Na_Li,2,Total,51,33,40,31,39,31,3,194
20140123-W-Australian_Open-SF-Eugenie_Bouchard-Na_Li,2,v1st,24,11,17,11,17,11,0,99
20140123-W-Australian_Open-SF-Eugenie_Bouchard-Na_Li,2,v2nd,25,20,23,20,22,20,3,93
20140123-W-Australian_Open-SF-Eugenie_Bouchard-Na_Li,2,7,2,2,2,2,2,2,0,4
20140123-W-Australian_Open-SF-Eugenie_Bouchard-Na_Li,2,89,36,28,36,28,36,28,3,160
20140123-W-Australian_Open-SF-Eugenie_Bouchard-Na_Li,2,9,15,14,15,14,15,14,1,69
20140123-W-Australian_Open-SF-Eugenie_Bouchard-Na_Li,2,fh,23,14,19,14,19,14,0,87
20140123-W-Australian_Open-SF-Eugenie_Bouchard-Na_Li,2,bh,23,16,20,16,19,16,3,85
20140123-W-Australian_Open-SF-Eugenie_Bouchard-Na_Li,2,gs,45,29,38,29,37,29,3,166
20140123-W-Australian_Open-SF-Eugenie_Bouchard-Na_Li,2,sl,1,1,1,1,1,1,0,6
20140123-W-Australian_Open-SF-Eugenie_Bouchard-Na_Li,2,D,25,15,19,15,18,15,1,98
20140123-W-Australian_Open-SF-Eugenie_Bouchard-Na_Li,2,A,24,16,21,16,21,16,2,94
20140123-W-Australian_Open-SF-Eugenie_Bouchard-Na_Li,2,4,21,15,17,15,17,15,2,74
20140123-W-Australian_Open-SF-Eugenie_Bouchard-Na_Li,2,5,18,11,15,11,14,11,0,61
20140123-W-Australian_Open-SF-Eugenie_Bouchard-Na_Li,2,6,9,4,7,4,7,4,1,39
20140123-W-Australian_Open-SF-Eugenie_Bouchard-Na_Li,2,4D,11,7,8,7,8,7,0,34
20140123-W-Australian_Open-SF-Eugenie_Bouchard-Na_Li,2,4A,10,8,9,8,9,8,2,40
20140123-W-Australian_Open-SF-Eugenie_Bouchard-Na_Li,2,5D,7,4,6,4,5,4,0,25
20140123-W-Australian_Open-SF-Eugenie_Bouchard-Na_Li,2,5A,11,7,9,7,9,7,0,36
20140123-W-Australian_Open-SF-Eugenie_Bouchard-Na_Li,2,6D,6,3,4,3,4,3,1,21
20140123-W-Australian_Open-SF-Eugenie_Bouchard-Na_Li,2,6A,3,1,3,1,3,1,0,18
20140118-W-Australian_Open-R32-Maria_Sharapova-Alize_Cornet,1,Total,74,41,58,36,55,36,2,326
20140118-W-Australian_Open-R32-Maria_Sharapova-Alize_Cornet,1,v1st,48,24,38,24,38,24,2,236
20140118-W-Australian_Open-R32-Maria_Sharapova-Alize_Cornet,1,v2nd,21,12,20,12,17,12,0,85
20140118-W-Australian_Open-R32-Maria_Sharapova-Alize_Cornet,1,7,12,6,12,6,12,6,0,62
20140118-W-Australian_Open-R32-Maria_Sharapova-Alize_Cornet,1,89,41,29,41,29,41,29,2,230
20140118-W-Australian_Open-R32-Maria_Sharapova-Alize_Cornet,1,9,27,21,27,21,27,21,2,160
20140118-W-Australian_Open-R32-Maria_Sharapova-Alize_Cornet,1,fh,22,13,19,13,19,13,2,95
20140118-W-Australian_Open-R32-Maria_Sharapova-Alize_Cornet,1,bh,45,23,39,23,36,23,0,224
20140118-W-Australian_Open-R32-Maria_Sharapova-Alize_Cornet,1,gs,65,36,56,36,53,36,2,305
20140118-W-Australian_Open-R32-Maria_Sharapova-Alize_Cornet,1,sl,2,0,2,0,2,0,0,14
20140118-W-Australian_Open-R32-Maria_Sharapova-Alize_Cornet,1,D,35,17,28,17,26,17,2,144
20140118-W-Australian_Open-R32-Maria_Sharapova-Alize_Cornet,1,A,34,19,30,19,29,19,0,177
20140118-W-Australian_Open-R32-Maria_Sharapova-Alize_Cornet,1,4,20,12,17,12,17,12,2,82
20140118-W-Australian_Open-R32-Maria_Sharapova-Alize_Cornet,1,5,21,10,18,10,17,10,0,95
20140118-W-Australian_Open-R32-Maria_Sharapova-Alize_Cornet,1,6,28,14,23,14,21,14,0,144
20140118-W-Australian_Open-R32-Maria_Sharapova-Alize_Cornet,1,4D,9,5,8,5,8,5,2,28
20140118-W-Australian_Open-R32-Maria_Sharapova-Alize_Cornet,1,4A,11,7,9,7,9,7,0,54
20140118-W-Australian_Open-R32-Maria_Sharapova-Alize_Cornet,1,5D,8,3,5,3,5,3,0,23
20140118-W-Australian_Open-R32-Maria_Sharapova-Alize_Cornet,1,5A,13,7,13,7,12,7,0,72
20140118-W-Australian_Open-R32-Maria_Sharapova-Alize_Cornet,1,6D,18,9,15,9,13,9,0,93
20140118-W-Australian_Open-R32-Maria_Sharapova-Alize_Cornet,1,6A,10,5,8,5,8,5,0,51
20140118-W-Australian_Open-R32-Maria_Sharapova-Alize_Cornet,2,Total,66,27,47,19,44,19,0,307
20140118-W-Australian_Open-R32-Maria_Sharapova-Alize_Cornet,2,v1st,32,10,24,10,24,10,0,156
20140118-W-Australian_Open-R32-Maria_Sharapova-Alize_Cornet,2,v2nd,25,9,23,9,20,9,0,142
20140118-W-Australian_Open-R32-Maria_Sharapova-Alize_Cornet,2,7,11,5,11,5,11,5,0,82
20140118-W-Australian_Open-R32-Maria_Sharapova-Alize_Cornet,2,89,32,14,32,14,32,14,0,198
20140118-W-Australian_Open-R32-Maria_Sharapova-Alize_Cornet,2,9,10,6,10,6,10,6,0,64
20140118-W-Australian_Open-R32-Maria_Sharapova-Alize_Cornet,2,fh,20,7,17,7,17,7,0,117
20140118-W-Australian_Open-R32-Maria_Sharapova-Alize_Cornet,2,bh,35,12,30,12,27,12,0,179
20140118-W-Australian_Open-R32-Maria_Sharapova-Alize_Cornet,2,gs,51,19,43,19,40,19,0,270
20140118-W-Australian_Open-R32-Maria_Sharapova-Alize_Cornet,2,sl,4,0,4,0,4,0,0,26
20140118-W-Australian_Open-R32-Maria_Sharapova-Alize_Cornet,2,D,30,12,25,12,24,12,0,158
20140118-W-Australian_Open-R32-Maria_Sharapova-Alize_Cornet,2,A,27,7,22,7,20,7,0,140
20140118-W-Australian_Open-R32-Maria_Sharapova-Alize_Cornet,2,4,21,5,16,5,15,5,0,104
20140118-W-Australian_Open-R32-Maria_Sharapova-Alize_Cornet,2,5,15,6,14,6,12,6,0,95
20140118-W-Australian_Open-R32-Maria_Sharapova-Alize_Cornet,2,6,21,8,17,8,17,8,0,99
20140118-W-Australian_Open-R32-Maria_Sharapova-Alize_Cornet,2,4D,10,2,7,2,6,2,0,44
20140118-W-Australian_Open-R32-Maria_Sharapova-Alize_Cornet,2,4A,11,3,9,3,9,3,0,60
20140118-W-Australian_Open-R32-Maria_Sharapova-Alize_Cornet,2,5D,7,4,7,4,7,4,0,53
20140118-W-Australian_Open-R32-Maria_Sharapova-Alize_Cornet,2,5A,8,2,7,2,5,2,0,42
20140118-W-Australian_Open-R32-Maria_Sharapova-Alize_Cornet,2,6D,13,6,11,6,11,6,0,61
20140118-W-Australian_Open-R32-Maria_Sharapova-Alize_Cornet,2,6A,8,2,6,2,6,2,0,38
20140115-W-Australian_Open-R64-Sabine_Lisicki-Monica_Niculescu,1,Total,83,39,70,33,64,33,6,376
20140115-W-Australian_Open-R64-Sabine_Lisicki-Monica_Niculescu,1,v1st,55,20,49,20,47,20,3,287
20140115-W-Australian_Open-R64-Sabine_Lisicki-Monica_Niculescu,1,v2nd,22,13,21,13,17,13,3,83
20140115-W-Australian_Open-R64-Sabine_Lisicki-Monica_Niculescu,1,7,9,4,9,4,9,4,1,35
20140115-W-Australian_Open-R64-Sabine_Lisicki-Monica_Niculescu,1,89,55,29,55,29,55,29,5,322
20140115-W-Australian_Open-R64-Sabine_Lisicki-Monica_Niculescu,1,9,21,17,21,17,21,17,5,108
20140115-W-Australian_Open-R64-Sabine_Lisicki-Monica_Niculescu,1,fh,62,25,57,25,51,25,6,287
20140115-W-Australian_Open-R64-Sabine_Lisicki-Monica_Niculescu,1,bh,15,8,13,8,13,8,0,83
20140115-W-Australian_Open-R64-Sabine_Lisicki-Monica_Niculescu,1,gs,76,33,70,33,64,33,6,369
20140115-W-Australian_Open-R64-Sabine_Lisicki-Monica_Niculescu,1,sl,1,0,0,0,0,0,0,1
20140115-W-Australian_Open-R64-Sabine_Lisicki-Monica_Niculescu,1,D,41,12,36,12,33,12,1,181
20140115-W-Australian_Open-R64-Sabine_Lisicki-Monica_Niculescu,1,A,36,21,34,21,31,21,5,189
20140115-W-Australian_Open-R64-Sabine_Lisicki-Monica_Niculescu,1,4,8,2,6,2,6,2,1,36
20140115-W-Australian_Open-R64-Sabine_Lisicki-Monica_Niculescu,1,5,45,19,42,19,39,19,2,234
20140115-W-Australian_Open-R64-Sabine_Lisicki-Monica_Niculescu,1,6,24,12,22,12,19,12,3,100
20140115-W-Australian_Open-R64-Sabine_Lisicki-Monica_Niculescu,1,4D,7,1,5,1,5,1,1,20
20140115-W-Australian_Open-R64-Sabine_Lisicki-Monica_Niculescu,1,4A,1,1,1,1,1,1,0,16
20140115-W-Australian_Open-R64-Sabine_Lisicki-Monica_Niculescu,1,5D,33,11,31,11,28,11,0,160
20140115-W-Australian_Open-R64-Sabine_Lisicki-Monica_Niculescu,1,5A,12,8,11,8,11,8,2,74
20140115-W-Australian_Open-R64-Sabine_Lisicki-Monica_Niculescu,1,6D,1,0,0,0,0,0,0,1
20140115-W-Australian_Open-R64-Sabine_Lisicki-Monica_Niculescu,1,6A,23,12,22,12,19,12,3,99
20140115-W-Australian_Open-R64-Sabine_Lisicki-Monica_Niculescu,2,Total,79,42,56,36,56,36,0,317
20140115-W-Australian_Open-R64-Sabine_Lisicki-Monica_Niculescu,2,v1st,42,19,27,19,27,19,0,143
20140115-W-Australian_Open-R64-Sabine_Lisicki-Monica_Niculescu,2,v2nd,31,17,29,17,29,17,0,168
20140115-W-Australian_Open-R64-Sabine_Lisicki-Monica_Niculescu,2,7,9,6,9,6,9,6,0,37
20140115-W-Australian_Open-R64-Sabine_Lisicki-Monica_Niculescu,2,89,45,29,45,29,45,29,0,250
20140115-W-Australian_Open-R64-Sabine_Lisicki-Monica_Niculescu,2,9,18,12,18,12,18,12,0,110
20140115-W-Australian_Open-R64-Sabine_Lisicki-Monica_Niculescu,2,fh,26,16,25,16,25,16,0,122
20140115-W-Australian_Open-R64-Sabine_Lisicki-Monica_Niculescu,2,bh,35,20,31,20,31,20,0,177
20140115-W-Australian_Open-R64-Sabine_Lisicki-Monica_Niculescu,2,gs,30,20,29,20,29,20,0,168
20140115-W-Australian_Open-R64-Sabine_Lisicki-Monica_Niculescu,2,sl,31,16,27,16,27,16,0,131
20140115-W-Australian_Open-R64-Sabine_Lisicki-Monica_Niculescu,2,D,36,13,25,13,25,13,0,133
20140115-W-Australian_Open-R64-Sabine_Lisicki-Monica_Niculescu,2,A,37,23,31,23,31,23,0,178
20140115-W-Australian_Open-R64-Sabine_Lisicki-Monica_Niculescu,2,4,19,7,14,7,14,7,0,60
20140115-W-Australian_Open-R64-Sabine_Lisicki-Monica_Niculescu,2,5,34,20,31,20,31,20,0,194
20140115-W-Australian_Open-R64-Sabine_Lisicki-Monica_Niculescu,2,6,20,9,11,9,11,9,0,57
20140115-W-Australian_Open-R64-Sabine_Lisicki-Monica_Niculescu,2,4D,15,6,11,6,11,6,0,51
20140115-W-Australian_Open-R64-Sabine_Lisicki-Monica_Niculescu,2,4A,4,1,3,1,3,1,0,9
20140115-W-Australian_Open-R64-Sabine_Lisicki-Monica_Niculescu,2,5D,12,6,11,6,11,6,0,66
20140115-W-Australian_Open-R64-Sabine_Lisicki-Monica_Niculescu,2,5A,22,14,20,14,20,14,0,128
20140115-W-Australian_Open-R64-Sabine_Lisicki-Monica_Niculescu,2,6D,9,1,3,1,3,1,0,16
20140115-W-Australian_Open-R64-Sabine_Lisicki-Monica_Niculescu,2,6A,11,8,8,8,8,8,0,41
20140117-W-Australian_Open-R32-Serena_Williams-Daniela_Hantuchova,1,Total,52,25,38,23,31,23,2,141
20140117-W-Australian_Open-R32-Serena_Williams-Daniela_Hantuchova,1,v1st,28,13,19,13,18,13,0,81
20140117-W-Australian_Open-R32-Serena_Williams-Daniela_Hantuchova,1,v2nd,22,10,19,10,13,10,2,58
20140117-W-Australian_Open-R32-Serena_Williams-Daniela_Hantuchova,1,7,3,2,3,2,3,2,0,13
20140117-W-Australian_Open-R32-Serena_Williams-Daniela_Hantuchova,1,89,27,21,27,21,27,21,2,104
20140117-W-Australian_Open-R32-Serena_Williams-Daniela_Hantuchova,1,9,20,15,20,15,20,15,0,83
20140117-W-Australian_Open-R32-Serena_Williams-Daniela_Hantuchova,1,fh,17,9,14,9,12,9,1,44
20140117-W-Australian_Open-R32-Serena_Williams-Daniela_Hantuchova,1,bh,31,14,24,14,19,14,1,93
20140117-W-Australian_Open-R32-Serena_Williams-Daniela_Hantuchova,1,gs,46,23,38,23,31,23,2,135
20140117-W-Australian_Open-R32-Serena_Williams-Daniela_Hantuchova,1,sl,2,0,0,0,0,0,0,2
20140117-W-Australian_Open-R32-Serena_Williams-Daniela_Hantuchova,1,D,27,14,20,14,18,14,1,73
20140117-W-Australian_Open-R32-Serena_Williams-Daniela_Hantuchova,1,A,23,9,18,9,13,9,1,66
20140117-W-Australian_Open-R32-Serena_Williams-Daniela_Hantuchova,1,4,10,3,8,3,5,3,0,21
20140117-W-Australian_Open-R32-Serena_Williams-Daniela_Hantuchova,1,5,27,14,22,14,19,14,1,87
20140117-W-Australian_Open-R32-Serena_Williams-Daniela_Hantuchova,1,6,13,6,8,6,7,6,1,31
20140117-W-Australian_Open-R32-Serena_Williams-Daniela_Hantuchova,1,4D,1,1,1,1,1,1,0,2
20140117-W-Australian_Open-R32-Serena_Williams-Daniela_Hantuchova,1,4A,9,2,7,2,4,2,0,19
20140117-W-Australian_Open-R32-Serena_Williams-Daniela_Hantuchova,1,5D,15,8,12,8,11,8,0,43
20140117-W-Australian_Open-R32-Serena_Williams-Daniela_Hantuchova,1,5A,12,6,10,6,8,6,1,44
20140117-W-Australian_Open-R32-Serena_Williams-Daniela_Hantuchova,1,6D,11,5,7,5,6,5,1,28
20140117-W-Australian_Open-R32-Serena_Williams-Daniela_Hantuchova,1,6A,2,1,1,1,1,1,0,3
20140117-W-Australian_Open-R32-Serena_Williams-Daniela_Hantuchova,2,Total,56,21,37,19,35,19,2,145
20140117-W-Australian_Open-R32-Serena_Williams-Daniela_Hantuchova,2,v1st,27,7,13,7,13,7,1,58
20140117-W-Australian_Open-R32-Serena_Williams-Daniela_Hantuchova,2,v2nd,27,12,24,12,22,12,1,85
20140117-W-Australian_Open-R32-Serena_Williams-Daniela_Hantuchova,2,7,13,8,13,8,13,8,1,49
20140117-W-Australian_Open-R32-Serena_Williams-Daniela_Hantuchova,2,89,20,9,20,9,20,9,1,67
20140117-W-Australian_Open-R32-Serena_Williams-Daniela_Hantuchova,2,9,9,6,9,6,9,6,1,27
20140117-W-Australian_Open-R32-Serena_Williams-Daniela_Hantuchova,2,fh,19,9,16,9,14,9,2,54
20140117-W-Australian_Open-R32-Serena_Williams-Daniela_Hantuchova,2,bh,22,9,20,9,20,9,0,75
20140117-W-Australian_Open-R32-Serena_Williams-Daniela_Hantuchova,2,gs,30,14,27,14,25,14,2,98
20140117-W-Australian_Open-R32-Serena_Williams-Daniela_Hantuchova,2,sl,11,4,9,4,9,4,0,31
20140117-W-Australian_Open-R32-Serena_Williams-Daniela_Hantuchova,2,D,27,12,21,12,20,12,1,75
20140117-W-Australian_Open-R32-Serena_Williams-Daniela_Hantuchova,2,A,27,7,16,7,15,7,1,68
20140117-W-Australian_Open-R32-Serena_Williams-Daniela_Hantuchova,2,4,14,4,9,4,9,4,1,36
20140117-W-Australian_Open-R32-Serena_Williams-Daniela_Hantuchova,2,5,15,6,14,6,12,6,0,47
20140117-W-Australian_Open-R32-Serena_Williams-Daniela_Hantuchova,2,6,24,8,13,8,13,8,1,54
20140117-W-Australian_Open-R32-Serena_Williams-Daniela_Hantuchova,2,4D,4,2,3,2,3,2,1,10
20140117-W-Australian_Open-R32-Serena_Williams-Daniela_Hantuchova,2,4A,10,2,6,2,6,2,0,26
20140117-W-Australian_Open-R32-Serena_Williams-Daniela_Hantuchova,2,5D,9,4,8,4,7,4,0,25
20140117-W-Australian_Open-R32-Serena_Williams-Daniela_Hantuchova,2,5A,6,2,6,2,5,2,0,22
20140117-W-Australian_Open-R32-Serena_Williams-Daniela_Hantuchova,2,6D,13,5,9,5,9,5,0,34
20140117-W-Australian_Open-R32-Serena_Williams-Daniela_Hantuchova,2,6A,11,3,4,3,4,3,1,20
20140118-W-Australian_Open-R32-Elina_Svitolina-Sloane_Stephens,1,Total,64,23,48,23,48,23,3,237
20140118-W-Australian_Open-R32-Elina_Svitolina-Sloane_Stephens,1,v1st,44,13,32,13,32,13,1,143
20140118-W-Australian_Open-R32-Elina_Svitolina-Sloane_Stephens,1,v2nd,20,10,16,10,16,10,2,94
20140118-W-Australian_Open-R32-Elina_Svitolina-Sloane_Stephens,1,7,9,3,9,3,9,3,0,38
20140118-W-Australian_Open-R32-Elina_Svitolina-Sloane_Stephens,1,89,38,20,38,20,38,20,3,178
20140118-W-Australian_Open-R32-Elina_Svitolina-Sloane_Stephens,1,9,16,10,16,10,16,10,1,62
20140118-W-Australian_Open-R32-Elina_Svitolina-Sloane_Stephens,1,fh,37,10,26,10,26,10,1,117
20140118-W-Australian_Open-R32-Elina_Svitolina-Sloane_Stephens,1,bh,23,13,21,13,21,13,2,112
20140118-W-Australian_Open-R32-Elina_Svitolina-Sloane_Stephens,1,gs,57,23,45,23,45,23,3,218
20140118-W-Australian_Open-R32-Elina_Svitolina-Sloane_Stephens,1,sl,3,0,2,0,2,0,0,11
20140118-W-Australian_Open-R32-Elina_Svitolina-Sloane_Stephens,1,D,35,11,26,11,26,11,2,126
20140118-W-Australian_Open-R32-Elina_Svitolina-Sloane_Stephens,1,A,29,12,22,12,22,12,1,111
20140118-W-Australian_Open-R32-Elina_Svitolina-Sloane_Stephens,1,4,12,4,9,4,9,4,0,40
20140118-W-Australian_Open-R32-Elina_Svitolina-Sloane_Stephens,1,5,38,16,30,16,30,16,3,154
20140118-W-Australian_Open-R32-Elina_Svitolina-Sloane_Stephens,1,6,13,3,8,3,8,3,0,38
20140118-W-Australian_Open-R32-Elina_Svitolina-Sloane_Stephens,1,4D,10,2,7,2,7,2,0,34
20140118-W-Australian_Open-R32-Elina_Svitolina-Sloane_Stephens,1,4A,2,2,2,2,2,2,0,6
20140118-W-Australian_Open-R32-Elina_Svitolina-Sloane_Stephens,1,5D,24,9,18,9,18,9,2,87
20140118-W-Australian_Open-R32-Elina_Svitolina-Sloane_Stephens,1,5A,14,7,12,7,12,7,1,67
20140118-W-Australian_Open-R32-Elina_Svitolina-Sloane_Stephens,1,6A,13,3,8,3,8,3,0,38
20140118-W-Australian_Open-R32-Elina_Svitolina-Sloane_Stephens,2,Total,65,27,49,23,46,23,1,276
20140118-W-Australian_Open-R32-Elina_Svitolina-Sloane_Stephens,2,v1st,38,14,30,14,29,14,0,178
20140118-W-Australian_Open-R32-Elina_Svitolina-Sloane_Stephens,2,v2nd,23,9,19,9,17,9,1,94
20140118-W-Australian_Open-R32-Elina_Svitolina-Sloane_Stephens,2,7,9,2,9,2,9,2,0,71
20140118-W-Australian_Open-R32-Elina_Svitolina-Sloane_Stephens,2,89,36,21,36,21,36,21,1,183
20140118-W-Australian_Open-R32-Elina_Svitolina-Sloane_Stephens,2,9,15,11,15,11,15,11,0,76
20140118-W-Australian_Open-R32-Elina_Svitolina-Sloane_Stephens,2,fh,36,15,29,15,27,15,1,165
20140118-W-Australian_Open-R32-Elina_Svitolina-Sloane_Stephens,2,bh,25,8,20,8,19,8,0,107
20140118-W-Australian_Open-R32-Elina_Svitolina-Sloane_Stephens,2,gs,51,18,40,18,37,18,1,229
20140118-W-Australian_Open-R32-Elina_Svitolina-Sloane_Stephens,2,sl,10,5,9,5,9,5,0,43
20140118-W-Australian_Open-R32-Elina_Svitolina-Sloane_Stephens,2,D,32,14,24,14,22,14,0,132
20140118-W-Australian_Open-R32-Elina_Svitolina-Sloane_Stephens,2,A,29,9,25,9,24,9,1,140
20140118-W-Australian_Open-R32-Elina_Svitolina-Sloane_Stephens,2,4,18,8,13,8,12,8,0,62
20140118-W-Australian_Open-R32-Elina_Svitolina-Sloane_Stephens,2,5,36,12,30,12,28,12,1,174
20140118-W-Australian_Open-R32-Elina_Svitolina-Sloane_Stephens,2,6,7,3,6,3,6,3,0,36
20140118-W-Australian_Open-R32-Elina_Svitolina-Sloane_Stephens,2,4D,12,5,8,5,7,5,0,43
20140118-W-Australian_Open-R32-Elina_Svitolina-Sloane_Stephens,2,4A,6,3,5,3,5,3,0,19
20140118-W-Australian_Open-R32-Elina_Svitolina-Sloane_Stephens,2,5D,18,8,15,8,14,8,0,86
20140118-W-Australian_Open-R32-Elina_Svitolina-Sloane_Stephens,2,5A,18,4,15,4,14,4,1,88
20140118-W-Australian_Open-R32-Elina_Svitolina-Sloane_Stephens,2,6D,2,1,1,1,1,1,0,3
20140118-W-Australian_Open-R32-Elina_Svitolina-Sloane_Stephens,2,6A,5,2,5,2,5,2,0,33
