20141022-M-Basel-R32-Ernests_Gulbis-Borna_Coric,0.106382979,0.042553191,0.177304965,0.304964539,0.397163121,0.29787234,0.294736842,0.526315789,0.178947368,,FALSE
20140308-M-Indian_Wells_Masters-R64-Radek_Stepanek-Rafael_Nadal,0.076502732,0.071038251,0.174863388,0.295081967,0.327868852,0.37704918,0.322580645,0.379032258,0.298387097,,FALSE
20130720-M-Hamburg-SF-Federico_Delbonis-Roger_Federer,0.04519774,0.02259887,0.18079096,0.333333333,0.338983051,0.327683616,0.383458647,0.421052632,0.195488722,,FALSE
20140810-M-Canada_Masters-F-Jo_Wilfried_Tsonga-Roger_Federer,0.105882353,0.035294118,0.247058824,0.264705882,0.294117647,0.441176471,0.259615385,0.423076923,0.317307692,,FALSE
20150328-M-Miami_Masters-R64-Tim_Smyczek-Jo_Wilfried_Tsonga,0.060240964,0.036144578,0.204819277,0.259036145,0.385542169,0.355421687,0.284482759,0.5,0.215517241,,FALSE
20130327-M-Miami_Masters-R16-Novak_Djokovic-Tommy_Haas,0.018018018,0.009009009,0.18018018,0.18018018,0.495495495,0.324324324,0.204545455,0.613636364,0.181818182,,FALSE
20151024-M-Vienna-SF-Steve_Johnson-Ernests_Gulbis,0.139705882,0.044117647,0.161764706,0.360294118,0.308823529,0.330882353,0.337078652,0.404494382,0.258426966,,FALSE
20131230-M-Brisbane-R32-Grigor_Dimitrov-Robin_Haase,0.101010101,0.02020202,0.212121212,0.373737374,0.292929293,0.333333333,0.409090909,0.409090909,0.181818182,,FALSE
20150822-M-Cincinnati-QF-Roger_Federer-Feliciano_Lopez,0.157407407,0.018518519,0.157407407,0.37037037,0.361111111,0.268518519,0.319444444,0.513888889,0.166666667,,FALSE
20150710-M-Wimbledon-SF-Novak_Djokovic-Richard_Gasquet,0.085308057,0.037914692,0.127962085,0.388625592,0.322274882,0.289099526,0.405063291,0.379746835,0.215189873,,FALSE
20150909-M-US_Open-QF-Novak_Djokovic-Feliciano_Lopez,0.098712446,0.025751073,0.175965665,0.30472103,0.416309013,0.278969957,0.294478528,0.558282209,0.147239264,,FALSE
20151105-M-Paris-R32-Novak_Djokovic-Thomaz_Bellucci,0.015151515,0.022727273,0.159090909,0.287878788,0.303030303,0.409090909,0.339622642,0.349056604,0.311320755,,FALSE
20130325-M-Miami_Masters-R32-Grigor_Dimitrov-Andy_Murray,0.074074074,0.049382716,0.148148148,0.283950617,0.444444444,0.271604938,0.288135593,0.542372881,0.169491525,,FALSE
19991122-M-Tour_Finals-RR-Pete_Sampras-Andre_Agassi,0.06185567,0.072164948,0.18556701,0.329896907,0.288659794,0.350515464,0.393939394,0.318181818,0.242424242,,FALSE
20151021-M-Stockholm-R16-Leonardo_Mayer-Gilles_Simon,0.061403509,0.035087719,0.192982456,0.271929825,0.385964912,0.342105263,0.296296296,0.49382716,0.209876543,,FALSE
20151115-M-Tour_Finals-RR-Novak_Djokovic-Kei_Nishikori,0.097826087,0.043478261,0.130434783,0.282608696,0.434782609,0.282608696,0.253731343,0.537313433,0.208955224,,FALSE
20140330-M-Miami_Masters-F-Novak_Djokovic-Rafael_Nadal,0.059405941,0.00990099,0.188118812,0.336633663,0.287128713,0.376237624,0.373333333,0.373333333,0.253333333,,FALSE
20140803-M-Washington-F-Vasek_Pospisil-Milos_Raonic,0.145833333,0.052083333,0.229166667,0.354166667,0.322916667,0.322916667,0.363636364,0.472727273,0.163636364,,FALSE
20150430-M-Istanbul-R16-Denis_Istomin-Thomaz_Bellucci,0.051094891,0,0.160583942,0.313868613,0.364963504,0.321167883,0.333333333,0.462962963,0.203703704,,FALSE
20150507-M-Madrid_Masters-R16-Tomas_Berdych-Jo_Wilfried_Tsonga,0.052631579,0.026315789,0.157894737,0.307017544,0.359649123,0.333333333,0.333333333,0.436781609,0.229885057,,FALSE
20150724-M-Bastad-QF-Alexander_Zverev-Thomaz_Bellucci,0.034653465,0.044554455,0.103960396,0.252475248,0.47029703,0.277227723,0.266666667,0.521212121,0.212121212,,FALSE
20140529-M-French_Open-R64-Rafael_Nadal-Dominic_Thiem,0.013422819,0.020134228,0.10738255,0.288590604,0.362416107,0.348993289,0.3203125,0.3984375,0.28125,,FALSE
20010611-M-Halle-QF-Patrick_Rafter-Roger_Federer,0.061320755,0.028301887,0.344339623,0.367924528,0.08490566,0.5,0.541666667,0.1,0.275,,FALSE
20150708-M-Wimbledon-QF-Roger_Federer-Gilles_Simon,0.075949367,0.018987342,0.215189873,0.284810127,0.272151899,0.443037975,0.302752294,0.366972477,0.330275229,,FALSE
20151018-M-Shanghai_Masters-F-Jo_Wilfried_Tsonga-Novak_Djokovic,0.054545455,0.027272727,0.245454545,0.281818182,0.336363636,0.381818182,0.337837838,0.459459459,0.202702703,,FALSE
20150117-M-Auckland-F-Jiri_Vesely-Adrian_Mannarino,0.125,0.072916667,0.145833333,0.270833333,0.40625,0.322916667,0.222222222,0.507936508,0.26984127,,FALSE
20140322-M-Miami_Masters-R64-Donald_Young-John_Isner,0.120879121,0.032967033,0.208791209,0.351648352,0.340659341,0.307692308,0.362068966,0.482758621,0.155172414,,FALSE
20120219-M-Rotterdam-F-Roger_Federer-Juan_Martin_Del_Potro,0.095652174,0.034782609,0.07826087,0.373913043,0.356521739,0.269565217,0.351648352,0.406593407,0.241758242,,FALSE
20150226-M-Dubai-QF-Andy_Murray-Borna_Coric,0.019230769,0.038461538,0.163461538,0.201923077,0.596153846,0.201923077,0.234567901,0.716049383,0.049382716,,FALSE
20150923-M-St_Petersburg-R16-Andreas_Haider_Maurer-Dominic_Thiem,0.069230769,0.030769231,0.161538462,0.346153846,0.407692308,0.246153846,0.375,0.510416667,0.114583333,,FALSE
20140528-M-Roland_Garros-R64-Roger_Federer-Diego_Sebastian_Schwartzman,0.056818182,0.034090909,0.159090909,0.267045455,0.471590909,0.261363636,0.28030303,0.583333333,0.136363636,,FALSE
20130714-M-Newport-F-Nicolas_Mahut-Lleyton_Hewitt,0.112820513,0.107692308,0.215384615,0.307692308,0.384615385,0.307692308,0.345454545,0.490909091,0.163636364,,FALSE
20091122-M-London-RR-Robin_Soderling-Novak_Djokovic,0.091603053,0.007633588,0.251908397,0.282442748,0.381679389,0.328244275,0.294117647,0.576470588,0.117647059,,FALSE
20130905-M-US_Open-QF-Stanislas_Wawrinka-Andy_Murray,0.048648649,0.043243243,0.102702703,0.302702703,0.513513514,0.183783784,0.315436242,0.583892617,0.100671141,,FALSE
20151021-M-Vienna-R16-Sergiy_Stakhovsky-Ivo_Karlovic,0.145299145,0.017094017,0.256410256,0.401709402,0.213675214,0.384615385,0.441176471,0.338235294,0.220588235,,FALSE
20120519-M-Rome_Masters-SF-Roger_Federer-Novak_Djokovic,0.053435115,0.007633588,0.129770992,0.267175573,0.427480916,0.305343511,0.264150943,0.518867925,0.216981132,,FALSE
20150125-M-Australian_Open-R16-Bernard_Tomic-Tomas_Berdych,0.124352332,0.020725389,0.18134715,0.393782383,0.316062176,0.279792746,0.4,0.438461538,0.146153846,,FALSE
20140324-M-Miami_Masters-R32-Denis_Istomin-Rafael_Nadal,0.088607595,0.012658228,0.088607595,0.367088608,0.303797468,0.329113924,0.34375,0.359375,0.296875,,FALSE
20150316-M-Indian_Wells_Masters-R32-Feliciano_Lopez-Pablo_Cuevas,0.09202454,0.036809816,0.239263804,0.306748466,0.319018405,0.374233129,0.339805825,0.446601942,0.213592233,,FALSE
20140315-M-Indian_Wells_Masters-SF-John_Isner-Novak_Djokovic,0.073529412,0.019607843,0.205882353,0.279411765,0.387254902,0.333333333,0.293706294,0.524475524,0.181818182,,FALSE
20140528-M-Roland_Garros-R64-Guillermo_Garcia_Lopez-Adrian_Mannarino,0.034632035,0.017316017,0.142857143,0.242424242,0.493506494,0.264069264,0.258064516,0.591397849,0.150537634,,FALSE
20140120-M-Australian_Open-R16-Kei_Nishikori-Rafael_Nadal,0.058577406,0.008368201,0.230125523,0.259414226,0.334728033,0.405857741,0.285714286,0.464285714,0.25,,FALSE
20121029-M-Paris_Masters-F-David_Ferrer-Jerzy_Janowicz,0.120967742,0.064516129,0.137096774,0.290322581,0.443548387,0.258064516,0.25,0.55952381,0.178571429,,FALSE
20140104-M-Doha-F-Rafael_Nadal-Gael_Monfils,0.088757396,0.023668639,0.147928994,0.319526627,0.355029586,0.325443787,0.312,0.448,0.24,,FALSE
20120820-M-Finland_F3-SF-Vladimir_Ivanov-Alexander_Vasilenko,0.085106383,0,0.138297872,0.372340426,0.329787234,0.29787234,0.369863014,0.424657534,0.205479452,,FALSE
20130225-M-Acapulco-F-David_Ferrer-Rafael_Nadal,0.011363636,0.034090909,0.170454545,0.295454545,0.386363636,0.318181818,0.362318841,0.449275362,0.188405797,,FALSE
20130903-M-US_Open-R16-Denis_Istomin-Andy_Murray,0.041152263,0.028806584,0.160493827,0.24691358,0.456790123,0.29218107,0.267379679,0.556149733,0.171122995,,FALSE
20150114-M-Sydney-QF-Gilles_Muller-Bernard_Tomic,0.235294118,0.005882353,0.182352941,0.476470588,0.188235294,0.335294118,0.418367347,0.316326531,0.265306122,,FALSE
19980810-M-Cincinnati_Masters-SF-Yevgeny_Kafelnikov-Patrick_Rafter,0.06,0.02,0.2,0.32,0.3,0.38,0.361111111,0.388888889,0.25,,FALSE
20001127-M-Tour_Finals-SF-Marat_Safin-Andre_Agassi,0.06870229,0.030534351,0.099236641,0.34351145,0.320610687,0.328244275,0.342857143,0.361904762,0.285714286,,FALSE
20150521-M-Nice-QF-Leonardo_Mayer-Juan_Monaco,0.015037594,0.022556391,0.180451128,0.210526316,0.481203008,0.308270677,0.25,0.586538462,0.163461538,,FALSE
20060826-M-US_Open-F-Roger_Federer-Andy_Roddick,0.102222222,0.004444444,0.164444444,0.355555556,0.262222222,0.382222222,0.347560976,0.353658537,0.298780488,,FALSE
20140312-M-Indian_Wells_Masters-R16-Tommy_Haas-Roger_Federer,0.06870229,0.030534351,0.183206107,0.320610687,0.374045802,0.305343511,0.35106383,0.478723404,0.170212766,,FALSE
20120221-M-Buenos_Aires-R32-Wayne_Odesnik-David_Nalbandian,0.038834951,0.038834951,0.116504854,0.339805825,0.398058252,0.262135922,0.373493976,0.445783133,0.180722892,,FALSE
20151116-M-Tour_Finals-RR-Andy_Murray-David_Ferrer,0.044247788,0.07079646,0.088495575,0.345132743,0.424778761,0.230088496,0.377777778,0.444444444,0.177777778,,FALSE
20151007-M-Beijing-R16-Viktor_Troicki-Yen_Hsun_Lu,0.079365079,0.023809524,0.174603175,0.238095238,0.452380952,0.30952381,0.21978022,0.593406593,0.186813187,,FALSE
