match_id,player,row,snv_pts,pts_won,aces,unret,return_forced,net_winner,induced_forced,net_unforced,passed_at_net,passing_shot_induced_forced,total_shots
20150328-M-Miami_Masters-R64-Tim_Smyczek-Jo_Wilfried_Tsonga,2,nonSnV1st,34,26,9,4,7,0,1,3,0,2,98
20150328-M-Miami_Masters-R64-Tim_Smyczek-Jo_Wilfried_Tsonga,2,nonSnV2nd,33,26,0,0,2,2,5,0,0,1,146
20150331-M-San_Luis_Potosi_CH-R32-Giovanni_Lapentti-Chase_Buchanan,1,SnV,2,1,0,0,1,0,0,1,0,0,3
20150331-M-San_Luis_Potosi_CH-R32-Giovanni_Lapentti-Chase_Buchanan,1,SnV1st,1,0,0,0,0,0,0,1,0,0,2
20150331-M-San_Luis_Potosi_CH-R32-Giovanni_Lapentti-Chase_Buchanan,1,SnV2nd,1,1,0,0,1,0,0,0,0,0,1
20150331-M-San_Luis_Potosi_CH-R32-Giovanni_Lapentti-Chase_Buchanan,1,nonSnV,51,36,1,3,9,2,1,2,0,2,202
20150331-M-San_Luis_Potosi_CH-R32-Giovanni_Lapentti-Chase_Buchanan,1,nonSnV1st,39,29,1,2,8,2,0,2,0,1,143
20150331-M-San_Luis_Potosi_CH-R32-Giovanni_Lapentti-Chase_Buchanan,1,nonSnV2nd,12,7,0,1,1,0,1,0,0,1,59
20150331-M-San_Luis_Potosi_CH-R32-Giovanni_Lapentti-Chase_Buchanan,2,SnV,3,2,0,0,0,2,0,1,0,0,12
20150331-M-San_Luis_Potosi_CH-R32-Giovanni_Lapentti-Chase_Buchanan,2,SnV1st,3,2,0,0,0,2,0,1,0,0,12
20150331-M-San_Luis_Potosi_CH-R32-Giovanni_Lapentti-Chase_Buchanan,2,nonSnV,54,27,0,3,9,3,1,2,1,1,267
20150331-M-San_Luis_Potosi_CH-R32-Giovanni_Lapentti-Chase_Buchanan,2,nonSnV1st,32,18,0,3,6,3,1,2,1,1,162
20150331-M-San_Luis_Potosi_CH-R32-Giovanni_Lapentti-Chase_Buchanan,2,nonSnV2nd,22,9,0,0,3,0,0,0,0,0,105
20150408-M-Casablanca-R16-Carlos_Berlocq-Nicolas_Almagro,2,SnV,1,1,0,0,0,1,0,0,0,0,3
20150408-M-Casablanca-R16-Carlos_Berlocq-Nicolas_Almagro,2,SnV1st,1,1,0,0,0,1,0,0,0,0,3
20150408-M-Casablanca-R16-Carlos_Berlocq-Nicolas_Almagro,2,nonSnV,62,48,1,8,6,4,2,1,0,0,242
20150408-M-Casablanca-R16-Carlos_Berlocq-Nicolas_Almagro,2,nonSnV1st,33,27,1,8,3,4,1,1,0,0,117
20150408-M-Casablanca-R16-Carlos_Berlocq-Nicolas_Almagro,2,nonSnV2nd,29,21,0,0,3,0,1,0,0,0,125
20150413-M-Monte_Carlo_Masters-R64-Borna_Coric-Alexandr_Dolgopolov,2,SnV,1,0,0,0,0,0,0,0,1,0,4
20150413-M-Monte_Carlo_Masters-R64-Borna_Coric-Alexandr_Dolgopolov,2,SnV2nd,1,0,0,0,0,0,0,0,1,0,4
20150413-M-Monte_Carlo_Masters-R64-Borna_Coric-Alexandr_Dolgopolov,2,nonSnV,96,65,10,2,11,12,3,0,1,1,385
20150413-M-Monte_Carlo_Masters-R64-Borna_Coric-Alexandr_Dolgopolov,2,nonSnV1st,47,41,10,2,10,9,1,0,0,0,125
20150413-M-Monte_Carlo_Masters-R64-Borna_Coric-Alexandr_Dolgopolov,2,nonSnV2nd,49,24,0,0,1,3,2,0,1,1,260
20150410-M-Casablanca-QF-Nicolas_Almagro-Martin_Klizan,2,SnV,3,3,0,0,0,3,0,0,0,0,11
20150410-M-Casablanca-QF-Nicolas_Almagro-Martin_Klizan,2,SnV1st,3,3,0,0,0,3,0,0,0,0,11
20150410-M-Casablanca-QF-Nicolas_Almagro-Martin_Klizan,2,nonSnV,56,45,7,2,6,3,0,1,0,0,259
20150410-M-Casablanca-QF-Nicolas_Almagro-Martin_Klizan,2,nonSnV1st,32,27,7,2,6,3,0,0,0,0,117
20150410-M-Casablanca-QF-Nicolas_Almagro-Martin_Klizan,2,nonSnV2nd,24,18,0,0,0,0,0,1,0,0,142
20150411-M-Napoli_CH-SF-Daniel_Munoz_De_La_Nava-Thomas_Fabbiano,2,SnV,1,0,0,0,0,0,0,0,0,0,12
20150411-M-Napoli_CH-SF-Daniel_Munoz_De_La_Nava-Thomas_Fabbiano,2,SnV1st,1,0,0,0,0,0,0,0,0,0,12
20150411-M-Napoli_CH-SF-Daniel_Munoz_De_La_Nava-Thomas_Fabbiano,2,nonSnV,55,28,1,0,3,5,3,1,1,0,318
20150411-M-Napoli_CH-SF-Daniel_Munoz_De_La_Nava-Thomas_Fabbiano,2,nonSnV1st,38,19,1,0,2,4,1,0,0,0,205
20150411-M-Napoli_CH-SF-Daniel_Munoz_De_La_Nava-Thomas_Fabbiano,2,nonSnV2nd,17,9,0,0,1,1,2,1,1,0,113
20150415-M-Monte_Carlo_Masters-R32-Stanislas_Wawrinka-Juan_Monaco,1,SnV,3,3,0,0,1,2,0,0,0,0,7
20150415-M-Monte_Carlo_Masters-R32-Stanislas_Wawrinka-Juan_Monaco,1,SnV1st,3,3,0,0,1,2,0,0,0,0,7
20150415-M-Monte_Carlo_Masters-R32-Stanislas_Wawrinka-Juan_Monaco,1,nonSnV,43,30,2,1,8,3,2,1,0,0,170
20150415-M-Monte_Carlo_Masters-R32-Stanislas_Wawrinka-Juan_Monaco,1,nonSnV1st,18,16,1,1,6,2,2,0,0,0,52
20150415-M-Monte_Carlo_Masters-R32-Stanislas_Wawrinka-Juan_Monaco,1,nonSnV2nd,25,14,1,0,2,1,0,1,0,0,118
20150416-M-Monte_Carlo_Masters-R16-Roger_Federer-Gael_Monfils,1,SnV,5,2,0,0,1,1,0,1,1,0,12
20150416-M-Monte_Carlo_Masters-R16-Roger_Federer-Gael_Monfils,1,SnV1st,4,1,0,0,1,0,0,1,1,0,9
20150416-M-Monte_Carlo_Masters-R16-Roger_Federer-Gael_Monfils,1,SnV2nd,1,1,0,0,0,1,0,0,0,0,3
20150416-M-Monte_Carlo_Masters-R16-Roger_Federer-Gael_Monfils,1,nonSnV,81,49,4,0,12,5,5,0,2,0,385
20150416-M-Monte_Carlo_Masters-R16-Roger_Federer-Gael_Monfils,1,nonSnV1st,43,31,4,0,10,2,3,0,1,0,131
20150416-M-Monte_Carlo_Masters-R16-Roger_Federer-Gael_Monfils,1,nonSnV2nd,38,18,0,0,2,3,2,0,1,0,254
20150416-M-Monte_Carlo_Masters-R16-Roger_Federer-Gael_Monfils,2,SnV,4,3,0,0,1,2,0,0,1,0,13
20150416-M-Monte_Carlo_Masters-R16-Roger_Federer-Gael_Monfils,2,SnV1st,1,1,0,0,1,0,0,0,0,0,1
20150416-M-Monte_Carlo_Masters-R16-Roger_Federer-Gael_Monfils,2,SnV2nd,3,2,0,0,0,2,0,0,1,0,12
20150416-M-Monte_Carlo_Masters-R16-Roger_Federer-Gael_Monfils,2,nonSnV,77,50,3,2,17,3,1,1,1,0,360
20150416-M-Monte_Carlo_Masters-R16-Roger_Federer-Gael_Monfils,2,nonSnV1st,43,29,3,2,11,2,1,0,0,0,183
20150416-M-Monte_Carlo_Masters-R16-Roger_Federer-Gael_Monfils,2,nonSnV2nd,34,21,0,0,6,1,0,1,1,0,177
20150414-M-Monte_Carlo_Masters-R64-Tommy_Robredo-Andreas_Seppi,2,SnV,3,1,0,0,0,0,0,1,0,0,11
20150414-M-Monte_Carlo_Masters-R64-Tommy_Robredo-Andreas_Seppi,2,SnV1st,3,1,0,0,0,0,0,1,0,0,11
20150414-M-Monte_Carlo_Masters-R64-Tommy_Robredo-Andreas_Seppi,2,nonSnV,80,47,0,2,5,5,3,4,3,0,457
20150414-M-Monte_Carlo_Masters-R64-Tommy_Robredo-Andreas_Seppi,2,nonSnV1st,38,26,0,2,5,4,3,2,3,0,204
20150414-M-Monte_Carlo_Masters-R64-Tommy_Robredo-Andreas_Seppi,2,nonSnV2nd,42,21,0,0,0,1,0,2,0,0,253
20150414-M-Monte_Carlo_Masters-R64-Dominic_Thiem-Lucas_Pouille,1,SnV,1,1,0,0,0,1,0,0,0,0,3
20150414-M-Monte_Carlo_Masters-R64-Dominic_Thiem-Lucas_Pouille,1,SnV1st,1,1,0,0,0,1,0,0,0,0,3
20150414-M-Monte_Carlo_Masters-R64-Dominic_Thiem-Lucas_Pouille,1,nonSnV,61,30,3,0,4,3,3,0,2,1,272
20150414-M-Monte_Carlo_Masters-R64-Dominic_Thiem-Lucas_Pouille,1,nonSnV1st,31,16,2,0,2,3,2,0,2,0,130
20150414-M-Monte_Carlo_Masters-R64-Dominic_Thiem-Lucas_Pouille,1,nonSnV2nd,30,14,1,0,2,0,1,0,0,1,142
20150414-M-Monte_Carlo_Masters-R64-Dominic_Thiem-Lucas_Pouille,2,SnV,2,1,0,0,0,1,0,1,0,0,5
20150414-M-Monte_Carlo_Masters-R64-Dominic_Thiem-Lucas_Pouille,2,SnV1st,2,1,0,0,0,1,0,1,0,0,5
20150414-M-Monte_Carlo_Masters-R64-Dominic_Thiem-Lucas_Pouille,2,nonSnV,56,33,2,0,8,9,2,1,2,0,273
20150414-M-Monte_Carlo_Masters-R64-Dominic_Thiem-Lucas_Pouille,2,nonSnV1st,25,16,1,0,8,4,1,0,1,0,94
20150414-M-Monte_Carlo_Masters-R64-Dominic_Thiem-Lucas_Pouille,2,nonSnV2nd,31,17,1,0,0,5,1,1,1,0,179
20150417-M-Monte_Carlo_Masters-QF-Milos_Raonic-Tomas_Berdych,1,SnV,6,2,0,0,2,0,0,0,2,0,16
20150417-M-Monte_Carlo_Masters-QF-Milos_Raonic-Tomas_Berdych,1,SnV1st,6,2,0,0,2,0,0,0,2,0,16
20150417-M-Monte_Carlo_Masters-QF-Milos_Raonic-Tomas_Berdych,1,nonSnV,22,12,0,1,3,1,0,0,0,0,64
20150417-M-Monte_Carlo_Masters-QF-Milos_Raonic-Tomas_Berdych,1,nonSnV1st,12,7,0,1,2,1,0,0,0,0,33
20150417-M-Monte_Carlo_Masters-QF-Milos_Raonic-Tomas_Berdych,1,nonSnV2nd,10,5,0,0,1,0,0,0,0,0,31
20150417-M-Monte_Carlo_Masters-QF-Grigor_Dimitrov-Gael_Monfils,2,SnV,1,1,0,0,1,0,0,0,0,0,1
20150417-M-Monte_Carlo_Masters-QF-Grigor_Dimitrov-Gael_Monfils,2,SnV1st,1,1,0,0,1,0,0,0,0,0,1
20150417-M-Monte_Carlo_Masters-QF-Grigor_Dimitrov-Gael_Monfils,2,nonSnV,52,35,0,6,6,0,1,0,0,0,285
20150417-M-Monte_Carlo_Masters-QF-Grigor_Dimitrov-Gael_Monfils,2,nonSnV1st,34,25,0,6,4,0,1,0,0,0,205
20150417-M-Monte_Carlo_Masters-QF-Grigor_Dimitrov-Gael_Monfils,2,nonSnV2nd,18,10,0,0,2,0,0,0,0,0,80
20150417-M-Monte_Carlo_Masters-QF-David_Ferrer-Rafael_Nadal,2,SnV,2,1,0,0,0,0,1,0,0,0,7
20150417-M-Monte_Carlo_Masters-QF-David_Ferrer-Rafael_Nadal,2,SnV1st,2,1,0,0,0,0,1,0,0,0,7
20150417-M-Monte_Carlo_Masters-QF-David_Ferrer-Rafael_Nadal,2,nonSnV,95,57,0,5,6,6,3,0,5,0,551
20150417-M-Monte_Carlo_Masters-QF-David_Ferrer-Rafael_Nadal,2,nonSnV1st,71,43,0,5,5,5,2,0,2,0,429
20150417-M-Monte_Carlo_Masters-QF-David_Ferrer-Rafael_Nadal,2,nonSnV2nd,24,14,0,0,1,1,1,0,3,0,122
