match_id,row,pts,pts_won,rally_winners,rally_forced,unforced
20140124-M-Maui_CH-QF-Takanyi_Garanganga-Tsung_Hua_Yang,RTotal1,35,11,3,2,8
20140124-M-Maui_CH-QF-Takanyi_Garanganga-Tsung_Hua_Yang,RTotal2,50,22,1,3,6
20130419-M-Monte_Carlo_Masters-QF-Richard_Gasquet-Fabio_Fognini,BPO1,6,2,0,0,1
20130419-M-Monte_Carlo_Masters-QF-Richard_Gasquet-Fabio_Fognini,BPO2,9,4,2,1,3
20130419-M-Monte_Carlo_Masters-QF-Richard_Gasquet-Fabio_Fognini,GPF1,12,4,0,1,4
20130419-M-Monte_Carlo_Masters-QF-Richard_Gasquet-Fabio_Fognini,GPF2,14,8,0,2,0
20130419-M-Monte_Carlo_Masters-QF-Richard_Gasquet-Fabio_Fognini,DeuceR1,7,1,0,0,0
20130419-M-Monte_Carlo_Masters-QF-Richard_Gasquet-Fabio_Fognini,DeuceR2,11,5,3,0,3
20130419-M-Monte_Carlo_Masters-QF-Richard_Gasquet-Fabio_Fognini,RTotal1,25,7,0,1,5
20130419-M-Monte_Carlo_Masters-QF-Richard_Gasquet-Fabio_Fognini,RTotal2,34,17,5,3,6
20130417-M-Monte_Carlo_Masters-R32-Nicolas_Almagro-Jurgen_Melzer,BPO1,3,0,0,0,1
20130417-M-Monte_Carlo_Masters-R32-Nicolas_Almagro-Jurgen_Melzer,BPO2,7,3,1,0,1
20130417-M-Monte_Carlo_Masters-R32-Nicolas_Almagro-Jurgen_Melzer,GPF1,11,2,0,1,4
20130417-M-Monte_Carlo_Masters-R32-Nicolas_Almagro-Jurgen_Melzer,GPF2,8,2,0,1,1
20130417-M-Monte_Carlo_Masters-R32-Nicolas_Almagro-Jurgen_Melzer,DeuceR1,9,1,0,1,1
20130417-M-Monte_Carlo_Masters-R32-Nicolas_Almagro-Jurgen_Melzer,DeuceR2,7,4,0,0,0
20130417-M-Monte_Carlo_Masters-R32-Nicolas_Almagro-Jurgen_Melzer,RTotal1,23,3,0,2,6
20130417-M-Monte_Carlo_Masters-R32-Nicolas_Almagro-Jurgen_Melzer,RTotal2,22,9,1,1,2
20140418-M-Monte_Carlo_Masters-QF-David_Ferrer-Rafael_Nadal,BPO1,10,4,1,0,1
20140418-M-Monte_Carlo_Masters-QF-David_Ferrer-Rafael_Nadal,BPO2,10,3,1,2,1
20140418-M-Monte_Carlo_Masters-QF-David_Ferrer-Rafael_Nadal,GPF1,14,7,1,1,1
20140418-M-Monte_Carlo_Masters-QF-David_Ferrer-Rafael_Nadal,GPF2,18,10,1,4,4
20140418-M-Monte_Carlo_Masters-QF-David_Ferrer-Rafael_Nadal,DeuceR1,10,5,4,0,2
20140418-M-Monte_Carlo_Masters-QF-David_Ferrer-Rafael_Nadal,DeuceR2,16,7,2,3,1
20140418-M-Monte_Carlo_Masters-QF-David_Ferrer-Rafael_Nadal,RTotal1,34,16,6,1,4
20140418-M-Monte_Carlo_Masters-QF-David_Ferrer-Rafael_Nadal,RTotal2,44,20,4,9,6
20140416-M-Monte_Carlo_Masters-R32-Rafael_Nadal-Teymuraz_Gabashvili,BPO1,5,5,2,2,0
20140416-M-Monte_Carlo_Masters-R32-Rafael_Nadal-Teymuraz_Gabashvili,BPO2,4,2,0,1,0
20140416-M-Monte_Carlo_Masters-R32-Rafael_Nadal-Teymuraz_Gabashvili,GPF1,7,4,2,0,1
20140416-M-Monte_Carlo_Masters-R32-Rafael_Nadal-Teymuraz_Gabashvili,GPF2,8,1,0,1,2
20140416-M-Monte_Carlo_Masters-R32-Rafael_Nadal-Teymuraz_Gabashvili,DeuceR1,1,0,0,0,0
20140416-M-Monte_Carlo_Masters-R32-Rafael_Nadal-Teymuraz_Gabashvili,DeuceR2,6,4,2,0,0
20140416-M-Monte_Carlo_Masters-R32-Rafael_Nadal-Teymuraz_Gabashvili,RTotal1,13,9,4,2,1
20140416-M-Monte_Carlo_Masters-R32-Rafael_Nadal-Teymuraz_Gabashvili,RTotal2,18,7,2,2,2
20140210-M-Memphis-R32-Nick_Kyrgios-Tim_Smyczek,BPO1,4,3,0,0,0
20140210-M-Memphis-R32-Nick_Kyrgios-Tim_Smyczek,BPO2,10,5,0,0,3
20140210-M-Memphis-R32-Nick_Kyrgios-Tim_Smyczek,GPF1,21,8,1,2,7
20140210-M-Memphis-R32-Nick_Kyrgios-Tim_Smyczek,GPF2,15,5,0,0,8
20140210-M-Memphis-R32-Nick_Kyrgios-Tim_Smyczek,DeuceR1,12,2,0,0,6
20140210-M-Memphis-R32-Nick_Kyrgios-Tim_Smyczek,DeuceR2,12,6,0,0,3
20140210-M-Memphis-R32-Nick_Kyrgios-Tim_Smyczek,RTotal1,37,13,1,2,13
20140210-M-Memphis-R32-Nick_Kyrgios-Tim_Smyczek,RTotal2,37,16,0,0,14
20130325-M-Miami_Masters-R32-Grigor_Dimitrov-Andy_Murray,BPO1,6,2,2,0,1
20130325-M-Miami_Masters-R32-Grigor_Dimitrov-Andy_Murray,BPO2,9,3,0,0,4
20130325-M-Miami_Masters-R32-Grigor_Dimitrov-Andy_Murray,GPF1,20,11,3,2,3
20130325-M-Miami_Masters-R32-Grigor_Dimitrov-Andy_Murray,GPF2,14,7,1,1,0
20130325-M-Miami_Masters-R32-Grigor_Dimitrov-Andy_Murray,DeuceR1,15,5,0,2,2
20130325-M-Miami_Masters-R32-Grigor_Dimitrov-Andy_Murray,DeuceR2,11,7,0,1,1
20130325-M-Miami_Masters-R32-Grigor_Dimitrov-Andy_Murray,RTotal1,41,18,5,4,6
20130325-M-Miami_Masters-R32-Grigor_Dimitrov-Andy_Murray,RTotal2,34,17,1,2,5
20140324-M-Miami_Masters-R32-Dusan_Lajovic-Alexandr_Dolgopolov,BPO1,4,3,0,0,0
20140324-M-Miami_Masters-R32-Dusan_Lajovic-Alexandr_Dolgopolov,BPO2,11,5,0,1,3
20140324-M-Miami_Masters-R32-Dusan_Lajovic-Alexandr_Dolgopolov,GPF1,18,8,2,0,5
20140324-M-Miami_Masters-R32-Dusan_Lajovic-Alexandr_Dolgopolov,GPF2,17,8,2,2,2
20140324-M-Miami_Masters-R32-Dusan_Lajovic-Alexandr_Dolgopolov,DeuceR1,10,4,1,1,1
20140324-M-Miami_Masters-R32-Dusan_Lajovic-Alexandr_Dolgopolov,DeuceR2,15,9,3,1,2
20140324-M-Miami_Masters-R32-Dusan_Lajovic-Alexandr_Dolgopolov,RTotal1,32,15,3,1,6
20140324-M-Miami_Masters-R32-Dusan_Lajovic-Alexandr_Dolgopolov,RTotal2,43,22,5,4,7
20140322-M-Miami_Masters-R64-Donald_Young-John_Isner,BPO1,2,2,1,0,0
20140322-M-Miami_Masters-R64-Donald_Young-John_Isner,BPO2,6,4,0,0,2
20140322-M-Miami_Masters-R64-Donald_Young-John_Isner,GPF1,15,1,0,0,0
20140322-M-Miami_Masters-R64-Donald_Young-John_Isner,GPF2,18,7,1,2,1
20140322-M-Miami_Masters-R64-Donald_Young-John_Isner,DeuceR1,6,1,0,0,1
20140322-M-Miami_Masters-R64-Donald_Young-John_Isner,DeuceR2,10,2,1,0,5
20140322-M-Miami_Masters-R64-Donald_Young-John_Isner,RTotal1,23,4,1,0,1
20140322-M-Miami_Masters-R64-Donald_Young-John_Isner,RTotal2,34,13,2,2,8
20140319-M-Miami_Masters-R128-Lukasz_Kubot-Matthew_Ebden,BPO1,6,2,0,0,1
20140319-M-Miami_Masters-R128-Lukasz_Kubot-Matthew_Ebden,BPO2,7,3,0,1,0
20140319-M-Miami_Masters-R128-Lukasz_Kubot-Matthew_Ebden,GPF1,15,2,2,0,4
20140319-M-Miami_Masters-R128-Lukasz_Kubot-Matthew_Ebden,GPF2,15,3,1,0,3
20140319-M-Miami_Masters-R128-Lukasz_Kubot-Matthew_Ebden,DeuceR1,10,4,1,1,4
20140319-M-Miami_Masters-R128-Lukasz_Kubot-Matthew_Ebden,DeuceR2,8,4,0,1,1
20140319-M-Miami_Masters-R128-Lukasz_Kubot-Matthew_Ebden,RTotal1,31,8,3,1,9
20140319-M-Miami_Masters-R128-Lukasz_Kubot-Matthew_Ebden,RTotal2,30,10,1,2,4
20140326-M-Miami_Masters-QF-Roger_Federer-Kei_Nishikori,BPO1,9,4,1,1,3
20140326-M-Miami_Masters-QF-Roger_Federer-Kei_Nishikori,BPO2,12,5,1,1,3
20140326-M-Miami_Masters-QF-Roger_Federer-Kei_Nishikori,GPF1,21,10,4,1,7
20140326-M-Miami_Masters-QF-Roger_Federer-Kei_Nishikori,GPF2,15,4,0,2,2
20140326-M-Miami_Masters-QF-Roger_Federer-Kei_Nishikori,DeuceR1,21,9,1,3,2
20140326-M-Miami_Masters-QF-Roger_Federer-Kei_Nishikori,DeuceR2,3,0,0,0,0
20140326-M-Miami_Masters-QF-Roger_Federer-Kei_Nishikori,RTotal1,51,23,6,5,12
20140326-M-Miami_Masters-QF-Roger_Federer-Kei_Nishikori,RTotal2,30,9,1,3,5
20140323-M-Miami_Masters-R32-Roger_Federer-Thiemo_De_Bakker,BPO1,9,3,0,1,2
20140323-M-Miami_Masters-R32-Roger_Federer-Thiemo_De_Bakker,BPO2,0,0,0,0,0
20140323-M-Miami_Masters-R32-Roger_Federer-Thiemo_De_Bakker,GPF1,8,2,0,0,0
20140323-M-Miami_Masters-R32-Roger_Federer-Thiemo_De_Bakker,GPF2,10,1,0,1,2
20140323-M-Miami_Masters-R32-Roger_Federer-Thiemo_De_Bakker,DeuceR1,16,9,2,3,1
20140323-M-Miami_Masters-R32-Roger_Federer-Thiemo_De_Bakker,DeuceR2,1,0,0,0,1
20140323-M-Miami_Masters-R32-Roger_Federer-Thiemo_De_Bakker,RTotal1,33,14,2,4,3
20140323-M-Miami_Masters-R32-Roger_Federer-Thiemo_De_Bakker,RTotal2,11,1,0,1,3
20130327-M-Miami_Masters-R16-Novak_Djokovic-Tommy_Haas,BPO1,1,1,0,0,0
20130327-M-Miami_Masters-R16-Novak_Djokovic-Tommy_Haas,BPO2,9,4,1,1,1
20130327-M-Miami_Masters-R16-Novak_Djokovic-Tommy_Haas,GPF1,10,2,1,1,4
20130327-M-Miami_Masters-R16-Novak_Djokovic-Tommy_Haas,GPF2,11,6,1,1,1
20130327-M-Miami_Masters-R16-Novak_Djokovic-Tommy_Haas,DeuceR1,1,0,0,0,0
20130327-M-Miami_Masters-R16-Novak_Djokovic-Tommy_Haas,DeuceR2,14,8,1,0,2
20130327-M-Miami_Masters-R16-Novak_Djokovic-Tommy_Haas,RTotal1,12,3,1,1,4
20130327-M-Miami_Masters-R16-Novak_Djokovic-Tommy_Haas,RTotal2,34,18,3,2,4
20140325-M-Miami_Masters-R16-Jo_Wilfried_Tsonga-Andy_Murray,BPO1,0,0,0,0,0
20140325-M-Miami_Masters-R16-Jo_Wilfried_Tsonga-Andy_Murray,BPO2,12,4,1,1,1
20140325-M-Miami_Masters-R16-Jo_Wilfried_Tsonga-Andy_Murray,GPF1,9,1,0,0,2
20140325-M-Miami_Masters-R16-Jo_Wilfried_Tsonga-Andy_Murray,GPF2,9,4,0,3,2
20140325-M-Miami_Masters-R16-Jo_Wilfried_Tsonga-Andy_Murray,DeuceR1,1,0,0,0,0
20140325-M-Miami_Masters-R16-Jo_Wilfried_Tsonga-Andy_Murray,DeuceR2,13,7,0,1,0
20140325-M-Miami_Masters-R16-Jo_Wilfried_Tsonga-Andy_Murray,RTotal1,10,1,0,0,2
20140325-M-Miami_Masters-R16-Jo_Wilfried_Tsonga-Andy_Murray,RTotal2,34,15,1,5,3
20140321-M-Miami_Masters-R64-Adrian_Mannarino-Jo_Wilfried_Tsonga,BPO1,0,0,0,0,0
20140321-M-Miami_Masters-R64-Adrian_Mannarino-Jo_Wilfried_Tsonga,BPO2,6,3,0,0,0
20140321-M-Miami_Masters-R64-Adrian_Mannarino-Jo_Wilfried_Tsonga,GPF1,14,5,2,1,6
20140321-M-Miami_Masters-R64-Adrian_Mannarino-Jo_Wilfried_Tsonga,GPF2,10,4,2,0,1
20140321-M-Miami_Masters-R64-Adrian_Mannarino-Jo_Wilfried_Tsonga,DeuceR1,1,0,0,0,1
20140321-M-Miami_Masters-R64-Adrian_Mannarino-Jo_Wilfried_Tsonga,DeuceR2,6,1,0,0,2
20140321-M-Miami_Masters-R64-Adrian_Mannarino-Jo_Wilfried_Tsonga,RTotal1,15,5,2,1,7
20140321-M-Miami_Masters-R64-Adrian_Mannarino-Jo_Wilfried_Tsonga,RTotal2,22,8,2,0,3
20130323-M-Miami_Masters-R64-Bernard_Tomic-Andy_Murray,BPO1,3,0,0,0,2
20130323-M-Miami_Masters-R64-Bernard_Tomic-Andy_Murray,BPO2,5,4,0,0,0
20130323-M-Miami_Masters-R64-Bernard_Tomic-Andy_Murray,GPF1,12,4,1,0,4
20130323-M-Miami_Masters-R64-Bernard_Tomic-Andy_Murray,GPF2,7,3,0,0,0
20130323-M-Miami_Masters-R64-Bernard_Tomic-Andy_Murray,DeuceR1,5,1,1,0,2
20130323-M-Miami_Masters-R64-Bernard_Tomic-Andy_Murray,DeuceR2,4,2,0,0,0
20130323-M-Miami_Masters-R64-Bernard_Tomic-Andy_Murray,RTotal1,20,5,2,0,8
20130323-M-Miami_Masters-R64-Bernard_Tomic-Andy_Murray,RTotal2,16,9,0,0,0
20140322-M-Miami_Masters-R64-Lleyton_Hewitt-Rafael_Nadal,BPO1,0,0,0,0,0
20140322-M-Miami_Masters-R64-Lleyton_Hewitt-Rafael_Nadal,BPO2,5,4,1,1,0
20140322-M-Miami_Masters-R64-Lleyton_Hewitt-Rafael_Nadal,GPF1,10,2,0,0,3
20140322-M-Miami_Masters-R64-Lleyton_Hewitt-Rafael_Nadal,GPF2,7,3,2,0,1
20140322-M-Miami_Masters-R64-Lleyton_Hewitt-Rafael_Nadal,DeuceR1,2,0,0,0,1
20140322-M-Miami_Masters-R64-Lleyton_Hewitt-Rafael_Nadal,DeuceR2,6,3,1,1,0
20140322-M-Miami_Masters-R64-Lleyton_Hewitt-Rafael_Nadal,RTotal1,12,2,0,0,4
20140322-M-Miami_Masters-R64-Lleyton_Hewitt-Rafael_Nadal,RTotal2,18,10,4,2,1
20140320-M-Miami_Masters-R128-Pablo_Carreno_Busta-Joao_Sousa,BPO1,11,2,0,1,2
20140320-M-Miami_Masters-R128-Pablo_Carreno_Busta-Joao_Sousa,BPO2,9,3,0,0,1
20140320-M-Miami_Masters-R128-Pablo_Carreno_Busta-Joao_Sousa,GPF1,14,5,2,1,1
20140320-M-Miami_Masters-R128-Pablo_Carreno_Busta-Joao_Sousa,GPF2,11,3,0,0,1
20140320-M-Miami_Masters-R128-Pablo_Carreno_Busta-Joao_Sousa,DeuceR1,14,6,1,2,4
20140320-M-Miami_Masters-R128-Pablo_Carreno_Busta-Joao_Sousa,DeuceR2,9,6,2,1,1
20140320-M-Miami_Masters-R128-Pablo_Carreno_Busta-Joao_Sousa,RTotal1,39,13,3,4,7
20140320-M-Miami_Masters-R128-Pablo_Carreno_Busta-Joao_Sousa,RTotal2,29,12,2,1,3
20140324-M-Miami_Masters-R32-Denis_Istomin-Rafael_Nadal,BPO1,3,0,0,0,1
20140324-M-Miami_Masters-R32-Denis_Istomin-Rafael_Nadal,BPO2,7,6,2,0,0
20140324-M-Miami_Masters-R32-Denis_Istomin-Rafael_Nadal,GPF1,7,1,0,0,0
20140324-M-Miami_Masters-R32-Denis_Istomin-Rafael_Nadal,GPF2,8,7,0,4,0
20140324-M-Miami_Masters-R32-Denis_Istomin-Rafael_Nadal,DeuceR1,4,1,0,0,1
20140324-M-Miami_Masters-R32-Denis_Istomin-Rafael_Nadal,DeuceR2,4,4,0,2,0
20140324-M-Miami_Masters-R32-Denis_Istomin-Rafael_Nadal,RTotal1,14,2,0,0,2
20140324-M-Miami_Masters-R32-Denis_Istomin-Rafael_Nadal,RTotal2,19,17,2,6,0
20140327-M-Miami_Masters-QF-Milos_Raonic-Rafael_Nadal,BPO1,3,1,0,0,2
20140327-M-Miami_Masters-QF-Milos_Raonic-Rafael_Nadal,BPO2,9,3,0,1,2
20140327-M-Miami_Masters-QF-Milos_Raonic-Rafael_Nadal,GPF1,16,3,0,2,2
20140327-M-Miami_Masters-QF-Milos_Raonic-Rafael_Nadal,GPF2,20,9,1,1,3
20140327-M-Miami_Masters-QF-Milos_Raonic-Rafael_Nadal,DeuceR1,13,3,3,0,5
20140327-M-Miami_Masters-QF-Milos_Raonic-Rafael_Nadal,DeuceR2,20,9,1,0,1
20140327-M-Miami_Masters-QF-Milos_Raonic-Rafael_Nadal,RTotal1,32,7,3,2,9
20140327-M-Miami_Masters-QF-Milos_Raonic-Rafael_Nadal,RTotal2,49,21,2,2,6
20140325-M-Miami_Masters-R16-Fabio_Fognini-Rafael_Nadal,BPO1,0,0,0,0,0
20140325-M-Miami_Masters-R16-Fabio_Fognini-Rafael_Nadal,BPO2,8,4,0,0,0
20140325-M-Miami_Masters-R16-Fabio_Fognini-Rafael_Nadal,GPF1,10,2,0,0,2
20140325-M-Miami_Masters-R16-Fabio_Fognini-Rafael_Nadal,GPF2,6,2,0,1,1
20140325-M-Miami_Masters-R16-Fabio_Fognini-Rafael_Nadal,DeuceR1,1,0,0,0,1
20140325-M-Miami_Masters-R16-Fabio_Fognini-Rafael_Nadal,DeuceR2,6,3,1,0,0
20140325-M-Miami_Masters-R16-Fabio_Fognini-Rafael_Nadal,RTotal1,11,2,0,0,3
20140325-M-Miami_Masters-R16-Fabio_Fognini-Rafael_Nadal,RTotal2,20,9,1,1,1
20140330-M-Miami_Masters-F-Novak_Djokovic-Rafael_Nadal,BPO1,4,3,2,1,0
20140330-M-Miami_Masters-F-Novak_Djokovic-Rafael_Nadal,BPO2,1,0,0,0,1
20140330-M-Miami_Masters-F-Novak_Djokovic-Rafael_Nadal,GPF1,9,3,2,1,3
20140330-M-Miami_Masters-F-Novak_Djokovic-Rafael_Nadal,GPF2,12,3,0,2,0
20140330-M-Miami_Masters-F-Novak_Djokovic-Rafael_Nadal,DeuceR1,4,1,0,0,0
20140330-M-Miami_Masters-F-Novak_Djokovic-Rafael_Nadal,DeuceR2,5,1,1,0,3
20140330-M-Miami_Masters-F-Novak_Djokovic-Rafael_Nadal,RTotal1,17,7,4,2,3
20140330-M-Miami_Masters-F-Novak_Djokovic-Rafael_Nadal,RTotal2,18,4,1,2,4
20130807-M-Montreal_Masters-R32-Marcel_Granollers-Andy_Murray,BPO1,4,2,0,0,1
20130807-M-Montreal_Masters-R32-Marcel_Granollers-Andy_Murray,BPO2,5,3,2,1,0
20130807-M-Montreal_Masters-R32-Marcel_Granollers-Andy_Murray,GPF1,14,5,0,1,4
20130807-M-Montreal_Masters-R32-Marcel_Granollers-Andy_Murray,GPF2,19,11,2,4,4
20130807-M-Montreal_Masters-R32-Marcel_Granollers-Andy_Murray,DeuceR1,10,4,0,1,2
20130807-M-Montreal_Masters-R32-Marcel_Granollers-Andy_Murray,DeuceR2,10,5,2,0,2
20130807-M-Montreal_Masters-R32-Marcel_Granollers-Andy_Murray,RTotal1,28,11,0,2,7
20130807-M-Montreal_Masters-R32-Marcel_Granollers-Andy_Murray,RTotal2,34,19,6,5,6
20130504-M-Munich-SF-Tommy_Haas-Ivan_Dodig,BPO1,10,3,1,1,2
20130504-M-Munich-SF-Tommy_Haas-Ivan_Dodig,BPO2,3,1,0,0,1
20130504-M-Munich-SF-Tommy_Haas-Ivan_Dodig,GPF1,12,6,2,1,1
20130504-M-Munich-SF-Tommy_Haas-Ivan_Dodig,GPF2,18,9,2,0,2
20130504-M-Munich-SF-Tommy_Haas-Ivan_Dodig,DeuceR1,14,6,0,0,4
20130504-M-Munich-SF-Tommy_Haas-Ivan_Dodig,DeuceR2,11,3,1,0,2
20130504-M-Munich-SF-Tommy_Haas-Ivan_Dodig,RTotal1,36,15,3,2,7
20130504-M-Munich-SF-Tommy_Haas-Ivan_Dodig,RTotal2,32,13,3,0,5
20140503-M-Munich-SF-Jan_Lennard_Struff-Fabio_Fognini,BPO1,1,0,0,0,1
20140503-M-Munich-SF-Jan_Lennard_Struff-Fabio_Fognini,BPO2,11,4,1,0,1
20140503-M-Munich-SF-Jan_Lennard_Struff-Fabio_Fognini,GPF1,9,1,1,0,5
20140503-M-Munich-SF-Jan_Lennard_Struff-Fabio_Fognini,GPF2,7,3,1,2,0
20140503-M-Munich-SF-Jan_Lennard_Struff-Fabio_Fognini,DeuceR1,7,1,0,1,2
20140503-M-Munich-SF-Jan_Lennard_Struff-Fabio_Fognini,DeuceR2,8,6,1,2,0
20140503-M-Munich-SF-Jan_Lennard_Struff-Fabio_Fognini,RTotal1,17,2,1,1,8
20140503-M-Munich-SF-Jan_Lennard_Struff-Fabio_Fognini,RTotal2,26,13,3,4,1
20140503-M-Munich-SF-Tommy_Haas-Martin_Klizan,BPO1,3,1,0,0,0
20140503-M-Munich-SF-Tommy_Haas-Martin_Klizan,BPO2,10,5,1,0,1
20140503-M-Munich-SF-Tommy_Haas-Martin_Klizan,GPF1,7,0,0,0,3
20140503-M-Munich-SF-Tommy_Haas-Martin_Klizan,GPF2,8,4,2,0,3
20140503-M-Munich-SF-Tommy_Haas-Martin_Klizan,DeuceR1,5,3,0,1,0
20140503-M-Munich-SF-Tommy_Haas-Martin_Klizan,DeuceR2,8,4,1,0,4
20140503-M-Munich-SF-Tommy_Haas-Martin_Klizan,RTotal1,15,4,0,1,3
20140503-M-Munich-SF-Tommy_Haas-Martin_Klizan,RTotal2,26,13,4,0,8
20130501-M-Munich-R16-Dmitry_Tursunov-Alexandr_Dolgopolov,BPO1,7,1,0,0,1
20130501-M-Munich-R16-Dmitry_Tursunov-Alexandr_Dolgopolov,BPO2,3,1,0,0,0
20130501-M-Munich-R16-Dmitry_Tursunov-Alexandr_Dolgopolov,GPF1,12,1,1,0,0
20130501-M-Munich-R16-Dmitry_Tursunov-Alexandr_Dolgopolov,GPF2,21,10,3,2,5
20130501-M-Munich-R16-Dmitry_Tursunov-Alexandr_Dolgopolov,DeuceR1,7,4,0,0,0
20130501-M-Munich-R16-Dmitry_Tursunov-Alexandr_Dolgopolov,DeuceR2,8,3,0,1,4
20130501-M-Munich-R16-Dmitry_Tursunov-Alexandr_Dolgopolov,RTotal1,26,6,1,0,1
20130501-M-Munich-R16-Dmitry_Tursunov-Alexandr_Dolgopolov,RTotal2,32,14,3,3,9
20130903-M-US_Open-R16-Denis_Istomin-Andy_Murray,BPO1,4,2,0,0,1
20130903-M-US_Open-R16-Denis_Istomin-Andy_Murray,BPO2,15,6,2,2,1
20130903-M-US_Open-R16-Denis_Istomin-Andy_Murray,GPF1,26,8,2,1,6
20130903-M-US_Open-R16-Denis_Istomin-Andy_Murray,GPF2,20,7,2,1,5
20130903-M-US_Open-R16-Denis_Istomin-Andy_Murray,DeuceR1,7,1,0,1,2
20130903-M-US_Open-R16-Denis_Istomin-Andy_Murray,DeuceR2,11,5,1,1,3
20130903-M-US_Open-R16-Denis_Istomin-Andy_Murray,RTotal1,37,11,2,2,9
20130903-M-US_Open-R16-Denis_Istomin-Andy_Murray,RTotal2,46,18,5,4,9
20130905-M-US_Open-QF-Stanislas_Wawrinka-Andy_Murray,BPO1,11,4,2,0,3
20130905-M-US_Open-QF-Stanislas_Wawrinka-Andy_Murray,BPO2,0,0,0,0,0
20130905-M-US_Open-QF-Stanislas_Wawrinka-Andy_Murray,GPF1,24,15,8,2,6
20130905-M-US_Open-QF-Stanislas_Wawrinka-Andy_Murray,GPF2,18,4,0,0,7
20130905-M-US_Open-QF-Stanislas_Wawrinka-Andy_Murray,DeuceR1,24,8,2,1,11
20130905-M-US_Open-QF-Stanislas_Wawrinka-Andy_Murray,DeuceR2,7,0,0,0,3
20130905-M-US_Open-QF-Stanislas_Wawrinka-Andy_Murray,RTotal1,59,27,12,3,20
20130905-M-US_Open-QF-Stanislas_Wawrinka-Andy_Murray,RTotal2,25,4,0,0,10
20130714-M-Newport-F-Nicolas_Mahut-Lleyton_Hewitt,BPO1,13,5,0,0,1
20130714-M-Newport-F-Nicolas_Mahut-Lleyton_Hewitt,BPO2,9,4,2,1,0
20130714-M-Newport-F-Nicolas_Mahut-Lleyton_Hewitt,GPF1,13,2,1,0,5
20130714-M-Newport-F-Nicolas_Mahut-Lleyton_Hewitt,GPF2,18,5,1,1,1
20130714-M-Newport-F-Nicolas_Mahut-Lleyton_Hewitt,DeuceR1,8,4,2,0,3
20130714-M-Newport-F-Nicolas_Mahut-Lleyton_Hewitt,DeuceR2,9,1,1,0,0
20130714-M-Newport-F-Nicolas_Mahut-Lleyton_Hewitt,RTotal1,34,11,3,0,9
20130714-M-Newport-F-Nicolas_Mahut-Lleyton_Hewitt,RTotal2,36,10,4,2,1
20140524-M-Nice-F-Ernests_Gulbis-Federico_Delbonis,BPO1,6,2,0,0,3
20140524-M-Nice-F-Ernests_Gulbis-Federico_Delbonis,BPO2,3,0,0,0,0
20140524-M-Nice-F-Ernests_Gulbis-Federico_Delbonis,GPF1,11,4,1,2,3
20140524-M-Nice-F-Ernests_Gulbis-Federico_Delbonis,GPF2,13,3,0,1,0
20140524-M-Nice-F-Ernests_Gulbis-Federico_Delbonis,DeuceR1,10,2,0,2,3
20140524-M-Nice-F-Ernests_Gulbis-Federico_Delbonis,DeuceR2,8,1,0,0,1
20140524-M-Nice-F-Ernests_Gulbis-Federico_Delbonis,RTotal1,27,8,1,4,9
20140524-M-Nice-F-Ernests_Gulbis-Federico_Delbonis,RTotal2,24,4,0,1,1
20130909-M-US_Open-F-Novak_Djokovic-Rafael_Nadal,BPO1,11,3,1,1,4
20130909-M-US_Open-F-Novak_Djokovic-Rafael_Nadal,BPO2,12,7,2,3,2
20130909-M-US_Open-F-Novak_Djokovic-Rafael_Nadal,GPF1,27,13,6,2,10
20130909-M-US_Open-F-Novak_Djokovic-Rafael_Nadal,GPF2,15,5,1,2,2
20130909-M-US_Open-F-Novak_Djokovic-Rafael_Nadal,DeuceR1,20,5,3,2,6
20130909-M-US_Open-F-Novak_Djokovic-Rafael_Nadal,DeuceR2,11,5,0,0,2
20130909-M-US_Open-F-Novak_Djokovic-Rafael_Nadal,RTotal1,58,21,10,5,20
20130909-M-US_Open-F-Novak_Djokovic-Rafael_Nadal,RTotal2,38,17,3,5,6
20131101-M-Paris_Masters-QF-Roger_Federer-Juan_Martin_Del_Potro,BPO1,6,4,0,0,2
20131101-M-Paris_Masters-QF-Roger_Federer-Juan_Martin_Del_Potro,BPO2,4,2,1,0,1
20131101-M-Paris_Masters-QF-Roger_Federer-Juan_Martin_Del_Potro,GPF1,14,4,1,2,2
20131101-M-Paris_Masters-QF-Roger_Federer-Juan_Martin_Del_Potro,GPF2,15,3,2,1,2
20131101-M-Paris_Masters-QF-Roger_Federer-Juan_Martin_Del_Potro,DeuceR1,9,3,2,0,2
20131101-M-Paris_Masters-QF-Roger_Federer-Juan_Martin_Del_Potro,DeuceR2,2,2,0,0,0
20131101-M-Paris_Masters-QF-Roger_Federer-Juan_Martin_Del_Potro,RTotal1,29,11,3,2,6
20131101-M-Paris_Masters-QF-Roger_Federer-Juan_Martin_Del_Potro,RTotal2,21,7,3,1,3
20131103-M-Paris_Masters-F-Novak_Djokovic-David_Ferrer,BPO1,8,4,1,1,3
20131103-M-Paris_Masters-F-Novak_Djokovic-David_Ferrer,BPO2,6,2,1,0,1
20131103-M-Paris_Masters-F-Novak_Djokovic-David_Ferrer,GPF1,15,7,2,3,5
20131103-M-Paris_Masters-F-Novak_Djokovic-David_Ferrer,GPF2,12,2,0,0,3
20131103-M-Paris_Masters-F-Novak_Djokovic-David_Ferrer,DeuceR1,15,4,1,0,4
20131103-M-Paris_Masters-F-Novak_Djokovic-David_Ferrer,DeuceR2,3,0,0,0,2
